"VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.05) X","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.05) Y","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.25) X","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.25) Y","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.45) X","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.45) Y","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.65) X","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.65) Y","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.85) X","VOUT_TRAN_VDD (Temp=0,VREF_TRAN=0.85) Y","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.05) X","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.05) Y","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.25) X","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.25) Y","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.45) X","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.45) Y","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.65) X","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.65) Y","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.85) X","VOUT_TRAN_VDD (Temp=27,VREF_TRAN=0.85) Y","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.05) X","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.05) Y","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.25) X","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.25) Y","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.45) X","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.45) Y","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.65) X","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.65) Y","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.85) X","VOUT_TRAN_VDD (Temp=125,VREF_TRAN=0.85) Y","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.05) X","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.05) Y","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.25) X","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.25) Y","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.45) X","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.45) Y","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.65) X","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.65) Y","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.85) X","VOUT_TRAN_VDD (Temp=-55,VREF_TRAN=0.85) Y","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.05) X","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.05) Y","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.25) X","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.25) Y","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.45) X","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.45) Y","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.65) X","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.65) Y","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.85) X","VOUT_TRAN_VDD (Temp=-100,VREF_TRAN=0.85) Y"
1.119740050803256e-06,0.1028132036084689,1.2400490625e-06,0.5033463345666406,1.2400490625e-06,0.9031543349080016,9.15224529762057e-07,1.301781103100842,1.240160207919759e-06,1.704558515107166,1.179508544295665e-06,0.1033314493261884,1.240093401332552e-06,0.5050079572868797,1.240093348750659e-06,0.9047453409495165,9.982674353714739e-07,1.302224857174985,1.240160860733056e-06,1.70493200107574,1.240093945513205e-06,0.109502176081375,1.24001e-06,0.5060689469173035,1.03880862673993e-06,0.9055917880459559,1.112370307011088e-06,1.30524673561638,1.240248498258727e-06,1.708367997180417,7.296584039018229e-07,0.1008260915662011,8.968321435510398e-07,0.5002314652082861,8.075451166751818e-07,0.9001399157637993,7.886446680451708e-07,1.300082128557317,1.240113541911422e-06,1.702386925494848,5.216115156784836e-07,0.1013790695526385,5.135828113636816e-07,0.500572813200503,5.635076535805643e-07,0.9005017839095337,4.682419617907494e-07,1.300457885970093,1.2400490625e-06,1.701597358306905
1.179875025401628e-06,0.102813199957334,1.240093361113368e-06,0.5045182592925426,1.240093295898264e-06,0.9042982818656107,1.015224529762057e-06,1.301781097291379,1.240182038162628e-06,1.704805763114905,1.24001e-06,0.1033314508264952,1.240114481621991e-06,0.5055404020414457,1.240114167200058e-06,0.9052532849961802,1.098267435371474e-06,1.302224851724353,1.240182849479789e-06,1.705175787886251,1.240116248329556e-06,0.1100722681967962,1.2400490625e-06,0.5072937133566821,1.13880862673993e-06,0.9055918374583587,1.176190153505544e-06,1.305246743132827,1.240313846165958e-06,1.709005789812503,8.296584039018229e-07,0.1008260164883927,9.968321435510398e-07,0.500231460580348,9.075451166751818e-07,0.9001399093313609,8.886446680451708e-07,1.300082122533305,1.240137693305661e-06,1.702722386400453,6.216115156784836e-07,0.1013787923040279,6.135828113636816e-07,0.5005727973394983,6.635076535805643e-07,0.9005017784747402,5.682419617907494e-07,1.300457902889058,1.24009411780632e-06,1.702524297685562
1.24001e-06,0.1028131975660452,1.240114196299217e-06,0.5050476203646154,1.240113892731378e-06,0.9048041531434821,1.115224529762057e-06,1.301781093761821,1.240208449102609e-06,1.705097328825731,1.2400490625e-06,0.1045936773589205,1.240139701327069e-06,0.5061851355076841,1.240139194778306e-06,0.9058676269898009,1.169138717685737e-06,1.302224849216441,1.240209414740869e-06,1.705461848646735,1.240142581693822e-06,0.1107580017476649,1.240093568025112e-06,0.5084456486399295,1.189409313369965e-06,0.9055918543253233,1.24001e-06,1.305246748558033,1.240373993606131e-06,1.709607179434118,9.296584039018229e-07,0.1008259850514912,1.09683214355104e-06,0.5002314585427325,1.007545116675182e-06,0.9001399060590289,9.886446680451708e-07,1.30008211925922,1.240158834263297e-06,1.702988993955613,7.216115156784836e-07,0.1013786861282766,7.135828113636816e-07,0.5005727852961401,7.635076535805643e-07,0.900501772482449,6.682419617907494e-07,1.300457900599813,1.240113070593893e-06,1.702831556523564
1.2400490625e-06,0.1040857080906931,1.240139202568474e-06,0.5056902279365395,1.240138744150034e-06,0.9054175564276951,1.177617264881029e-06,1.301781092396039,1.240244067158669e-06,1.705491299899382,1.240093901102045e-06,0.105781965459703,1.240162759893997e-06,0.5067940529741524,1.240161955893087e-06,0.9064423757450567,1.24001e-06,1.302224847480039,1.240245119457514e-06,1.705845514614594,1.240166945558324e-06,0.1114141825362844,1.240115595298848e-06,0.5090009385643318,1.24001e-06,0.9055918675250302,1.2400490625e-06,1.306427011817231,1.24043788414875e-06,1.710262418679795,1.029658403901823e-06,0.100825973116983,1.16842107177552e-06,0.5002314579432807,1.107545116675182e-06,0.9001399045025884,1.088644668045171e-06,1.300082117598729,1.240180350032581e-06,1.703247361267661,8.216115156784836e-07,0.101378654276675,8.135828113636816e-07,0.50057277880222,8.635076535805643e-07,0.9005017687725476,7.682419617907494e-07,1.300457895776171,1.240136819078607e-06,1.703170368256631
1.240093965758672e-06,0.1052824351766141,1.240162017629249e-06,0.5062962592788744,1.240161271298645e-06,0.9059897566500148,1.24001e-06,1.301781091455534,1.240309339566164e-06,1.706228792229894,1.240115293342083e-06,0.1063302588161263,1.240188085684561e-06,0.5074910404850135,1.240186756349109e-06,0.9070934375757442,1.2400490625e-06,1.303437297112967,1.24031118023658e-06,1.706567828234704,1.240194265926135e-06,0.1121786879086597,1.240141739949925e-06,0.5096703520107999,1.2400490625e-06,0.9067993357474323,1.240093490844666e-06,1.307489281979271,1.240510184225176e-06,1.711014769606655,1.129658403901823e-06,0.1008259692919994,1.24001e-06,0.5002314576767989,1.173777558337591e-06,0.9001399040314365,1.164327334022586e-06,1.300082116986972,1.240206478695374e-06,1.703556176169809,9.216115156784836e-07,0.1013786498751792,9.135828113636816e-07,0.500572775946075,9.635076535805643e-07,0.9005017669269413,8.682419617907494e-07,1.300457892394889,1.240157662780924e-06,1.703442176416067
1.240115111418058e-06,0.105826310065871,1.240186969480197e-06,0.5069881768572374,1.240185695805706e-06,0.9066357008050222,1.2400490625e-06,1.303001222254894,1.240364456817543e-06,1.706875885928265,1.240140802708254e-06,0.1069935871796638,1.240221896278423e-06,0.5084702455573976,1.24021959183295e-06,0.907999180336538,1.240093341978368e-06,1.304506769638956,1.240367622574737e-06,1.707207083514453,1.240231528793469e-06,0.1132687627155982,1.240165687477853e-06,0.5103033246252353,1.240093463536372e-06,0.9079185718339224,1.240114674272435e-06,1.30796516823932,1.240594943726828e-06,1.711907673640105,1.184834201950912e-06,0.1008259689338991,1.2400490625e-06,0.5015282696630716,1.24001e-06,0.9001399037882973,1.24001e-06,1.300082116674649,1.240242045728221e-06,1.703981842713282,1.021611515678484e-06,0.1013786531424578,1.013582811363682e-06,0.5005727749229129,1.063507653580564e-06,0.9005017661503185,9.682419617907495e-07,1.300457890574939,1.240178896366694e-06,1.703707755673557
1.240140364301247e-06,0.1064852939131263,1.240220162532294e-06,0.507959412807695,1.240217887195914e-06,0.9075325266415654,1.240093404907777e-06,1.304074144835547,1.24042582103718e-06,1.707618370443778,1.240164302353026e-06,0.1076259154342719,1.240279644827445e-06,0.5102653253898167,1.240274408197458e-06,0.9096195103605799,1.240113703739617e-06,1.304960403783603,1.24042978629016e-06,1.707931608051954,1.240294680820396e-06,0.1152291269163854,1.240192301565396e-06,0.51103334593107,1.240115136322669e-06,0.9084457797682305,1.240140222197158e-06,1.308535840749055,1.240753989076391e-06,1.713584316826203,1.24001e-06,0.1008259689880503,1.240093280855762e-06,0.5027199109202405,1.240019765625e-06,0.9006142628428393,1.240019765625e-06,1.3005552345142,1.240305807870917e-06,1.704768542608775,1.121611515678484e-06,0.1013786570764609,1.113582811363682e-06,0.5005727746785006,1.163507653580565e-06,0.9005017658907117,1.06824196179075e-06,1.300457889745081,1.240204759539233e-06,1.704028729124325
1.240163668699513e-06,0.107115363563259,1.240277265653735e-06,0.5097603284920201,1.240271668619826e-06,0.9091444000406878,1.24011352198056e-06,1.304521303519162,1.240493308793082e-06,1.70845354833507,1.240190273832966e-06,0.1083551987587156,1.240368259593076e-06,0.5132770791557927,1.240358776763064e-06,0.9123473955993896,1.240138516288931e-06,1.305505282470048,1.240498431483557e-06,1.708749666422736,1.240390929966901e-06,0.1184509822244106,1.240228325247382e-06,0.5120652271586165,1.240140959663338e-06,0.9090806224042537,1.240163233165424e-06,1.30905863131212,1.240945347708516e-06,1.715568907619409,1.2400490625e-06,0.1021297578447216,1.2401135704e-06,0.5032435615135956,1.240034416705673e-06,0.9010745757809124,1.240034325509649e-06,1.301008230995977,1.240358038945456e-06,1.705442261993374,1.180810757839242e-06,0.101378658960039,1.176796405681841e-06,0.5005727747041531,1.24001e-06,0.9005017658555463,1.16824196179075e-06,1.30045788943102,1.240240265100752e-06,1.704479048973474
1.240189388401445e-06,0.1078425958696239,1.240356009174017e-06,0.5124758860736837,1.240348155212688e-06,0.9116541441173258,1.240138067892776e-06,1.305058493230275,1.240579647490849e-06,1.709529921446445,1.240225181501137e-06,0.1093880363883949,1.240454222670371e-06,0.5164235533800368,1.24043981806821e-06,0.9151821594378754,1.240160726595438e-06,1.305999460950324,1.240586487123663e-06,1.709808563354029,1.240531124175467e-06,0.1235002007969279,1.240289421959275e-06,0.5139198260621358,1.240164524160988e-06,0.9096767272366896,1.240188096842525e-06,1.309639868735226,1.241146283664705e-06,1.71757942631667,1.240093870051846e-06,0.1033491525472198,1.240138018638602e-06,0.5038825824785776,1.24006371886702e-06,0.9018686901096209,1.240063445278948e-06,1.301770166952708,1.240417771239823e-06,1.706237425061963,1.24001e-06,0.1013786603392301,1.24001e-06,0.5005727747647175,1.240019765625e-06,0.9009869660237524,1.24001e-06,1.3004578893692,1.240303095174869e-06,1.705306212147217
1.240223957501989e-06,0.1088758034855152,1.240431817557497e-06,0.5152840570026962,1.240420693383312e-06,0.9142244301997382,1.240160091807277e-06,1.305546974911695,1.240701350834392e-06,1.711027644303303,1.240285922583798e-06,0.1113208407921826,1.240549807692495e-06,0.5200587026039936,1.240530811217521e-06,0.9185210795467228,1.24018437553357e-06,1.30654162903832,1.240711308679183e-06,1.711297645283426,1.240681988027342e-06,0.1291336347521619,1.24038197361497e-06,0.5169458655746172,1.240190529648272e-06,0.910358202969472,1.240220609294286e-06,1.310429325872382,1.241390080964011e-06,1.719892341268755,1.240114477674214e-06,0.1038882988237967,1.240160339552699e-06,0.5044878826234654,1.240077498871529e-06,0.902201885477968,1.240076998430794e-06,1.302075401662476,1.240482904056987e-06,1.707122235746979,1.240019765625e-06,0.1018626662371647,1.240019765625e-06,0.5010586982452788,1.240034380968592e-06,0.9014602804294756,1.240019765625e-06,1.300941437661769,1.240352694906653e-06,1.705990742504551
1.240285253981561e-06,0.1108564413485451,1.240515969433295e-06,0.5185240086962613,1.240501363362337e-06,0.9172215837219825,1.24018351186311e-06,1.306083032749785,1.240844983520628e-06,1.712728952761242,1.240376738409152e-06,0.1144814755475075,1.240658521655275e-06,0.5241767090202122,1.240634715105222e-06,0.9223808526996318,1.240214741722681e-06,1.307269026895885,1.240860994471881e-06,1.713028798229854,1.240832594298635e-06,0.1346438967820499,1.240517791225551e-06,0.521729059912307,1.240225499424354e-06,0.9113141461335241,1.240272511016152e-06,1.311757923647938,1.241717577475835e-06,1.722794402068758,1.240139218445091e-06,0.1045454682355995,1.240184650146357e-06,0.5051798097674405,1.240091235239917e-06,0.9025238134321198,1.240090640044631e-06,1.302365672476778,1.240565956536177e-06,1.708248720670407,1.240034606183115e-06,0.1023424303623473,1.240034439767459e-06,0.5015360089533644,1.240063611655776e-06,0.9022719290932197,1.240034293663632e-06,1.301406492775734,1.240410581178578e-06,1.706813075503183
1.240365839748593e-06,0.1137051282179241,1.240612384673631e-06,0.5222383484293751,1.240593916338821e-06,0.9207115519747026,1.240213544903069e-06,1.306803403832294,1.241018110720101e-06,1.714649293561915,1.240465690347246e-06,0.1178086630374739,1.240786026833208e-06,0.5287068886784306,1.240758416522049e-06,0.9267939674193172,1.240261728127218e-06,1.308468669768361,1.241036963231034e-06,1.714951452195119,1.240987733413614e-06,0.1398847472991244,1.240672576406464e-06,0.5273989504706249,1.240284430069183e-06,0.9130197807595947,1.240351382275287e-06,1.313927080862808,1.242056965124222e-06,1.72561227238733,1.240162000153973e-06,0.1051745541853861,1.240216970789206e-06,0.5061575356356813,1.240106078065456e-06,0.902871281669307,1.240105276070071e-06,1.302669395007326,1.24068047834277e-06,1.709760939932054,1.240064287299346e-06,0.1031748907605023,1.240063788052377e-06,0.5023616492533215,1.240077195266394e-06,0.9026065030722507,1.240063349740895e-06,1.302182033013552,1.240473397737173e-06,1.707717295050559
1.240444707499443e-06,0.1166922522494975,1.240731490347325e-06,0.5265733659328902,1.240704911574367e-06,0.9247593672348445,1.240259990599373e-06,1.30799656709368,1.241219270186683e-06,1.716697435597512,1.240565306582064e-06,0.1216676914612813,1.240925248324049e-06,0.5329946100803818,1.240895514219357e-06,0.9311619646522551,1.240337447065585e-06,1.310584561666365,1.241258451727081e-06,1.717184894477333,1.241148199941831e-06,0.1445835773685951,1.240827748307641e-06,0.5329698960091148,1.240372575240938e-06,0.9157670850880066,1.240446547806485e-06,1.316757234782727,1.242352687595795e-06,1.727959039107621,1.24018698722405e-06,0.1058998800132233,1.240274821862591e-06,0.5080647548629761,1.240122448355233e-06,0.9032622286060766,1.240121171412677e-06,1.302998990866023,1.240814868687431e-06,1.711435658603661,1.240078406335443e-06,0.1035323952988397,1.24007753074045e-06,0.502708633199225,1.240090786788934e-06,0.9029304568973854,1.24007674685953e-06,1.302486836459148,1.240553586197675e-06,1.708854989132085
1.240533247022002e-06,0.1201661000054989,1.240861430895585e-06,0.5307072319622366,1.240833306335006e-06,0.9289791207248173,1.240335949706762e-06,1.310147894376969,1.241438575150612e-06,1.718743509907238,1.240681497433621e-06,0.1261285067203428,1.241051753738493e-06,0.536134096457466,1.241040257734702e-06,0.9349326595751132,1.240407343162276e-06,1.312718024853594,1.241496844657896e-06,1.71938907242404,1.241296729470576e-06,0.1481544586115395,1.240988669642756e-06,0.5382651846412159,1.240503245283458e-06,0.9201717062116158,1.240567989244821e-06,1.320625891162082,1.242664908046291e-06,1.730365047462009,1.240220517298791e-06,0.1069359074497787,1.240339527816516e-06,0.5104003908684127,1.240143150169567e-06,0.9037755590333795,1.240140781533834e-06,1.303414335362393,1.240967499950361e-06,1.713188192716514,1.240092248828001e-06,0.1038756767035701,1.240091205370244e-06,0.5030453191832803,1.240105435410703e-06,0.9032794806810057,1.240090248362302e-06,1.302775745678499,1.240668480146563e-06,1.71040939784736
1.240637426383477e-06,0.1242355074379766,1.240981869656013e-06,0.5338196951013087,1.240970208406664e-06,0.9326891240305459,1.240401854113658e-06,1.312194958456253,1.24165356273828e-06,1.720610550292363,1.240804020078844e-06,0.1305448450806624,1.241162004155108e-06,0.538231664185144,1.241157531235669e-06,0.937270103293117,1.240484911164712e-06,1.315249120454001,1.241731810409854e-06,1.721411031414139,1.241431967312134e-06,0.1507272093148526,1.241165565643558e-06,0.5431840274039502,1.24065351217491e-06,0.9254980842311327,1.240713319274157e-06,1.325451749086221,1.243039336776505e-06,1.733180863167035,1.240282535425911e-06,0.109029647767833,1.240401423535697e-06,0.5127815632652575,1.240171500586229e-06,0.9045196260173075,1.240166173559567e-06,1.303976015295774,1.241130411862966e-06,1.714898438847524,1.240107285044696e-06,0.1042523941324813,1.240105981905134e-06,0.5034113874129944,1.240121497181695e-06,0.9036709566605847,1.240104699406626e-06,1.303076612721999,1.240799584478328e-06,1.712046622070616
1.240752775200611e-06,0.1284957897686075,1.241085951141575e-06,0.535897567863732,1.241081035976362e-06,0.9350077438990444,1.240473560155684e-06,1.314574561962651,1.241873281896478e-06,1.722420100168827,1.240931001789018e-06,0.1346008546985682,1.241268068500653e-06,0.5396929148339771,1.241266374933308e-06,0.9388490887163378,1.240576102240706e-06,1.318368501885202,1.241964260648912e-06,1.723309683487871,1.241566772970769e-06,0.1526723520017287,1.241314096869976e-06,0.5464489819486767,1.240809354332883e-06,0.9309941057742355,1.240871493893368e-06,1.330668356518891,1.243653274979477e-06,1.737663612032249,1.240348034321547e-06,0.1114496016238579,1.240469737181706e-06,0.5154956544113433,1.240218520904128e-06,0.9058647501813943,1.240203416137569e-06,1.304860405660983,1.241315757320911e-06,1.716688728408334,1.240124021511826e-06,0.1046850052533058,1.240122291356896e-06,0.5038268387012894,1.240141740076121e-06,0.9041858922904872,1.240120320057504e-06,1.303401708496593,1.240927191272922e-06,1.713508047857985
1.240873075167751e-06,0.132464316000398,1.241185529897431e-06,0.5373551154270726,1.241183498327757e-06,0.936586664468224,1.240557033552657e-06,1.317474322809257,1.242129907314651e-06,1.724440467164167,1.241054350935844e-06,0.1379103586888709,1.241378879625525e-06,0.5407030021641485,1.241378055264268e-06,0.9399292285754041,1.24068296364218e-06,1.322085461141049,1.24222553141531e-06,1.725358286323973,1.241714627936724e-06,0.1542083828974404,1.24144742569051e-06,0.5486770443403433,1.2409692305585e-06,0.9362521997341213,1.241034623221681e-06,1.335700875441252,1.244337367957022e-06,1.742506632438792,1.24041192983651e-06,0.113958224768226,1.240548732398629e-06,0.5186240093469501,1.240283143888898e-06,0.9079281825337282,1.240260832616823e-06,1.306375673056337,1.241499867457067e-06,1.718350225489973,1.240145561016951e-06,0.1052705294453549,1.240143044397663e-06,0.5043810580551558,1.240169299152285e-06,0.9049343003951213,1.240139481624904e-06,1.303810299864803,1.241065540038641e-06,1.714965413894076
1.240989514592776e-06,0.1357261039207345,1.241288885568136e-06,0.5383765342556933,1.241287817162112e-06,0.9376787755824928,1.240655113703856e-06,1.3209361306192,1.242504933154316e-06,1.727236263429513,1.241166547943564e-06,0.1403441174827273,1.241488394249493e-06,0.5412525719650646,1.2414864286227e-06,0.9405131626706115,1.240813734869003e-06,1.326485747997958,1.242578559298288e-06,1.728008365736541,1.241855659489226e-06,0.1551791032648738,1.241579229804018e-06,0.550251568478883,1.241141464950788e-06,0.9411494794780892,1.241211565633641e-06,1.340456032702733,1.245075377724451e-06,1.74763248117495,1.240483895501436e-06,0.1168695749488357,1.240652175412717e-06,0.5224845905079084,1.240341283270217e-06,0.9099694807149028,1.240316227486994e-06,1.308006817685999,1.241706250056842e-06,1.72010825119686,1.240175798448647e-06,0.1061545275738959,1.240171643929582e-06,0.5051995611852195,1.240215594954556e-06,0.9063227970778541,1.240164218799103e-06,1.304365541086469,1.241218911405093e-06,1.716476023765288
1.241095434682345e-06,0.1381605850715749,1.241392195063329e-06,0.5389622528820833,1.241390110025091e-06,0.9382987095566467,1.2407773154129e-06,1.325108805205349,1.242964030284799e-06,1.730428010604583,1.241277157566457e-06,0.1422160667452119,1.241639674364898e-06,0.5414918205371385,1.241638273896329e-06,0.9407655532611693,1.240954842824588e-06,1.330774320957011,1.243048207925259e-06,1.731343303646586,1.242038132558861e-06,0.1559665516912261,1.241721830930977e-06,0.5513666585513037,1.241301026011775e-06,0.9447924562999812,1.241380000456108e-06,1.34412422425788,1.246233753883724e-06,1.7556967474886,1.240570377221193e-06,0.1203489973882614,1.240766444988897e-06,0.5262033779610196,1.240402539624601e-06,0.9122631137745041,1.240371753066705e-06,1.309790629286501,1.241988720974238e-06,1.722365422878727,1.240226476214477e-06,0.1077994754411421,1.240220378929411e-06,0.5067445897043966,1.240273852753771e-06,0.908288655503399,1.240199571214924e-06,1.305227546649333,1.241393901990867e-06,1.718096237452347
1.241200444586875e-06,0.1400809436119956,1.241536674620151e-06,0.5392524649856277,1.241528559503866e-06,0.9385992556398745,1.240911490350661e-06,1.329242942120317,1.243497243183311e-06,1.733879530203545,1.241396252819135e-06,0.143717390490702,1.241791752791079e-06,0.5413283061411621,1.241781343221528e-06,0.940581516986114,1.241108179586966e-06,1.334638888594303,1.243577025923486e-06,1.734883168332377,1.242224875710651e-06,0.1564259658521587,1.241856319201979e-06,0.5519462862512811,1.241439441579024e-06,0.9472022577511007,1.241527509278447e-06,1.346594617067586,1.247522767305507e-06,1.765070173225046,1.240672972691501e-06,0.1242600424840625,1.240866026598818e-06,0.52885881277395,1.24047073415358e-06,0.9149147885861021,1.240433009357685e-06,1.311896416793956,1.242340083467407e-06,1.724943485606946,1.240281713953699e-06,0.1098010715214446,1.240276276249099e-06,0.5087285860922692,1.240324188334905e-06,0.9101530963491627,1.240255932627725e-06,1.306780577178271,1.241619878339971e-06,1.720053653612271
1.241313191907496e-06,0.1416581991287733,1.241683325818783e-06,0.5391164585720124,1.241663643433742e-06,0.9384635010550313,1.241056168684404e-06,1.332933020598281,1.244383786981174e-06,1.739250539025986,1.241516862332627e-06,0.1447673148810283,1.241968488236122e-06,0.540899301515899,1.241951392769024e-06,0.9400938936229203,1.24123584081433e-06,1.337124553495681,1.244350812177201e-06,1.739799296134619,1.242422018059073e-06,0.1567486680928743,1.242036841355102e-06,0.5522704135944031,1.241572889096155e-06,0.9488740048493433,1.241670357767249e-06,1.348333584491243,1.248786176219535e-06,1.775169169373104,1.240782806317015e-06,0.1280154241583834,1.240954599174937e-06,0.5307229572736297,1.240549224126197e-06,0.917979153755568,1.240502691709026e-06,1.314406641924678,1.242775762202118e-06,1.727828774315847,1.240333287982436e-06,0.1118271733228113,1.240326757894772e-06,0.5106787859676347,1.24037644473238e-06,0.912204990691444,1.24030578349225e-06,1.308329450092059,1.24189267956877e-06,1.722214479862875
1.241429689425592e-06,0.1428289371530763,1.24185399980276e-06,0.5386751884444915,1.241826347261145e-06,0.9379878687620224,1.241175933627712e-06,1.335291602239356,1.245277619987596e-06,1.744473028389421,1.241673563324992e-06,0.1455687033160213,1.242165445892817e-06,0.5403841517943672,1.242141059216952e-06,0.9394848609109965,1.241353523709165e-06,1.33880147757521,1.24530251419416e-06,1.745671443730998,1.242649769246909e-06,0.1571309640475315,1.242213680334676e-06,0.5522933513251972,1.241714547815298e-06,0.95004487636822,1.241823186527681e-06,1.349581101459663,1.249398088109768e-06,1.780576833747803,1.240880359733628e-06,0.1308976315178956,1.241041936589557e-06,0.5321174415910382,1.240649682889951e-06,0.9217164811215183,1.240585287465904e-06,1.317434029387033,1.243555408592619e-06,1.732389515098648,1.240388448799719e-06,0.1141048762065796,1.240379803422624e-06,0.5128360943357574,1.240433969265287e-06,0.9145329559995612,1.240354783120924e-06,1.309991460080479,1.24222882436946e-06,1.724587773012445
1.241582881596157e-06,0.1438368190319775,1.242040790366255e-06,0.5380930242499478,1.242007056388857e-06,0.9373273186452495,1.241286781502516e-06,1.33688955259062,1.246206914896253e-06,1.749984389491521,1.241854575330979e-06,0.1460608617961453,1.242341513608989e-06,0.540028824749077,1.242323987581701e-06,0.93901802798712,1.241474039805019e-06,1.339953261359252,1.246294520238599e-06,1.751882094536151,1.242871146959575e-06,0.15763367762788,1.242409816326352e-06,0.5522309082598309,1.241846961314587e-06,0.9506541132208857,1.241965251578992e-06,1.35025038366541,1.25001e-06,1.786457452641697,1.240972146212907e-06,0.1331987798935642,1.241128508641264e-06,0.5331000282977115,1.240763041520287e-06,0.9254465223287215,1.240689443997932e-06,1.321139675171399,1.244228835598312e-06,1.735934691576239,1.240450959555201e-06,0.1167423280690105,1.240438386031081e-06,0.5152702116511835,1.240500801600447e-06,0.9172268416810547,1.240407992588097e-06,1.311916591761887,1.242882343511229e-06,1.728500372722512
1.241751433140594e-06,0.1444083976100067,1.242209695479363e-06,0.5376122040609632,1.242183000239695e-06,0.9367356117780741,1.241400272505431e-06,1.337984966546634,1.247131474456645e-06,1.75585071555253,1.242010114642096e-06,0.1461805065864489,1.242513432781971e-06,0.5398400545784298,1.242495160324849e-06,0.9387767562624516,1.241590104093287e-06,1.340576388782416,1.24728451020646e-06,1.758500806291686,1.243089929100057e-06,0.1583033211155663,1.242640587742856e-06,0.5523039621781306,1.242026609155372e-06,0.9509832239401348,1.242148659326724e-06,1.350649540032197,1.250039417854329e-06,1.785850357382092,1.241065604838438e-06,0.135148535858058,1.241233393972934e-06,0.533834807662192,1.240868694802561e-06,0.9283118529660854,1.2408088465736e-06,1.32498580359624,1.244973291219995e-06,1.73965524563735,1.240530602415795e-06,0.1200544493773153,1.240507795518525e-06,0.5181076498901754,1.240590553300799e-06,0.9206384343060642,1.240467543389503e-06,1.31416172109533,1.243383150151597e-06,1.73104122823976
1.241921094650112e-06,0.1446360960148941,1.24237675842617e-06,0.5372464797009461,1.242348618241257e-06,0.9363195599312506,1.24151102188224e-06,1.338580963618762,1.248038592689622e-06,1.7623354050246,1.24213156046324e-06,0.1461814210608474,1.24269497099349e-06,0.53981884692621,1.242668946001257e-06,0.9387486628030685,1.241746490218283e-06,1.340848860547441,1.24823697252755e-06,1.765645019009635,1.243327063278063e-06,0.1592110123112611,1.242846974031613e-06,0.5526271735045793,1.242195098698242e-06,0.9509664899479282,1.242324974270693e-06,1.350725957728281,1.250066252709297e-06,1.785532168016344,1.241167307743099e-06,0.1368618725137018,1.241362246702266e-06,0.5342005170013056,1.240959963817361e-06,0.9302590897958418,1.240933450958276e-06,1.32833387144174,1.245813264661213e-06,1.743841903787643,1.24062909604032e-06,0.1238977024217398,1.240602181079373e-06,0.5216755404649536,1.240690930679414e-06,0.9239727801694485,1.240538394416474e-06,1.316861065377986,1.243984199216775e-06,1.733755462621407
