"ILOAD_TRAN (Temp=0,VREF_TRAN=0.05) X","ILOAD_TRAN (Temp=0,VREF_TRAN=0.05) Y","ILOAD_TRAN (Temp=0,VREF_TRAN=0.25) X","ILOAD_TRAN (Temp=0,VREF_TRAN=0.25) Y","ILOAD_TRAN (Temp=0,VREF_TRAN=0.45) X","ILOAD_TRAN (Temp=0,VREF_TRAN=0.45) Y","ILOAD_TRAN (Temp=0,VREF_TRAN=0.65) X","ILOAD_TRAN (Temp=0,VREF_TRAN=0.65) Y","ILOAD_TRAN (Temp=0,VREF_TRAN=0.85) X","ILOAD_TRAN (Temp=0,VREF_TRAN=0.85) Y","ILOAD_TRAN (Temp=27,VREF_TRAN=0.05) X","ILOAD_TRAN (Temp=27,VREF_TRAN=0.05) Y","ILOAD_TRAN (Temp=27,VREF_TRAN=0.25) X","ILOAD_TRAN (Temp=27,VREF_TRAN=0.25) Y","ILOAD_TRAN (Temp=27,VREF_TRAN=0.45) X","ILOAD_TRAN (Temp=27,VREF_TRAN=0.45) Y","ILOAD_TRAN (Temp=27,VREF_TRAN=0.65) X","ILOAD_TRAN (Temp=27,VREF_TRAN=0.65) Y","ILOAD_TRAN (Temp=27,VREF_TRAN=0.85) X","ILOAD_TRAN (Temp=27,VREF_TRAN=0.85) Y","ILOAD_TRAN (Temp=125,VREF_TRAN=0.05) X","ILOAD_TRAN (Temp=125,VREF_TRAN=0.05) Y","ILOAD_TRAN (Temp=125,VREF_TRAN=0.25) X","ILOAD_TRAN (Temp=125,VREF_TRAN=0.25) Y","ILOAD_TRAN (Temp=125,VREF_TRAN=0.45) X","ILOAD_TRAN (Temp=125,VREF_TRAN=0.45) Y","ILOAD_TRAN (Temp=125,VREF_TRAN=0.65) X","ILOAD_TRAN (Temp=125,VREF_TRAN=0.65) Y","ILOAD_TRAN (Temp=125,VREF_TRAN=0.85) X","ILOAD_TRAN (Temp=125,VREF_TRAN=0.85) Y","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.05) X","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.05) Y","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.25) X","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.25) Y","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.45) X","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.45) Y","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.65) X","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.65) Y","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.85) X","ILOAD_TRAN (Temp=-55,VREF_TRAN=0.85) Y","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.05) X","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.05) Y","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.25) X","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.25) Y","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.45) X","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.45) Y","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.65) X","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.65) Y","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.85) X","ILOAD_TRAN (Temp=-100,VREF_TRAN=0.85) Y"
2.511789248509089e-06,0.02,2.510369321737615e-06,0.02,2.51001e-06,0.01999999999999981,2.506810508206251e-06,0.01363301133043878,2.510154127327666e-06,0.02,2.51167500560476e-06,0.02,2.510221427530196e-06,0.02,2.510106860415374e-06,0.02,2.509100072144344e-06,0.01818924356724409,2.510451307019225e-06,0.02,2.521887988523556e-06,0.02,2.513273609667409e-06,0.02,2.511214263733346e-06,0.02,2.510080306517083e-06,0.02,2.51217399217959e-06,0.02,2.510086020257369e-06,0.02,2.508620758644871e-06,0.01723540970329293,2.507017812593763e-06,0.01404554706158829,2.506916596144163e-06,0.01384412632688349,2.510177860285769e-06,0.02,2.510027218771277e-06,0.02,2.507408441167264e-06,0.01482289792285431,2.507320514845979e-06,0.01464792454349814,2.506200464924193e-06,0.01241902519914356,2.510194571931516e-06,0.02
2.5120013525527e-06,0.02,2.510457030284975e-06,0.02,2.510025310326379e-06,0.02,2.507026450686749e-06,0.01406273686663001,2.510179675509577e-06,0.02,2.511838028439857e-06,0.02,2.510289744879498e-06,0.02,2.510124382443385e-06,0.02,2.509463610462016e-06,0.01891268481941092,2.510532422870462e-06,0.02,2.522917921592382e-06,0.02,2.513484649593461e-06,0.02,2.51139017906701e-06,0.02,2.510096465033952e-06,0.02,2.512426288173585e-06,0.02,2.510101269080772e-06,0.02,2.508867408050499e-06,0.01772624202049207,2.507122407177861e-06,0.01425369028394412,2.50718099302136e-06,0.01437027611250615,2.510211809389564e-06,0.02,2.510037480794372e-06,0.02,2.507610462783585e-06,0.01522492093933334,2.507530626242692e-06,0.01506604622295768,2.506421480753588e-06,0.01285884669964021,2.510249919764008e-06,0.02
2.512226346157395e-06,0.02,2.510551356487921e-06,0.02,2.510041232506308e-06,0.02,2.507277697905036e-06,0.01456271883102251,2.51021426081182e-06,0.02,2.512049806175227e-06,0.02,2.510388229662662e-06,0.02,2.510145220250435e-06,0.02,2.509736805231008e-06,0.01945634240970536,2.510643229688322e-06,0.02,2.524977787730032e-06,0.02,2.513695863392791e-06,0.02,2.511542354864196e-06,0.02,2.510112604259155e-06,0.02,2.512703773541535e-06,0.02,2.510118693092899e-06,0.02,2.509044735776674e-06,0.01807912419558187,2.507239420240079e-06,0.014486546277757,2.507445951286074e-06,0.01489754305928672,2.510271028678382e-06,0.02,2.510049744806401e-06,0.02,2.507816299447651e-06,0.01563453590082511,2.507740629210426e-06,0.01548395212874826,2.506635551237429e-06,0.01328484696248278,2.510314372513408e-06,0.02
2.512434122871068e-06,0.02,2.510654904931529e-06,0.02,2.5100600891099e-06,0.02,2.507551714631301e-06,0.01510801211628922,2.510275345174647e-06,0.02,2.512268994693494e-06,0.02,2.510498789491204e-06,0.02,2.510172853853156e-06,0.02,2.51001e-06,0.01999999999999981,2.510788714027874e-06,0.02,2.525715115213308e-06,0.02,2.513905551598855e-06,0.02,2.511688722481595e-06,0.02,2.510130824161469e-06,0.02,2.513035954634789e-06,0.02,2.510139817790769e-06,0.02,2.509307512051788e-06,0.01860204898305718,2.507360913747377e-06,0.01472831835727987,2.507511442914168e-06,0.01502787139919392,2.51033596918237e-06,0.02,2.51006432269245e-06,0.02,2.508038107775528e-06,0.01607593447329962,2.50796448094813e-06,0.01592941708677859,2.506843326684979e-06,0.01369832010310755,2.510367217568337e-06,0.02
2.512649882134385e-06,0.02,2.510778937382534e-06,0.02,2.51007562497535e-06,0.02,2.50784242798513e-06,0.0156865316904078,2.510349408458938e-06,0.02,2.512490045499503e-06,0.02,2.510608934857812e-06,0.02,2.510214101624981e-06,0.02,2.510023642721535e-06,0.02,2.510945518999672e-06,0.02,2.527189770179861e-06,0.02,2.514168821256072e-06,0.02,2.511837845380467e-06,0.02,2.510152882386766e-06,0.02,2.513379978095226e-06,0.02,2.510167305491678e-06,0.02,2.509638331988528e-06,0.01926038065717061,2.507488330141369e-06,0.01498187698132398,2.507642426170356e-06,0.01528852807900831,2.510394011384708e-06,0.02,2.510077677265436e-06,0.02,2.508293063525382e-06,0.016583296415511,2.508220006331578e-06,0.01643791259983958,2.507049506691569e-06,0.01410861831622145,2.51042294036236e-06,0.02
2.512894592037042e-06,0.02,2.510911402150265e-06,0.02,2.510091126373136e-06,0.02,2.508152342453031e-06,0.01630326148153161,2.510413669406506e-06,0.02,2.512700161885375e-06,0.02,2.510725911943958e-06,0.02,2.510277966650034e-06,0.02,2.510037670976212e-06,0.02,2.51112436151649e-06,0.02,2.530005552759258e-06,0.02,2.514463905373433e-06,0.02,2.511997522286627e-06,0.02,2.510183304431127e-06,0.02,2.513773756784336e-06,0.02,2.510207026244929e-06,0.02,2.509824165994264e-06,0.01963019032858479,2.507659105232971e-06,0.01532171941361184,2.507904392682732e-06,0.01580984143863711,2.510457153401164e-06,0.02,2.510091829590417e-06,0.02,2.508580718324969e-06,0.0171557294666882,2.50850942750448e-06,0.01701386073391489,2.507261044492024e-06,0.01452957853912831,2.510488003339876e-06,0.02
2.513196900985346e-06,0.02,2.5110366766696e-06,0.02,2.510106916368834e-06,0.02,2.508478484820555e-06,0.01695228479290475,2.51048371322854e-06,0.02,2.51291730142638e-06,0.02,2.510866366554718e-06,0.02,2.510369273183001e-06,0.02,2.510054469337974e-06,0.02,2.511298369829754e-06,0.02,2.533163725512283e-06,0.02,2.514792217678346e-06,0.02,2.512179292686787e-06,0.02,2.51023245297928e-06,0.02,2.514181757618369e-06,0.02,2.510272149042491e-06,0.02,2.51001e-06,0.01999999999999981,2.507844033202366e-06,0.0156897260727087,2.508099392869891e-06,0.01619789181108227,2.510533330950716e-06,0.02,2.510107733285758e-06,0.02,2.508863968231523e-06,0.01771939678073042,2.508800965604184e-06,0.01759402155232514,2.507488701166775e-06,0.01498261532188209,2.510576633551183e-06,0.02
2.513600646440815e-06,0.02,2.511144378061866e-06,0.02,2.510124482511372e-06,0.02,2.508817976328013e-06,0.01762787289274594,2.510569853383143e-06,0.02,2.513156572695522e-06,0.02,2.511010342346751e-06,0.02,2.510469506488901e-06,0.02,2.510076324585372e-06,0.02,2.511472498544604e-06,0.02,2.538710285942118e-06,0.02,2.515064968903006e-06,0.02,2.5124019009334e-06,0.02,2.510299850443692e-06,0.02,2.514605090381649e-06,0.02,2.510344575939512e-06,0.02,2.510021522119835e-06,0.02,2.50805158968867e-06,0.01610276348045273,2.508268487811995e-06,0.01653439074586977,2.510642039604033e-06,0.02,2.510126390466425e-06,0.02,2.509149551099678e-06,0.01828770668835846,2.509097214508685e-06,0.01818355687228282,2.507713291613324e-06,0.01542955031051472,2.510692065919164e-06,0.02
2.514036492332398e-06,0.02,2.511247530521746e-06,0.02,2.510145770238457e-06,0.02,2.509168934737723e-06,0.01832628012806895,2.510696251841722e-06,0.02,2.513440053253809e-06,0.02,2.511142198033422e-06,0.02,2.510575644074353e-06,0.02,2.510091913120362e-06,0.02,2.51166819634132e-06,0.02,2.540854997760076e-06,0.02,2.515346776451941e-06,0.02,2.512625150415425e-06,0.02,2.510397433761936e-06,0.02,2.515093748647859e-06,0.02,2.510415121688277e-06,0.02,2.510033065835445e-06,0.02,2.508223454263032e-06,0.01644477398343321,2.508496105459393e-06,0.01698734986419181,2.510771357753877e-06,0.02,2.510149680813878e-06,0.02,2.509449221279342e-06,0.01888405034589117,2.509410851378079e-06,0.01880769424237671,2.507913373761419e-06,0.01582771378522445,2.510809998969213e-06,0.02
2.514500600278415e-06,0.02,2.511352177930243e-06,0.02,2.510173663532685e-06,0.02,2.509527096836597e-06,0.01903902270482702,2.510839997546807e-06,0.02,2.513791955163594e-06,0.02,2.511257687545945e-06,0.02,2.510688427481558e-06,0.02,2.510107240444954e-06,0.02,2.511882661436859e-06,0.02,2.545144421395993e-06,0.02,2.515656090303877e-06,0.02,2.512852383488696e-06,0.02,2.510518018522539e-06,0.02,2.515714144723979e-06,0.02,2.510491106312948e-06,0.02,2.510047069097264e-06,0.02,2.50842037275287e-06,0.01683664177821071,2.50868460993145e-06,0.01736247376358481,2.510916823041955e-06,0.02,2.510181074058945e-06,0.02,2.509778763781864e-06,0.01953983992590874,2.509760175202014e-06,0.01950284865200715,2.508136174025578e-06,0.01627108631089961,2.510920277166549e-06,0.02
2.51500165122829e-06,0.02,2.511464750257048e-06,0.02,2.510214632665654e-06,0.02,2.509768548418298e-06,0.01951951135241341,2.511001245918774e-06,0.02,2.514188213014382e-06,0.02,2.511368583446031e-06,0.02,2.510817977854337e-06,0.02,2.510124262849901e-06,0.02,2.512109159086791e-06,0.02,2.553029749456703e-06,0.02,2.516043328746099e-06,0.02,2.513092884022978e-06,0.02,2.510658382377469e-06,0.02,2.516526579548607e-06,0.02,2.510577066884863e-06,0.02,2.510064415599577e-06,0.02,2.508589339226714e-06,0.01717288506116045,2.50895015134451e-06,0.01789090117557405,2.51105192869948e-06,0.02,2.51023260566188e-06,0.02,2.51001e-06,0.01999999999999981,2.51001e-06,0.01999999999999981,2.508313014824132e-06,0.01662299950002236,2.511035084988543e-06,0.02
2.515570161814674e-06,0.02,2.511594717496323e-06,0.02,2.510279318268964e-06,0.02,2.51001e-06,0.01999999999999981,2.511165869554944e-06,0.02,2.514649151604549e-06,0.02,2.511481905163276e-06,0.02,2.510960677415875e-06,0.02,2.5101442578e-06,0.02,2.512372939787863e-06,0.02,2.561011671917176e-06,0.02,2.516543188743802e-06,0.02,2.513311051303975e-06,0.02,2.510830095935072e-06,0.02,2.517412456415596e-06,0.02,2.510688797223687e-06,0.02,2.510079182962761e-06,0.02,2.508844622171742e-06,0.01768089812176681,2.509260955780769e-06,0.01850940200373001,2.511188430282279e-06,0.02,2.510301326403549e-06,0.02,2.510022547249988e-06,0.02,2.510023140301887e-06,0.02,2.508562772844444e-06,0.01712001796044355,2.511166938193495e-06,0.02
2.516242664662317e-06,0.02,2.511762386664565e-06,0.02,2.510363038239426e-06,0.02,2.510022672088511e-06,0.02,2.511326650193477e-06,0.02,2.515202475237347e-06,0.02,2.511604791372251e-06,0.02,2.511111187050207e-06,0.02,2.510170339784473e-06,0.02,2.512670094136903e-06,0.02,2.571597337749008e-06,0.02,2.517011923494562e-06,0.02,2.513517684604588e-06,0.02,2.511006199963324e-06,0.02,2.51830895296804e-06,0.02,2.510812333557489e-06,0.02,2.510093509586696e-06,0.02,2.509145299278174e-06,0.01827924556356535,2.509606295996111e-06,0.01919662903226141,2.511341585819415e-06,0.02,2.510359768255242e-06,0.02,2.510036221341279e-06,0.02,2.510037344575926e-06,0.02,2.508861665027788e-06,0.01771481340529835,2.51132394166574e-06,0.02
2.516975149060234e-06,0.02,2.511937850111279e-06,0.02,2.510447548237527e-06,0.02,2.510035699290826e-06,0.02,2.511500143559837e-06,0.02,2.515867826384954e-06,0.02,2.511747315641402e-06,0.02,2.511234593514245e-06,0.02,2.510207926755746e-06,0.02,2.512995204158089e-06,0.02,2.580610812217172e-06,0.02,2.5174443174484e-06,0.02,2.513723212030513e-06,0.02,2.511194213008166e-06,0.02,2.519285886047895e-06,0.02,2.510920371011329e-06,0.02,2.510109241063148e-06,0.02,2.509495266875563e-06,0.0189756810823702,2.509808147998056e-06,0.01959831451613061,2.511519061564671e-06,0.02,2.510420720379718e-06,0.02,2.510051827067871e-06,0.02,2.510053445663294e-06,0.02,2.509167192415816e-06,0.01832281290747317,2.511512691064694e-06,0.02
2.517684262018234e-06,0.02,2.512121428010782e-06,0.02,2.510539435607612e-06,0.02,2.510051442562821e-06,0.02,2.511703581502091e-06,0.02,2.516510095507418e-06,0.02,2.511929138921982e-06,0.02,2.511348712047826e-06,0.02,2.510266405844596e-06,0.02,2.513396205276366e-06,0.02,2.593603513673489e-06,0.02,2.518010707519185e-06,0.02,2.513936877412503e-06,0.02,2.511397058755412e-06,0.02,2.520433261529027e-06,0.02,2.511017424047289e-06,0.02,2.510127477593225e-06,0.02,2.509752633437781e-06,0.01948784054118501,2.51001e-06,0.01999999999999981,2.511716732714442e-06,0.02,2.510488221755419e-06,0.02,2.510066776346395e-06,0.02,2.510068283331651e-06,0.02,2.509496792870178e-06,0.01897871781165451,2.511714225610974e-06,0.02
2.518737661176832e-06,0.02,2.512297296534588e-06,0.02,2.510639847514407e-06,0.02,2.510071458636373e-06,0.02,2.511913579299445e-06,0.02,2.517349191644432e-06,0.02,2.512113926531733e-06,0.02,2.511463052183919e-06,0.02,2.510341705936234e-06,0.02,2.513833492840489e-06,0.02,2.606413759658011e-06,0.02,2.518797837227798e-06,0.02,2.514167241183286e-06,0.02,2.511564340544322e-06,0.02,2.521837257731773e-06,0.02,2.511113270528639e-06,0.02,2.510150314534658e-06,0.02,2.51001e-06,0.01999999999999981,2.510022132076007e-06,0.02,2.511964452994495e-06,0.02,2.510571956553315e-06,0.02,2.510081425671234e-06,0.02,2.510082978569202e-06,0.02,2.509753396435089e-06,0.01948935890582716,2.511930591816972e-06,0.02
2.519978291361766e-06,0.02,2.512468990674536e-06,0.02,2.510757487131442e-06,0.02,2.510086674334846e-06,0.02,2.512152830096356e-06,0.02,2.518232462044085e-06,0.02,2.51230734086655e-06,0.02,2.51158279629933e-06,0.02,2.510419586443163e-06,0.02,2.514395057539803e-06,0.02,2.620809948216103e-06,0.02,2.519514956599883e-06,0.02,2.514436547056172e-06,0.02,2.5117201498218e-06,0.02,2.523522341362761e-06,0.02,2.511214572490987e-06,0.02,2.51018134806656e-06,0.02,2.510023692930667e-06,0.02,2.510034136760281e-06,0.02,2.512210882748777e-06,0.02,2.510681904199317e-06,0.02,2.510095968301532e-06,0.02,2.510097593237424e-06,0.02,2.51001e-06,0.01999999999999981,2.512222292892048e-06,0.02
2.521508162054896e-06,0.02,2.51264642594966e-06,0.02,2.510889885517766e-06,0.02,2.510101508202066e-06,0.02,2.512430744445923e-06,0.02,2.519371292759059e-06,0.02,2.512490752627557e-06,0.02,2.511716880236443e-06,0.02,2.510508958145495e-06,0.02,2.515166744982372e-06,0.02,2.639384479961243e-06,0.02,2.520424957040388e-06,0.02,2.514743585042246e-06,0.02,2.511877925623221e-06,0.02,2.525490143190384e-06,0.02,2.511331493946515e-06,0.02,2.510231703285457e-06,0.02,2.51003747520316e-06,0.02,2.510048467088708e-06,0.02,2.512509737576757e-06,0.02,2.510778857068883e-06,0.02,2.510111914599965e-06,0.02,2.510113585108425e-06,0.02,2.510023418677821e-06,0.02,2.512785508171663e-06,0.02
2.523175621629712e-06,0.02,2.512839233984577e-06,0.02,2.511030322873736e-06,0.02,2.510117822278866e-06,0.02,2.512730331248731e-06,0.02,2.520474408908068e-06,0.02,2.512667295455008e-06,0.02,2.511878677215833e-06,0.02,2.510610353311741e-06,0.02,2.515966188148939e-06,0.02,2.664177375441664e-06,0.02,2.52185349275984e-06,0.02,2.515010305602184e-06,0.02,2.512044459498303e-06,0.02,2.527787194287408e-06,0.02,2.511490022760456e-06,0.02,2.510303506276234e-06,0.02,2.510053805313912e-06,0.02,2.510065706037045e-06,0.02,2.512936742019842e-06,0.02,2.510863155976594e-06,0.02,2.510130624786043e-06,0.02,2.510132342358603e-06,0.02,2.510036976838031e-06,0.02,2.513273493600472e-06,0.02
2.525409966903264e-06,0.02,2.513062682831815e-06,0.02,2.5111444748165e-06,0.02,2.510136711567339e-06,0.02,2.513108523081256e-06,0.02,2.522046202627249e-06,0.02,2.512847713588915e-06,0.02,2.512060024792183e-06,0.02,2.510724592515519e-06,0.02,2.516732939973148e-06,0.02,2.696854710058397e-06,0.02,2.523277537829923e-06,0.02,2.515269842088116e-06,0.02,2.51223038590616e-06,0.02,2.530471875145185e-06,0.02,2.511701740721318e-06,0.02,2.510368704420063e-06,0.02,2.510069037429402e-06,0.02,2.51008053958685e-06,0.02,2.513531096156575e-06,0.02,2.510946788087832e-06,0.02,2.510154069796297e-06,0.02,2.510155830093684e-06,0.02,2.510052964092009e-06,0.02,2.51376371260345e-06,0.02
2.528149039680875e-06,0.02,2.513347239580779e-06,0.02,2.51125038415044e-06,0.02,2.510160602943417e-06,0.02,2.513543765224496e-06,0.02,2.524024230362386e-06,0.02,2.513040543877795e-06,0.02,2.512245858917569e-06,0.02,2.510861057775166e-06,0.02,2.517560713153734e-06,0.02,2.741573479130865e-06,0.02,2.523876101914314e-06,0.02,2.515545869167129e-06,0.02,2.512453428008208e-06,0.02,2.533601456907167e-06,0.02,2.511894621431179e-06,0.02,2.510436165097946e-06,0.02,2.510083996112421e-06,0.02,2.5100947970567e-06,0.02,2.514111690811283e-06,0.02,2.51103511738567e-06,0.02,2.510186317759885e-06,0.02,2.510188057524953e-06,0.02,2.510073703499017e-06,0.02,2.514324032016244e-06,0.02
2.529217111301794e-06,0.02,2.513667713744045e-06,0.02,2.511356705172219e-06,0.02,2.510193293203294e-06,0.02,2.514131733450697e-06,0.02,2.524809180075092e-06,0.02,2.513262621884647e-06,0.02,2.51244190131372e-06,0.02,2.511011721747565e-06,0.02,2.51853712085892e-06,0.02,2.807781759468303e-06,0.02,2.525073230083096e-06,0.02,2.515869643917524e-06,0.02,2.512687444697895e-06,0.02,2.537257229926595e-06,0.02,2.512093920002173e-06,0.02,2.510510714611362e-06,0.02,2.5100988802675e-06,0.02,2.510110247632766e-06,0.02,2.514745643002962e-06,0.02,2.511139996951874e-06,0.02,2.510241724150113e-06,0.02,2.510243142080074e-06,0.02,2.510088721945798e-06,0.02,2.51494357656304e-06,0.02
2.531353254543632e-06,0.02,2.514048340529318e-06,0.02,2.511468423968311e-06,0.02,2.510246428646636e-06,0.02,2.514842858211119e-06,0.02,2.526379079500503e-06,0.02,2.51354165325109e-06,0.02,2.512622127984403e-06,0.02,2.511169247704204e-06,0.02,2.519755204706239e-06,0.02,2.893571298098101e-06,0.02,2.527467486420661e-06,0.02,2.516294194720438e-06,0.02,2.512922901721111e-06,0.02,2.54151734799677e-06,0.02,2.51234420413935e-06,0.02,2.510597582184753e-06,0.02,2.510115188657558e-06,0.02,2.5101278638796e-06,0.02,2.515421288761493e-06,0.02,2.511294429708534e-06,0.02,2.510301142692026e-06,0.02,2.510301857581565e-06,0.02,2.510103330342544e-06,0.02,2.515593576378275e-06,0.02
2.535625541027308e-06,0.02,2.514478493575457e-06,0.02,2.511593903079741e-06,0.02,2.510319983167661e-06,0.02,2.515627628739671e-06,0.02,2.529518878351327e-06,0.02,2.513859176804563e-06,0.02,2.512797486844752e-06,0.02,2.511304566241446e-06,0.02,2.521263520978598e-06,0.02,2.986162729536482e-06,0.02,2.528453943556095e-06,0.02,2.516717241403738e-06,0.02,2.513167908750978e-06,0.02,2.54666413442367e-06,0.02,2.512692093580366e-06,0.02,2.510708372226385e-06,0.02,2.510134380489191e-06,0.02,2.510149217982782e-06,0.02,2.516109504333283e-06,0.02,2.511480432308149e-06,0.02,2.510355127211517e-06,0.02,2.51035543095093e-06,0.02,2.510119375511015e-06,0.02,2.516304831610384e-06,0.02
2.54417011399466e-06,0.02,2.515016408647589e-06,0.02,2.511747490870781e-06,0.02,2.510389431007647e-06,0.02,2.516362328227387e-06,0.02,2.531088777776738e-06,0.02,2.514194355695473e-06,0.02,2.512977197171363e-06,0.02,2.511428577862815e-06,0.02,2.523103319294711e-06,0.02,3.086162729536481e-06,0.02,2.530426857826963e-06,0.02,2.517097146727081e-06,0.02,2.513408943072577e-06,0.02,2.552737128896183e-06,0.02,2.513021774345565e-06,0.02,2.510826337113457e-06,0.02,2.510158557142711e-06,0.02,2.51017704139188e-06,0.02,2.516887398977758e-06,0.02,2.511638534444033e-06,0.02,2.510412124926775e-06,0.02,2.510412086089229e-06,0.02,2.510137856322714e-06,0.02,2.517089611879644e-06,0.02
2.551291525328057e-06,0.02,2.515704787524682e-06,0.02,2.511920280213072e-06,0.02,2.510465424321767e-06,0.02,2.517146951010922e-06,0.02,2.534228576627561e-06,0.02,2.51452940463079e-06,0.02,2.513170463430768e-06,0.02,2.511552029075914e-06,0.02,2.525355541433274e-06,0.02,3.186162729536481e-06,0.02,2.53242943612301e-06,0.02,2.517513240427737e-06,0.02,2.513633273270991e-06,0.02,2.560420897971246e-06,0.02,2.513348726449354e-06,0.02,2.510921695885732e-06,0.02,2.510191862550555e-06,0.02,2.510218105340788e-06,0.02,2.51779126563362e-06,0.02,2.511815764859775e-06,0.02,2.510475647013306e-06,0.02,2.510475042631639e-06,0.02,2.510161170638396e-06,0.02,2.517988193271033e-06,0.02
2.561280525818132e-06,0.02,2.516517139892864e-06,0.02,2.512098359733018e-06,0.02,2.510553156385648e-06,0.02,2.518068663605461e-06,0.02,2.540052886111458e-06,0.02,2.514923675468564e-06,0.02,2.513396821927701e-06,0.02,2.511680983173731e-06,0.02,2.526038628545394e-06,0.02,3.286162729536481e-06,0.02,2.534201871241469e-06,0.02,2.518095779488685e-06,0.02,2.513850545444437e-06,0.02,2.566972917051864e-06,0.02,2.513697821453303e-06,0.02,2.511010263096442e-06,0.02,2.510247751432711e-06,0.02,2.510282124410917e-06,0.02,2.51886080941964e-06,0.02,2.512109538899932e-06,0.02,2.510554101315854e-06,0.02,2.51055124359095e-06,0.02,2.510193203027684e-06,0.02,2.519090847097592e-06,0.02
2.573090014280813e-06,0.02,2.517409488417514e-06,0.02,2.512282693325312e-06,0.02,2.510654365924754e-06,0.02,2.51920293875686e-06,0.02,2.547366191564894e-06,0.02,2.515551093791802e-06,0.02,2.513671588746026e-06,0.02,2.511823868220395e-06,0.02,2.527404802769635e-06,0.02,3.386162729536481e-06,0.02,2.536760963990746e-06,0.02,2.518774528657916e-06,0.02,2.514071480420941e-06,0.02,2.57690221291673e-06,0.02,2.514055001319537e-06,0.02,2.511098503072194e-06,0.02,2.510318583958407e-06,0.02,2.510341527130255e-06,0.02,2.520182895504677e-06,0.02,2.5123736453406e-06,0.02,2.510652099117236e-06,0.02,2.510649399012831e-06,0.02,2.510247253469567e-06,0.02,2.520596677711233e-06,0.02
2.582412340615168e-06,0.02,2.518519218693944e-06,0.02,2.512455638169664e-06,0.02,2.510772793778324e-06,0.02,2.520603976327839e-06,0.02,2.556794098043288e-06,0.02,2.516330564798025e-06,0.02,2.513929217380505e-06,0.02,2.511992757304303e-06,0.02,2.530137151218117e-06,0.02,3.486162729536481e-06,0.02,2.541796023579458e-06,0.02,2.519384535241428e-06,0.02,2.514311286122361e-06,0.02,2.587290041026016e-06,0.02,2.514428781610282e-06,0.02,2.51119087482689e-06,0.02,2.51038262645429e-06,0.02,2.510401406405951e-06,0.02,2.521956305024859e-06,0.02,2.512628561831985e-06,0.02,2.510744032436314e-06,0.02,2.510751201408652e-06,0.02,2.510302384835953e-06,0.02,2.521169495662873e-06,0.02
2.596127514282244e-06,0.02,2.520005013045451e-06,0.02,2.512627301227545e-06,0.02,2.510911878177207e-06,0.02,2.522344209581317e-06,0.02,2.567430628480714e-06,0.02,2.51731894392269e-06,0.02,2.514293000274104e-06,0.02,2.51218451050298e-06,0.02,2.53433107074381e-06,0.02,3.586162729536481e-06,0.02,2.548307079234829e-06,0.02,2.520140161898965e-06,0.02,2.514589524831651e-06,0.02,2.595527123211124e-06,0.02,2.514868089862893e-06,0.02,2.511296562944185e-06,0.02,2.510450548910412e-06,0.02,2.510467834407561e-06,0.02,2.522570256224303e-06,0.02,2.512953128177955e-06,0.02,2.510821952719971e-06,0.02,2.510832889174185e-06,0.02,2.510353190632505e-06,0.02,2.522315131566154e-06,0.02
2.609448404597926e-06,0.02,2.521852737589e-06,0.02,2.512806409972255e-06,0.02,2.51105652818057e-06,0.02,2.522896824252542e-06,0.02,2.575855716275186e-06,0.02,2.518659165816267e-06,0.02,2.514599510143575e-06,0.02,2.512378640028786e-06,0.02,2.535625358764678e-06,0.02,3.66308636476824e-06,0.02,2.557800480667798e-06,0.02,2.521284589191303e-06,0.02,2.514898533586884e-06,0.02,2.607526334366237e-06,0.02,2.515386923110557e-06,0.02,2.511429356916489e-06,0.02,2.510526327549562e-06,0.02,2.510543871974996e-06,0.02,2.52379815862319e-06,0.02,2.513307121724336e-06,0.02,2.510897266387974e-06,0.02,2.510910206939089e-06,0.02,2.510407212568082e-06,0.02,2.522887949517794e-06,0.02
