"VOUT_TRAN (Temp=0,VREF_TRAN=0.05) X","VOUT_TRAN (Temp=0,VREF_TRAN=0.05) Y","VOUT_TRAN (Temp=0,VREF_TRAN=0.25) X","VOUT_TRAN (Temp=0,VREF_TRAN=0.25) Y","VOUT_TRAN (Temp=0,VREF_TRAN=0.45) X","VOUT_TRAN (Temp=0,VREF_TRAN=0.45) Y","VOUT_TRAN (Temp=0,VREF_TRAN=0.65) X","VOUT_TRAN (Temp=0,VREF_TRAN=0.65) Y","VOUT_TRAN (Temp=0,VREF_TRAN=0.85) X","VOUT_TRAN (Temp=0,VREF_TRAN=0.85) Y","VOUT_TRAN (Temp=27,VREF_TRAN=0.05) X","VOUT_TRAN (Temp=27,VREF_TRAN=0.05) Y","VOUT_TRAN (Temp=27,VREF_TRAN=0.25) X","VOUT_TRAN (Temp=27,VREF_TRAN=0.25) Y","VOUT_TRAN (Temp=27,VREF_TRAN=0.45) X","VOUT_TRAN (Temp=27,VREF_TRAN=0.45) Y","VOUT_TRAN (Temp=27,VREF_TRAN=0.65) X","VOUT_TRAN (Temp=27,VREF_TRAN=0.65) Y","VOUT_TRAN (Temp=27,VREF_TRAN=0.85) X","VOUT_TRAN (Temp=27,VREF_TRAN=0.85) Y","VOUT_TRAN (Temp=125,VREF_TRAN=0.05) X","VOUT_TRAN (Temp=125,VREF_TRAN=0.05) Y","VOUT_TRAN (Temp=125,VREF_TRAN=0.25) X","VOUT_TRAN (Temp=125,VREF_TRAN=0.25) Y","VOUT_TRAN (Temp=125,VREF_TRAN=0.45) X","VOUT_TRAN (Temp=125,VREF_TRAN=0.45) Y","VOUT_TRAN (Temp=125,VREF_TRAN=0.65) X","VOUT_TRAN (Temp=125,VREF_TRAN=0.65) Y","VOUT_TRAN (Temp=125,VREF_TRAN=0.85) X","VOUT_TRAN (Temp=125,VREF_TRAN=0.85) Y","VOUT_TRAN (Temp=-55,VREF_TRAN=0.05) X","VOUT_TRAN (Temp=-55,VREF_TRAN=0.05) Y","VOUT_TRAN (Temp=-55,VREF_TRAN=0.25) X","VOUT_TRAN (Temp=-55,VREF_TRAN=0.25) Y","VOUT_TRAN (Temp=-55,VREF_TRAN=0.45) X","VOUT_TRAN (Temp=-55,VREF_TRAN=0.45) Y","VOUT_TRAN (Temp=-55,VREF_TRAN=0.65) X","VOUT_TRAN (Temp=-55,VREF_TRAN=0.65) Y","VOUT_TRAN (Temp=-55,VREF_TRAN=0.85) X","VOUT_TRAN (Temp=-55,VREF_TRAN=0.85) Y","VOUT_TRAN (Temp=-100,VREF_TRAN=0.05) X","VOUT_TRAN (Temp=-100,VREF_TRAN=0.05) Y","VOUT_TRAN (Temp=-100,VREF_TRAN=0.25) X","VOUT_TRAN (Temp=-100,VREF_TRAN=0.25) Y","VOUT_TRAN (Temp=-100,VREF_TRAN=0.45) X","VOUT_TRAN (Temp=-100,VREF_TRAN=0.45) Y","VOUT_TRAN (Temp=-100,VREF_TRAN=0.65) X","VOUT_TRAN (Temp=-100,VREF_TRAN=0.65) Y","VOUT_TRAN (Temp=-100,VREF_TRAN=0.85) X","VOUT_TRAN (Temp=-100,VREF_TRAN=0.85) Y"
1.705996497105157e-08,0.1031054141285462,1.927017434367356e-08,0.5023389834809636,1.879535778476378e-08,0.902146757695658,1.617530049249056e-08,1.301691848966318,3.277956480990641e-08,1.70207346244104,1.809501972651287e-08,0.1037438312733079,2.108707843939752e-08,0.5029320980407181,2.048401026359154e-08,0.9026888691556135,1.734836181057298e-08,1.302324607903646,3.239794709999398e-08,1.702578217320024,2.276579012553506e-08,0.1076092793285785,2.088228098215824e-08,0.5065502450796151,1.97886100285575e-08,0.9059577712558181,2.030655024981616e-08,1.305702623406491,4.719662473922063e-08,1.705570270768179,1.478199907407008e-08,0.09993155858900586,1.486027757866769e-08,0.4996955405077731,1.432559836541813e-08,0.8991211916385341,1.415056243228842e-08,1.298889451095901,2.548664763818098e-08,1.700308138239862,1.457970991694162e-08,0.101129529239606,1.339354378981488e-08,0.4982111188538319,1.341617352510488e-08,0.8982699945566329,1.331476858782539e-08,1.29831437639115,2.048955425121242e-08,1.700550564806371
1.793640964304762e-08,0.1032432335444108,2.090336217883523e-08,0.5023560399239061,2.030687437039328e-08,0.9021722728018338,1.682714734799186e-08,1.301838544994726,3.404382130185542e-08,1.702062713239231,1.914259492640664e-08,0.1037710965637486,2.167762110341433e-08,0.5029431813648469,2.10409464025018e-08,0.9027015975882516,1.832370966834043e-08,1.302441369367848,3.338309156338659e-08,1.70257300929772,2.477849629221829e-08,0.1076033793419559,2.209857784673241e-08,0.5066282833653741,2.083567466038725e-08,0.9060631720923575,2.130346890906945e-08,1.305797672052208,5.311810274841305e-08,1.705476932318453,1.522683325091196e-08,0.09991919027608988,1.534172121001443e-08,0.5001419358450317,1.475681283680486e-08,0.8995792421415508,1.458263613404538e-08,1.299284015431488,2.651998872914936e-08,1.700308545882034,1.501827591702845e-08,0.1004276256638022,1.368646715983338e-08,0.4983838834746047,1.371214127123334e-08,0.8984987222705694,1.360037124170979e-08,1.298223384022483,2.106208069414228e-08,1.700569827819041
1.88740451281135e-08,0.1032636944963312,2.298335156468986e-08,0.5023706697499101,2.230415226541933e-08,0.9021911478502305,1.799858140202128e-08,1.30197142554807,3.657233428575345e-08,1.702037946152008,2.043405723764546e-08,0.1037536324575293,2.285870643144795e-08,0.5029441582105011,2.215481868032232e-08,0.9027154387166191,1.922056591840583e-08,1.302493571175991,3.535338049017181e-08,1.702554461452326,2.549827290038994e-08,0.1075976284326776,2.344936256827284e-08,0.506660545718257,2.18597091254019e-08,0.9061576731418057,2.22409017853817e-08,1.305888480073194,6.068066166125947e-08,1.705328503281159,1.574274530624132e-08,0.1001969836773058,1.586156088849896e-08,0.5004320965755247,1.523605753981569e-08,0.899998448904645,1.505521850930724e-08,1.299722242599163,2.858667091108611e-08,1.700302170379674,1.547688783236655e-08,0.1001966630019893,1.402370495425872e-08,0.4989191784709596,1.405304811315518e-08,0.8990437429178141,1.390698122948436e-08,1.29851980610829,2.220713358000201e-08,1.700601848080133
2.001067966210484e-08,0.1032233108997083,2.368980314899617e-08,0.5023720630110271,2.297433677401375e-08,0.9021934168711202,1.922540013498848e-08,1.302028592400331,4.16293602535495e-08,1.701990358233291,2.220693466660401e-08,0.1037344292584778,2.510490867997002e-08,0.5029342845828181,2.438256323596335e-08,0.9027203605797253,2.068298814652359e-08,1.302553484050854,3.929395834374226e-08,1.702508683148391,2.693782611673323e-08,0.1075788685553073,2.51982715840794e-08,0.5066649305951446,2.315892902328983e-08,0.906218372467815,2.349674310520371e-08,1.305944585117421,7.040322777664885e-08,1.705162676209206,1.627529476585428e-08,0.1005703502320669,1.645697974020667e-08,0.5005518678469358,1.575446053188077e-08,0.9002766477252131,1.55954500402921e-08,1.30008798523686,2.962001200205448e-08,1.700296840128515,1.598658227200433e-08,0.1003360958583779,1.437741158339518e-08,0.4996131109882516,1.44088275008402e-08,0.8996974788327032,1.425784729782102e-08,1.299104495017103,2.277966002293187e-08,1.700613457822794
2.148466361178904e-08,0.1031755343725939,2.51027063176088e-08,0.5023686748657077,2.431470579120258e-08,0.9021922307111272,2.102794372581511e-08,1.302072523871719,4.747777895273821e-08,1.701946857061103,2.453354997045645e-08,0.1037110661255742,2.760311708057877e-08,0.5029186307797989,2.531771731497171e-08,0.9027247100825352,2.248211131295559e-08,1.302590058868095,4.63958996909808e-08,1.702430830375586,2.981693254941981e-08,0.107534473677456,2.595953175272604e-08,0.506659911978632,2.524826023172541e-08,0.9062347590160076,2.541082744605444e-08,1.305949232387528,8.058541476601295e-08,1.705039378907642,1.681547545577552e-08,0.1009443372512456,1.714480133260886e-08,0.5005294916256688,1.634197969079456e-08,0.9003997399159185,1.618270160153135e-08,1.300290023020825,3.168669418399123e-08,1.70028520554079,1.655671684078896e-08,0.1008064847849377,1.475282727168788e-08,0.5002848436951659,1.479302112554543e-08,0.9003086138082981,1.46217177660433e-08,1.299758167728716,2.392471290879159e-08,1.700626991819285
2.333439065313312e-08,0.1031537678366432,2.792851265483406e-08,0.5023527062965496,2.699544382558024e-08,0.9021793496426138,2.162512579928336e-08,1.302081641519906,5.735590531073179e-08,1.701884355083065,2.534948188688818e-08,0.1037047284763109,2.882843736728196e-08,0.5029093509142972,2.718802547298844e-08,0.9027068754693833,2.314081108621006e-08,1.302592767871779,5.240155969593614e-08,1.702372455736117,3.102235414201979e-08,0.1075151037134619,2.748205209001931e-08,0.5066437287374239,2.776908163608021e-08,0.9062117280937151,2.756759362976323e-08,1.305924980874059,8.81679313230847e-08,1.704977870740891,1.742143511161129e-08,0.1012300916479328,1.799354595745259e-08,0.5004482393898834,1.703337762232856e-08,0.9003979580439682,1.685994434272792e-08,1.300344798636667,3.582005854786472e-08,1.700262650974057,1.72039421876295e-08,0.1013953115253775,1.517694119534244e-08,0.5008121960152829,1.522965289100289e-08,0.9007611933060443,1.501742709031334e-08,1.300346939899361,2.621481868051104e-08,1.700632026804082
2.579891060030757e-08,0.1031465915203456,2.934141582344668e-08,0.5023434793912834,2.833581284276908e-08,0.9021706764518078,2.281948994621986e-08,1.302087724180366,6.751640076289824e-08,1.701841075569112,2.698134571975163e-08,0.103693055775571,3.127907794068835e-08,0.502890302674606,3.083621021591303e-08,0.902676333175137,2.445821063271902e-08,1.302590580160693,6.173322853067495e-08,1.702304233126522,3.343319732721975e-08,0.1074779339706822,3.052709276460585e-08,0.506597610783819,2.869686520300712e-08,0.9061967411197199,2.846976858952442e-08,1.305943744012709,9.915889505677533e-08,1.704920224238502,1.81751073744283e-08,0.1013645480662004,1.898970135884166e-08,0.5003965269718333,1.788562372041643e-08,0.9003387142583934,1.762925015717714e-08,1.300310380942568,4.408678727561171e-08,1.700224839025899,1.780647508126666e-08,0.1018032234048945,1.563366472327067e-08,0.5010750528773342,1.569753217977259e-08,0.9009578916956039,1.545651453825014e-08,1.300755762465462,3.079503022394994e-08,1.700617971688092
2.66718411275225e-08,0.1031563493029958,3.216722216067194e-08,0.5023268241496567,3.101655087714674e-08,0.902154292230302,2.520821824009287e-08,1.302082687787636,7.504856560060979e-08,1.701818833993508,3.024507338547853e-08,0.1036644997123149,3.618035908750112e-08,0.5028561811119023,3.505259263641575e-08,0.9026477730031141,2.709300972573693e-08,1.302574829525037,7.203910358267885e-08,1.702253093094602,3.825488369761968e-08,0.1074303694174265,3.184876078773458e-08,0.5065901393142183,3.055243233686093e-08,0.9061634088345911,3.027411850904681e-08,1.305897136586793,1.09699824953648e-07,1.704887598332893,1.899521371860019e-08,0.101325036475943,2.017376713372093e-08,0.5004033742844781,1.891829837625272e-08,0.9003021727932617,1.863488247088521e-08,1.300262906462718,5.115654180681897e-08,1.700202581616705,1.85028456203212e-08,0.1020197649336985,1.613257083642831e-08,0.5010872131739926,1.622437666244006e-08,0.9009327230012508,1.593788641866396e-08,1.300922891917389,3.254385706438178e-08,1.700610201621723
2.841770218195236e-08,0.1031369551052794,3.781883483512246e-08,0.5022990140094923,3.637802694590208e-08,0.9021262192643036,2.874104441547181e-08,1.302063828358194,8.668674667907584e-08,1.701794663815191,3.170904995889639e-08,0.1036508217859195,4.564259794917369e-08,0.5028054768284224,4.205257706171385e-08,0.9026064453021183,2.833721231502112e-08,1.302565095614202,7.97424870560434e-08,1.702226783932524,4.789825643841953e-08,0.1073156969870633,3.449209683399203e-08,0.5065382520942721,3.426356660456856e-08,0.906096953214541,3.247575014384163e-08,1.305838765561562,1.211348883413475e-07,1.704866920589063,2.001096636239185e-08,0.1011957459232497,2.169809396787533e-08,0.5004368129017512,2.018199529357409e-08,0.9003147582901387,1.985759680196783e-08,1.300256901763577,6.194426492086805e-08,1.700171785646672,1.927762603058128e-08,0.102000239446681,1.67182721491159e-08,0.5009286072672599,1.684369914769297e-08,0.9007731457712861,1.648368242220397e-08,1.300878221536863,3.604151074524545e-08,1.700598034789148
3.13330822946294e-08,0.1031083100144325,4.725997078341484e-08,0.5022694082914158,4.578956160694379e-08,0.9020943424257502,3.027459886559556e-08,1.302058756409541,9.718636646197656e-08,1.70178035410868,3.46370031057321e-08,0.1036267002275797,5.539656178760734e-08,0.5027748475057296,5.11250495538464e-08,0.9025692541438954,3.08256174935895e-08,1.302544862421376,9.138693159817118e-08,1.702199564155136,5.652256088177995e-08,0.1072555771151776,3.917747913648433e-08,0.5064654255298027,3.611575746530409e-08,0.9061172774620058,3.460136509872874e-08,1.305798261914809,1.354648561508096e-07,1.70485272406638,2.109665714283597e-08,0.1010945630766434,2.386302194396593e-08,0.5004521696236128,2.177087688156564e-08,0.9003460376254877,2.133528217728635e-08,1.300283163418402,7.029523707885499e-08,1.700155962029149,2.017038414664021e-08,0.1018218768164268,1.738969353983911e-08,0.5007326058121092,1.753337231537972e-08,0.9006164574200914,1.712461468812466e-08,1.300713196290199,4.30368181069728e-08,1.700580183831105
3.463321926701404e-08,0.1030876336911697,5.757737875935068e-08,0.50223519264725,5.590883434503897e-08,0.9020591869453296,3.104137609065743e-08,1.302052223479196,1.080736345340884e-07,1.701770559944553,4.049290939940353e-08,0.1035866917567826,6.570852492629467e-08,0.5027418934232785,6.110326646207389e-08,0.9025352741024248,3.206982008287369e-08,1.30253481649743,1.021380328071173e-07,1.702183425428896,6.721658124505289e-08,0.1072107904605994,4.439732564802442e-08,0.5064034245128919,3.982013918677515e-08,0.9060173899939752,3.803405135963998e-08,1.305740311371326,1.537655234302086e-07,1.704843865377161,2.240351396020184e-08,0.1010618991398808,2.681866298428167e-08,0.5004400331277342,2.234920942993949e-08,0.9003536938779381,2.326979483153634e-08,1.30030342031785,8.28829166601274e-08,1.700139516756675,2.119155761147124e-08,0.1016273118509002,1.812639832227361e-08,0.5006249497504791,1.832584393463656e-08,0.9005521341497388,1.783338477588098e-08,1.300564641243718,5.383733495731491e-08,1.700559580436934
3.982805859217549e-08,0.1030595507316111,6.507005908878682e-08,0.5022216262101766,6.312873908900436e-08,0.9020450582789726,3.257493054078117e-08,1.302039845851894,1.212785025119458e-07,1.701763056372655,4.973658533071246e-08,0.1035386501354881,7.396702089078316e-08,0.5027281309849079,7.17140277121368e-08,0.902513168134199,3.455822526144207e-08,1.302515964994338,1.13458567609985e-07,1.702172524142453,7.574887022792479e-08,0.1071829286097545,5.270027998289639e-08,0.5063300552868298,4.404351332096922e-08,0.9059576997137954,4.42702355771485e-08,1.305653144528039,1.781560851239581e-07,1.704840026993716,2.411463453791e-08,0.1010840181284729,2.788925653834987e-08,0.500433183123003,2.35058745266872e-08,0.9003563979617409,2.402395730836641e-08,1.300303574169824,9.385282141403672e-08,1.700130062210113,2.229198860281987e-08,0.1015372578808055,1.898396016760237e-08,0.500631840705708,1.923355779355075e-08,0.9005852612114393,1.866191472012785e-08,1.300511359613113,6.165626737499812e-08,1.700550892258193
4.851359820447497e-08,0.1030205278106455,7.706808188240088e-08,0.5022055285205351,7.476807878009203e-08,0.9020281118702107,3.564203944102865e-08,1.302022346653669,1.372816635607947e-07,1.701757839970944,5.987278906382547e-08,0.1035109192730449,8.631200481063194e-08,0.5027145377008136,8.043807289029417e-08,0.9025007762667991,3.953503561857882e-08,1.302483135253553,1.273129377802704e-07,1.702164413827542,8.745473275456885e-08,0.1071618481285999,6.179807896650037e-08,0.5062689869403516,4.840560611480185e-08,0.9059159988640294,5.223587203733912e-08,1.305562148343054,2.10663049670624e-07,1.704839077327443,2.641306573133626e-08,0.1011024634135184,3.003044364648627e-08,0.5004243243376336,2.58192047201826e-08,0.9003469132869018,2.553228226202656e-08,1.300296839296385,1.051331488723757e-07,1.700123549627943,2.369360152718218e-08,0.1015586089463565,2.002625033881722e-08,0.5007042973576298,2.038022616876003e-08,0.9006542201864642,1.961038786708083e-08,1.30055173584422,7.44993973805096e-08,1.700535346178882
5.889812880856499e-08,0.1029870082342698,8.747336970786993e-08,0.5021962335653043,8.475275185586227e-08,0.9020182821580837,4.12231507212107e-08,1.301996632792409,1.571783202690508e-07,1.701754601726719,6.735629625321006e-08,0.1034824196020061,9.762196408492175e-08,0.5027046758989713,9.306119497304962e-08,0.9024887145751465,4.860324508137491e-08,1.302446300245604,1.443659598527148e-07,1.702159032358204,9.904546517925211e-08,0.1071508380297749,7.162173204016837e-08,0.5062259823166881,5.454125286232239e-08,0.9058633950756356,6.078333046556111e-08,1.305493806617257,2.548906570026828e-07,1.704839481169127,2.910985750680076e-08,0.101088770727324,3.431281786275906e-08,0.5004120618108311,3.006028143669216e-08,0.9003316523878233,2.854893216934686e-08,1.300283535159913,1.187507536920111e-07,1.700118500912892,2.538651531931331e-08,0.1016225408456106,2.138175627082602e-08,0.5007595026933911,2.181692895149887e-08,0.9006873529375751,2.079307401092464e-08,1.300619047384945,8.541781069740916e-08,1.700528031969284
6.650043132146778e-08,0.1029696402599916,9.806952677961421e-08,0.5021899264336431,9.86701804741678e-08,0.9020094694440239,4.990635235005588e-08,1.301964730819223,1.832782443276753e-07,1.701752923655444,7.845040396477794e-08,0.1034629867443137,1.096828102623757e-07,0.5026990948259717,1.052510511514177e-07,0.9024815702497107,5.8522160755344e-08,1.302400602511109,1.660088650058557e-07,1.702155894589339,1.119511282682736e-07,0.1071451111835864,8.265193620591031e-08,0.5061955001121834,6.308736256766126e-08,0.9058076971074486,7.018485829864685e-08,1.305445466207941,3.209788317623204e-07,1.704840080452724,3.285606416808229e-08,0.1010632006786333,4.258834975065376e-08,0.5003952720968262,3.638274918643167e-08,0.9003145181336735,3.441640463741877e-08,1.300265573159125,1.350948701898271e-07,1.700114944455294,2.73450808258693e-08,0.101642787734455,2.303049895490786e-08,0.5007583263013636,2.364489924240663e-08,0.900676925637417,2.22760208133491e-08,1.30064728716965,9.627287207890439e-08,1.700523092050632
7.832672610774271e-08,0.1029505152375521,1.109048910452848e-07,0.5021850037557765,1.122464630871525e-07,0.9020043886982532,6.018207988007098e-08,1.301937710012693,2.184655299209472e-07,1.701752432507223,8.860381353986807e-08,0.1034512873333162,1.245334481006452e-07,0.5026949682784162,1.185882184147606e-07,0.9024768846948296,6.85763226265944e-08,1.302376167184134,1.951932895908995e-07,1.702154467365396,1.282476561187042e-07,0.1071432721279589,9.233365087483119e-08,0.5061789486148999,7.331465375207112e-08,0.9057663985288279,8.033662557814787e-08,1.305406638890631,4.209788317623204e-07,1.70484035820575,3.865536740477413e-08,0.1010396508932289,5.319717515832234e-08,0.5003735699400877,4.359202271135296e-08,0.9003001120372129,4.381494124821072e-08,1.300244494775097,1.552068349815668e-07,1.70011267997368,2.997937246762668e-08,0.1016452935074769,2.513196940155945e-08,0.5007368261418624,2.615492896292532e-08,0.9006601064765587,2.416759224296126e-08,1.300633931959887,1.092599358379559e-07,1.700519025270158
8.885011212727901e-08,0.1029455354426361,1.263432753129761e-07,0.50218149603457,1.273514254821071e-07,0.902001159989508,6.774951939686942e-08,1.301923564977198,2.65465596065429e-07,1.701752536666232,9.927249870965331e-08,0.1034428231003238,1.430268279475442e-07,0.5026922807158076,1.352674378787009e-07,0.9024736459049512,7.6726655165716e-08,1.302362275931967,2.338218690302565e-07,1.702154212494538,1.493768679378943e-07,0.1071450884473534,1.059195442722683e-07,0.5061652335178243,8.135323804052554e-08,0.9057392151082774,8.90637833717605e-08,1.305386073302865,5.209788317623204e-07,1.704840372366395,4.583515488753093e-08,0.1010382324536518,6.094969747985626e-08,0.5003641280586197,5.433980676839005e-08,0.9002794073808116,5.43665150754839e-08,1.300223548273306,1.81253194994423e-07,1.700111448772906,3.374765802487716e-08,0.1015839703749153,2.819239963157625e-08,0.5007272096417776,2.965990808418877e-08,0.9006545280957479,2.676545074885748e-08,1.300617811909086,1.245916590553071e-07,1.700516035420258
9.963366829971737e-08,0.1029300742408581,1.453488359138605e-07,0.5021792199947079,1.46494244335924e-07,0.9019990512576883,7.94817516905319e-08,1.30190967106308,3.329705828129353e-07,1.701752783798025,1.121963959870926e-07,0.1034364631676229,1.668703997938205e-07,0.502690825297777,1.565038552806751e-07,0.9024717082261464,8.857491461329283e-08,1.302348063565271,2.870165847429617e-07,1.702154430337291,1.778438900309209e-07,0.1071501776418246,1.201698692765112e-07,0.5061579507083028,9.308513775485171e-08,0.9057162020800598,1.016633521279482e-07,1.305367291762292,6.209788317623204e-07,1.704840349921034,5.673755320226788e-08,0.1009874938336693,7.364233048833302e-08,0.5003525890013903,6.242800755712764e-08,0.9002699298260627,6.211643245672541e-08,1.300213714286605,2.167181426082652e-07,1.700110998846678,3.903142357377381e-08,0.1015731131238468,3.256667180120555e-08,0.5007235400922724,3.496976478726943e-08,0.9006481498554728,3.03961411407156e-08,1.300612403889395,1.429918174625647e-07,1.700514041554
1.129324845691299e-07,0.1029254127348631,1.699925134571371e-07,0.502177920753039,1.714058465331085e-07,0.9019978989645648,8.988318233959523e-08,1.301898897622844,4.329705828129353e-07,1.701752930235452,1.278373494873366e-07,0.1034321725565257,1.992706499806217e-07,0.5026902789926123,1.847685770578687e-07,0.9024707943699367,9.979069473450609e-08,1.302339512013887,3.673409097962174e-07,1.702154657394782,2.155718481673039e-07,0.1071576189896853,1.36854355898886e-07,0.5061543304364877,1.044206097554406e-07,0.9057030826172657,1.142444895194188e-07,1.305356539185968,7.209788317623204e-07,1.70484033306602,6.504258065095884e-08,0.1009788534276567,8.44811578254717e-08,0.5003459743417239,7.503321501781574e-08,0.9002590724922707,7.442899125128879e-08,1.30020237665699,2.634333856922355e-07,1.700111029166552,4.455185206878538e-08,0.1015669728887182,4.006309623370028e-08,0.500712891355453,4.32705621882931e-08,0.9006365844540796,3.596179545907897e-08,1.300605082549881,1.661081433775692e-07,1.700512863669402
1.285996129717673e-07,0.1029212849618449,2.035220812112246e-07,0.5021773529708747,2.04804381524228e-07,0.9019974616983183,1.006109586544016e-07,1.30189284635291,5.329705828129352e-07,1.701752945998174,1.472884387122049e-07,0.1034296554823791,2.421049169990099e-07,0.5026902889709634,2.223431881797626e-07,0.9024709247039021,1.118477407125026e-07,1.302333735181108,4.673409097962174e-07,1.702154716471061,2.686325591197894e-07,0.1071668132698497,1.589975826200719e-07,0.5061532282120064,1.168286921640651e-07,0.9056946748752491,1.284620299609819e-07,1.305349971837088,8.209788317623204e-07,1.704840320450289,7.837387141433585e-08,0.1009633125005251,9.54163557258625e-08,0.5003414685873778,8.592483854493836e-08,0.9002528111865881,8.508432623198397e-08,1.300195791722405,3.29062826457182e-07,1.700111203085834,5.261164856930514e-08,0.1015490918790078,5.031298994782887e-08,0.5007009115440163,5.50757541415573e-08,0.9006247885108112,4.444678898414537e-08,1.300592969691078,1.9650900223517e-07,1.700512344275851
1.481486936019418e-07,0.1029182690187572,2.477432055848265e-07,0.5021772351853716,2.493044794453745e-07,0.9019974374823225,1.135156787844526e-07,1.301888087327852,6.329705828129352e-07,1.701752929674997,1.727931979339459e-07,0.1034285714183756,3.025244709341392e-07,0.5026904708387161,2.737379310256874e-07,0.9024705693510415,1.266855892491347e-07,1.30232953559709,5.673409097962174e-07,1.702154693686929,3.497920446739611e-07,0.1071775320578645,1.883874545230113e-07,0.5061541435780558,1.324283020242622e-07,0.9056891582528281,1.467933589353421e-07,1.305345996729596,9.209788317623204e-07,1.704840309711237,8.963532260310577e-08,0.1009537170570963,1.086052072002781e-07,0.5003378950340736,9.70164086805722e-08,0.900248532841242,9.589518088738197e-08,1.300191267807475,4.29062826457182e-07,1.70011132684652,6.437111743690702e-08,0.1015299107660852,5.843119774957273e-08,0.5006942420962437,6.3884400219087e-08,0.9006187356864217,5.641706502671435e-08,1.300580882308604,2.373797270076109e-07,1.700512298550364
1.737578215417792e-07,0.1029164481636909,3.099890814389779e-07,0.5021772469045389,3.124424329006903e-07,0.9019975293864595,1.290794560978805e-07,1.301884680494178,7.329705828129352e-07,1.701752912916053,2.071869643231191e-07,0.1034285695154135,3.975572000485352e-07,0.5026906065198257,3.500029841218368e-07,0.9024708043872324,1.451335166247904e-07,1.302326818468192,6.673409097962174e-07,1.702154663325718,4.379827116026923e-07,0.1071856922419318,2.279355903440248e-07,0.5061563192318868,1.524385388717323e-07,0.9056862459489288,1.71214426803832e-07,1.305344190433089,1.02097883176232e-06,1.704840300740198,1.01030800888128e-07,0.1009473054723769,1.243379450462375e-07,0.5003352983321177,1.103792467534624e-07,0.900245181840108,1.088928246699474e-07,1.300187697128664,5.29062826457182e-07,1.700111346181159,7.360049943005437e-08,0.1015196266009631,7.185042963537142e-08,0.5006863872376909,7.763818032125409e-08,0.9006121110949328,6.529082991269571e-08,1.300574728469857,2.920932848947209e-07,1.700512482763857
2.084048800281095e-07,0.1029154560882047,4.076343115274344e-07,0.5021772077431292,4.124424329006903e-07,0.9019975694179577,1.482976979033798e-07,1.301882518428074,8.329705828129352e-07,1.701752900764733,2.530969339323859e-07,0.1034291702185508,4.975572000485352e-07,0.502690628794956,4.500029841218368e-07,0.9024708308090647,1.688946057212145e-07,1.30232532681344,7.673409097962174e-07,1.702154640717236,5.331460178160048e-07,0.1071916863566662,2.848327215647901e-07,0.506159172698921,1.793530297829774e-07,0.9056854069030217,2.034995062959088e-07,1.305343956523933,1.12097883176232e-06,1.704840293723693,1.148459539920224e-07,0.1009420756062225,1.435087227294863e-07,0.5003335571513363,1.263514236538883e-07,0.9002427850598338,1.243721677159257e-07,1.300185121126487,6.29062826457182e-07,1.700111335173726,8.799593797890179e-08,0.1015080394140245,8.327495773194215e-08,0.5006819395420996,8.984459837873815e-08,0.9006083092775297,7.903967327236864e-08,1.300568062195015,3.71044900868934e-07,1.70051269121288
2.543528331404479e-07,0.1029149391469611,5.076343115274344e-07,0.5021771301736292,5.124424329006903e-07,0.9019975410067079,1.732545987198175e-07,1.301881345646386,9.329705828129352e-07,1.701752892547855,3.190070885913294e-07,0.1034299563969424,5.975572000485352e-07,0.5026906154155166,5.500029841218368e-07,0.902470801111026,2.01207537948635e-07,1.302324741776457,8.673409097962174e-07,1.70215462525246,6.331460178160048e-07,0.107195860387614,3.769039613191766e-07,0.5061624853056063,2.148916543723119e-07,0.9056859845022319,2.475287753881463e-07,1.305344499255132,1.18049441588116e-06,1.704840290451303,1.3145408100207e-07,0.1009380411911417,1.680581858848686e-07,0.5003325000526473,1.458845012891197e-07,0.9002412211516092,1.431952811385632e-07,1.300183422791146,7.29062826457182e-07,1.700111322545452,1.009554368681605e-07,0.1015010117005994,9.486518610047834e-08,0.5006788912155673,1.024266650756612e-07,0.9006057648388351,9.129797383174576e-08,1.300564231684148,4.71044900868934e-07,1.70051280086453
3.19740050803256e-07,0.1029145213929415,6.076343115274344e-07,0.5021770633218859,6.124424329006903e-07,0.9019975033988269,2.071507685166983e-07,1.301880915286256,1.032970582812935e-06,1.701752887201568,4.190070885913294e-07,0.1034306729664168,6.975572000485352e-07,0.5026905988476923,6.500029841218368e-07,0.9024707690021211,2.438731391436843e-07,1.302324715367678,9.673409097962174e-07,1.702154614828059,7.331460178160048e-07,0.1071985734035089,4.769039613191766e-07,0.5061648239862189,2.640742371940852e-07,0.9056872179626737,3.123703070110874e-07,1.305345238780533,1.24001e-06,1.704840287774313,1.519130766624478e-07,0.1009350331472569,2.012076605417163e-07,0.5003319659007338,1.709921770764153e-07,0.9002403260502378,1.672089090214124e-07,1.30018243748624,8.29062826457182e-07,1.700111314045738,1.145191446138236e-07,0.1014985960772896,1.088598973844818e-07,0.5006764910551162,1.177019103487534e-07,0.9006038534113601,1.039553187583973e-07,1.300561676325041,5.710449008689341e-07,1.700512826200964
