"VREF_TRAN (Temp=0,VREF_TRAN=0.05) X","VREF_TRAN (Temp=0,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=0,VREF_TRAN=0.25) X","VREF_TRAN (Temp=0,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=0,VREF_TRAN=0.45) X","VREF_TRAN (Temp=0,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=0,VREF_TRAN=0.65) X","VREF_TRAN (Temp=0,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=0,VREF_TRAN=0.85) X","VREF_TRAN (Temp=0,VREF_TRAN=0.85) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.05) X","VREF_TRAN (Temp=27,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.25) X","VREF_TRAN (Temp=27,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.45) X","VREF_TRAN (Temp=27,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.65) X","VREF_TRAN (Temp=27,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=27,VREF_TRAN=0.85) X","VREF_TRAN (Temp=27,VREF_TRAN=0.85) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.05) X","VREF_TRAN (Temp=125,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.25) X","VREF_TRAN (Temp=125,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.45) X","VREF_TRAN (Temp=125,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.65) X","VREF_TRAN (Temp=125,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=125,VREF_TRAN=0.85) X","VREF_TRAN (Temp=125,VREF_TRAN=0.85) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.05) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.25) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.45) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.65) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=-55,VREF_TRAN=0.85) X","VREF_TRAN (Temp=-55,VREF_TRAN=0.85) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.05) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.05) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.25) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.25) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.45) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.45) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.65) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.65) Y","VREF_TRAN (Temp=-100,VREF_TRAN=0.85) X","VREF_TRAN (Temp=-100,VREF_TRAN=0.85) Y"
8.35617055375644e-06,0.1,7.526110489506858e-06,0.5,7.512052870193035e-06,0.9,7.510136886116827e-06,1.3,8.740183345506364e-06,1.7,8.741022996164915e-06,0.1,8.743108058451597e-06,0.5,7.798680998446664e-06,0.9,7.536830456176738e-06,1.3,8.741158470342422e-06,1.7,9.017361480714573e-06,0.1,8.802905240077706e-06,0.5,8.751533842230526e-06,0.9,8.750091418250227e-06,1.3,8.772666631934912e-06,1.7,7.515528292401025e-06,0.1,7.507376119166365e-06,0.5,7.506733959786586e-06,0.9,7.505056865412186e-06,1.3,8.740373418524383e-06,1.7,7.510018894066647e-06,0.1,7.500344679925046e-06,0.5,7.427651695807034e-06,0.9,6.914198780956436e-06,1.3,8.740244591061419e-06,1.7
8.456170553756441e-06,0.1,7.527869588358351e-06,0.5,7.512238179678505e-06,0.9,7.510161561819586e-06,1.3,8.740210166421019e-06,1.7,8.741206606166372e-06,0.1,8.743397105955274e-06,0.5,7.892870818156657e-06,0.9,7.54235857201378e-06,1.3,8.741405704186109e-06,1.7,9.069385152372503e-06,0.1,8.809572076201281e-06,0.5,8.751761828334341e-06,0.9,8.750115083271064e-06,1.3,8.775001450119674e-06,1.7,7.515839606274358e-06,0.1,7.50760424836533e-06,0.5,7.506910972218326e-06,0.9,7.505230318870555e-06,1.3,8.740428787225626e-06,1.7,7.510028155775505e-06,0.1,7.50037754120681e-06,0.5,7.50001e-06,0.9,7.014198780956436e-06,1.3,8.740318543333235e-06,1.7
8.556170553756442e-06,0.1,7.52989846157252e-06,0.5,7.51245865923236e-06,0.9,7.51019515317082e-06,1.3,8.740246832914557e-06,1.7,8.741395784443123e-06,0.1,8.743707003973331e-06,0.5,7.992870818156658e-06,0.9,7.55062377266256e-06,1.3,8.741725525469833e-06,1.7,9.126456578475552e-06,0.1,8.816804978356552e-06,0.5,8.752001981742468e-06,0.9,8.750134490276579e-06,1.3,8.777558242225538e-06,1.7,7.516163729037424e-06,0.1,7.507860913495338e-06,0.5,7.507093608089659e-06,0.9,7.505400901167347e-06,1.3,8.740494376062455e-06,1.7,7.510039728899503e-06,0.1,7.500416196869078e-06,0.5,7.5000490625e-06,0.9,7.114198780956436e-06,1.3,8.740371888266365e-06,1.7
8.656170553756442e-06,0.1,7.532584349595496e-06,0.5,7.512724865453606e-06,0.9,7.51025371539573e-06,1.3,8.740320165901633e-06,1.7,8.741567839874474e-06,0.1,8.744048967743698e-06,0.5,8.092870818156659e-06,0.9,7.559598232766855e-06,1.3,8.742087650267673e-06,1.7,9.189891638617448e-06,0.1,8.824878326597262e-06,0.5,8.752268200230306e-06,0.9,8.750156689280672e-06,1.3,8.780575256256168e-06,1.7,7.516508850978961e-06,0.1,7.508104311004324e-06,0.5,7.5072912452255e-06,0.9,7.505571065340382e-06,1.3,8.740581237078424e-06,1.7,7.510053180726137e-06,0.1,7.500477299308153e-06,0.5,7.500092392810107e-06,0.9,7.214198780956435e-06,1.3,8.740426163944001e-06,1.7
8.740010000000002e-06,0.1,7.535997904214984e-06,0.5,7.513021316715755e-06,0.9,7.51032641313446e-06,1.3,8.740376485125921e-06,1.7,8.741739415792668e-06,0.1,8.744420200741721e-06,0.5,8.192870818156659e-06,0.9,7.570625013377347e-06,1.3,8.74242931457172e-06,1.7,9.261823215460753e-06,0.1,8.834318586796874e-06,0.5,8.752556148084012e-06,0.9,8.75019019248867e-06,1.3,8.784363003745687e-06,1.7,7.516888972281206e-06,0.1,7.508334299848517e-06,0.5,7.507517604149669e-06,0.9,7.505743283782411e-06,1.3,8.740731097269417e-06,1.7,7.510067915779286e-06,0.1,7.500550934345804e-06,0.5,7.500115315703761e-06,0.9,7.314198780956435e-06,1.3,8.740490608883874e-06,1.7
8.740049062500001e-06,0.1,7.540867454314524e-06,0.5,7.513335894340825e-06,0.9,7.510397640908447e-06,1.3,8.740433047739674e-06,1.7,8.741923888613088e-06,0.1,8.744814717156691e-06,0.5,8.29287081815666e-06,0.9,7.579557551421376e-06,1.3,8.742792116910896e-06,1.7,9.344790498041895e-06,0.1,8.836711636412892e-06,0.5,8.752822718656912e-06,0.9,8.750228269763505e-06,1.3,8.789362459911567e-06,1.7,7.517291830222872e-06,0.1,7.508551448232307e-06,0.5,7.507770029566042e-06,0.9,7.505919820504259e-06,1.3,8.740898974544105e-06,1.7,7.510081660584578e-06,0.1,7.500631276836321e-06,0.5,7.500138785300845e-06,0.9,7.414198780956435e-06,1.3,8.74057639293627e-06,1.7
8.740095793748248e-06,0.1,7.547939316326139e-06,0.5,7.513663900418569e-06,0.9,7.510482977930636e-06,1.3,8.740499874663529e-06,1.7,8.742137009220433e-06,0.1,8.74524595362798e-06,0.5,8.392870818156661e-06,0.9,7.592541070481896e-06,1.3,8.743239007948538e-06,1.7,9.444174239408862e-06,0.1,8.841497735644928e-06,0.5,8.753094482437445e-06,0.9,8.750266183285333e-06,1.3,8.795310425843977e-06,1.7,7.517704885707517e-06,0.1,7.5087556258965e-06,0.5,7.508015336783708e-06,0.9,7.50610366778764e-06,1.3,8.741094371640248e-06,1.7,7.51009617328516e-06,0.1,7.50072300529586e-06,0.5,7.500164052577207e-06,0.9,7.50001e-06,1.3,8.740712239203455e-06,1.7
8.740116638648068e-06,0.1,7.556430437872233e-06,0.5,7.514006303596613e-06,0.9,7.510592158003808e-06,1.3,8.740588070334012e-06,1.7,8.742412289436532e-06,0.1,8.745695306851634e-06,0.5,8.492870818156662e-06,0.9,7.604982893422672e-06,1.3,8.743945132107212e-06,1.7,9.544174239408863e-06,0.1,8.851069934109001e-06,0.5,8.753394903377152e-06,0.9,8.750325548407336e-06,1.3,8.800869087434765e-06,1.7,7.518141038806133e-06,0.1,7.508950205931935e-06,0.5,7.508250992229258e-06,0.9,7.506299769823269e-06,1.3,8.741321152660392e-06,1.7,7.510112309940613e-06,0.1,7.50082231959948e-06,0.5,7.500199344113413e-06,0.9,7.5000490625e-06,1.3,8.740871068416513e-06,1.7
8.74014175325629e-06,0.1,7.568681566574253e-06,0.5,7.514364837029101e-06,0.9,7.510726308501703e-06,1.3,8.740753601025119e-06,1.7,8.742716278631863e-06,0.1,8.746168341106158e-06,0.5,8.592870818156662e-06,0.9,7.618556073676788e-06,1.3,8.74503404182194e-06,1.7,9.644174239408864e-06,0.1,8.863258179658939e-06,0.5,8.753766537576839e-06,0.9,8.750375644395588e-06,1.3,8.806267469457337e-06,1.7,7.518622217218475e-06,0.1,7.509138863763379e-06,0.5,7.508474782183563e-06,0.9,7.50649933458805e-06,1.3,8.741571354497117e-06,1.7,7.510131025057999e-06,0.1,7.500958678607592e-06,0.5,7.500227218271998e-06,0.9,7.500092305996107e-06,1.3,8.741046963165188e-06,1.7
8.740165092649742e-06,0.1,7.578068149855959e-06,0.5,7.514746012537049e-06,0.9,7.510871108982398e-06,1.3,8.740938739873479e-06,1.7,8.743023536655143e-06,0.1,8.746693144440722e-06,0.5,8.666440409078331e-06,0.9,7.635577687091509e-06,1.3,8.746127844369614e-06,1.7,9.744174239408865e-06,0.1,8.876438429895561e-06,0.5,8.754265705338275e-06,0.9,8.750422621295533e-06,1.3,8.812183113864144e-06,1.7,7.519054485940491e-06,0.1,7.509325503390533e-06,0.5,7.508685431933934e-06,0.9,7.506688828497779e-06,1.3,8.741854352372632e-06,1.7,7.510153953912295e-06,0.1,7.501087381840623e-06,0.5,7.500256773018846e-06,0.9,7.500113942399647e-06,1.3,8.741239811370492e-06,1.7
8.740190477858908e-06,0.1,7.591666290299958e-06,0.5,7.515167276211587e-06,0.9,7.511023105303564e-06,1.3,8.741142320453193e-06,1.7,8.74333947543076e-06,0.1,8.747314731857137e-06,0.5,8.740010000000002e-06,0.9,7.65734032925009e-06,1.3,8.747180957828899e-06,1.7,9.844174239408865e-06,0.1,8.894024332070026e-06,0.5,8.754945621546115e-06,0.9,8.750479058218676e-06,1.3,8.814011669407305e-06,1.7,7.519465132383935e-06,0.1,7.50951481471566e-06,0.5,7.508885590168638e-06,0.9,7.50687202687096e-06,1.3,8.742147061914997e-06,1.7,7.510184148083272e-06,0.1,7.501211539179223e-06,0.5,7.500304890862599e-06,0.9,7.500136757128133e-06,1.3,8.741462725749852e-06,1.7
8.740224268720815e-06,0.1,7.604756388605209e-06,0.5,7.515620068102013e-06,0.9,7.511192775294157e-06,1.3,8.741390528839832e-06,1.7,8.743666354601337e-06,0.1,8.748040325707786e-06,0.5,8.740049062500001e-06,0.9,7.686483744162471e-06,1.3,8.74824986237366e-06,1.7,9.922087119704433e-06,0.1,8.91573156484471e-06,0.5,8.755662760052109e-06,0.9,8.750569198521484e-06,1.3,8.817668780493626e-06,1.7,7.519878362935477e-06,0.1,7.50971310608528e-06,0.5,7.509078854877208e-06,0.9,7.507057335928361e-06,1.3,8.742504709192393e-06,1.7,7.510232039645888e-06,0.1,7.501350231083973e-06,0.5,7.500340867616112e-06,0.9,7.500160522522586e-06,1.3,8.741707919970928e-06,1.7
8.740282441429578e-06,0.1,7.618991953617631e-06,0.5,7.516084177377173e-06,0.9,7.511372356718291e-06,1.3,8.741686294263459e-06,1.7,8.744006876161056e-06,0.1,8.748774487877006e-06,0.5,8.740095706805704e-06,0.9,7.72506482587662e-06,1.3,8.749129931186831e-06,1.7,1e-05,0.1,8.939823211147795e-06,0.5,8.756535837468704e-06,0.9,8.750699806416787e-06,1.3,8.823252488442478e-06,1.7,7.520310662623059e-06,0.1,7.50986155304264e-06,0.5,7.509269411592616e-06,0.9,7.507252578983287e-06,1.3,8.74300885871707e-06,1.7,7.510301195873564e-06,0.1,7.501532302469445e-06,0.5,7.500373437959067e-06,0.9,7.500194585314126e-06,1.3,8.741990685690623e-06,1.7
8.740360433983542e-06,0.1,7.636857658839174e-06,0.5,7.516594343632861e-06,0.9,7.511557624020561e-06,1.3,8.742028927488894e-06,1.7,8.744366977186093e-06,0.1,8.749495231439413e-06,0.5,8.740116511015519e-06,0.9,7.778198546558157e-06,1.3,8.750010000000002e-06,1.7,  ,  ,8.965901075196926e-06,0.5,8.757483289548486e-06,0.9,8.750868253640494e-06,1.3,8.829381986108673e-06,1.7,7.520792794465024e-06,0.1,7.510010000000001e-06,0.5,7.509462372491001e-06,0.9,7.507469411475693e-06,1.3,8.743749275651976e-06,1.7,7.510359924898193e-06,0.1,7.501816381800521e-06,0.5,7.500410343710077e-06,0.9,7.500222747222014e-06,1.3,8.742395840046139e-06,1.7
8.740439302446157e-06,0.1,7.659794897996098e-06,0.5,7.517150387532264e-06,0.9,7.511754190607942e-06,1.3,8.742351735679308e-06,1.7,8.744757755120274e-06,0.1,8.750010000000002e-06,0.5,8.740141612749692e-06,0.9,7.858272189441613e-06,1.3,8.750043824754731e-06,1.7,  ,  ,8.993926720896738e-06,0.5,8.758541703844158e-06,0.9,8.751038580955442e-06,1.3,8.835703765857906e-06,1.7,7.521337952162418e-06,0.1,7.510022165380336e-06,0.5,7.509664689601778e-06,0.9,7.507727952241132e-06,1.3,8.744653519342149e-06,1.7,7.51042361477373e-06,0.1,7.502088524478422e-06,0.5,7.50046162731949e-06,0.9,7.500250540531564e-06,1.3,8.742890041493674e-06,1.7
8.740534205064639e-06,0.1,7.690674862042969e-06,0.5,7.517692047502312e-06,0.9,7.51193675258155e-06,1.3,8.742707924907563e-06,1.7,8.745202340917832e-06,0.1,8.750030848193226e-06,0.5,8.740164861437618e-06,0.9,7.958272189441614e-06,1.3,8.750076838285677e-06,1.7,  ,  ,9.021416040547682e-06,0.5,8.759705605453556e-06,0.9,8.75121363611489e-06,1.3,8.842634136387487e-06,1.7,7.521923174260222e-06,0.1,7.510033592898793e-06,0.5,7.50983734480089e-06,0.9,7.507993204068571e-06,1.3,8.745514498436071e-06,1.7,7.510500132598232e-06,0.1,7.502328715783558e-06,0.5,7.500542090881488e-06,0.9,7.50028731442772e-06,1.3,8.743741298577557e-06,1.7
8.740650392413875e-06,0.1,7.731417938657728e-06,0.5,7.518263200930451e-06,0.9,7.512117787305708e-06,1.3,8.743173578943324e-06,1.7,8.745668450941512e-06,0.1,8.750054007214771e-06,0.5,8.740190067561756e-06,0.9,8.058272189441614e-06,1.3,8.750108625701949e-06,1.7,  ,  ,9.048313566999845e-06,0.5,8.760845739168181e-06,0.9,8.751396955833645e-06,1.3,8.849900721460431e-06,1.7,7.522567864320514e-06,0.1,7.510046701699702e-06,0.5,7.510010000000001e-06,0.9,7.508253065937249e-06,1.3,8.746401385674046e-06,1.7,7.51060253920193e-06,0.1,7.502543023061336e-06,0.5,7.500622701328495e-06,0.9,7.500330544511158e-06,1.3,8.744470494215229e-06,1.7
8.74079117122368e-06,0.1,7.787873019060162e-06,0.5,7.518919631265395e-06,0.9,7.512310795550701e-06,1.3,8.743869605947409e-06,1.7,8.746171886625954e-06,0.1,8.750079582011299e-06,0.5,8.740223524466329e-06,0.9,8.158272189441615e-06,1.3,8.750135494049261e-06,1.7,  ,  ,9.075255651132725e-06,0.5,8.762077162956392e-06,0.9,8.751594629302393e-06,1.3,8.858487126336944e-06,1.7,7.523204013289519e-06,0.1,7.510063572657128e-06,0.5,7.510023177259379e-06,0.9,7.508504551689685e-06,1.3,8.747329582329413e-06,1.7,7.510763484633291e-06,0.1,7.50273596557548e-06,0.5,7.500710379272255e-06,0.9,7.500363825700986e-06,1.3,8.745239784370079e-06,1.7
8.740961605729166e-06,0.1,7.873787825050476e-06,0.5,7.51965161813012e-06,0.9,7.512530000413522e-06,1.3,8.744907806153485e-06,1.7,8.746688376026917e-06,0.1,8.750101653233649e-06,0.5,8.740280898798936e-06,0.9,8.258272189441616e-06,1.3,8.750155981057835e-06,1.7,  ,  ,9.102677398311808e-06,0.5,8.763462264317454e-06,0.9,8.751822588277225e-06,1.3,8.860625578805775e-06,1.7,7.523812374414961e-06,0.1,7.510079212776237e-06,0.5,7.510035562807713e-06,0.9,7.50874270025053e-06,1.3,8.748255024852981e-06,1.7,7.510913369573685e-06,0.1,7.50291680534423e-06,0.5,7.50080786836178e-06,0.9,7.500398362175748e-06,1.3,8.746075057953785e-06,1.7
8.741137158930199e-06,0.1,7.973787825050476e-06,0.5,7.520484168483796e-06,0.9,7.512802761391054e-06,1.3,8.745928271267899e-06,1.7,8.747242791301826e-06,0.1,8.750119596957764e-06,0.5,8.740359182688745e-06,0.9,8.358272189441617e-06,1.3,8.750177484346755e-06,1.7,  ,  ,9.128957958577619e-06,0.5,8.765046492211101e-06,0.9,8.752063016231343e-06,1.3,8.864902483743436e-06,1.7,7.524439140928578e-06,0.1,7.51009409701622e-06,0.5,7.510049637468444e-06,0.9,7.508967214135516e-06,1.3,8.749119432380092e-06,1.7,7.511043519381566e-06,0.1,7.503093520467788e-06,0.5,7.50093141137616e-06,0.9,7.500440579089977e-06,1.3,8.746947730242357e-06,1.7
8.741315689923839e-06,0.1,8.073787825050477e-06,0.5,7.52140977960397e-06,0.9,7.513102253293514e-06,1.3,8.746921403809862e-06,1.7,8.747871803249234e-06,0.1,8.750139932574823e-06,0.5,8.740439957367537e-06,0.9,8.458272189441617e-06,1.3,8.750202812284435e-06,1.7,  ,  ,9.154842501336408e-06,0.5,8.766914345913718e-06,0.9,8.752324105381578e-06,1.3,8.8732839788636e-06,1.7,7.525131879641806e-06,0.1,7.510110247899498e-06,0.5,7.510068081119423e-06,0.9,7.509180654563785e-06,1.3,8.749564716190047e-06,1.7,7.511173272053937e-06,0.1,7.503273057860071e-06,0.5,7.501064729771832e-06,0.9,7.500519760360227e-06,1.3,8.747812979276204e-06,1.7
8.741478671425544e-06,0.1,8.173787825050478e-06,0.5,7.522319380766796e-06,0.9,7.513428213722875e-06,1.3,8.747939921717026e-06,1.7,8.748623296905515e-06,0.1,8.750169793935767e-06,0.5,8.740540697646759e-06,0.9,8.558272189441618e-06,1.3,8.750238113848306e-06,1.7,  ,  ,9.18194784775631e-06,0.5,8.769182552971853e-06,0.9,8.752613013804649e-06,1.3,8.882988623351676e-06,1.7,7.525970172394188e-06,0.1,7.5101286847227e-06,0.5,7.510083865316527e-06,0.9,7.50938677446992e-06,1.3,8.750010000000002e-06,1.7,7.51130794497213e-06,0.1,7.503463933472895e-06,0.5,7.501187857176996e-06,0.9,7.500597864647007e-06,1.3,8.748617353657775e-06,1.7
8.741641801448902e-06,0.1,8.273787825050479e-06,0.5,7.523364779762936e-06,0.9,7.513764732557813e-06,1.3,8.748953893872265e-06,1.7,8.749416062935625e-06,0.1,8.750205467054687e-06,0.5,8.740666499107596e-06,0.9,8.658272189441619e-06,1.3,8.750308716976048e-06,1.7,  ,  ,9.211886788121219e-06,0.5,8.772007336282616e-06,0.9,8.752872729977696e-06,1.3,8.894067109266257e-06,1.7,7.526868064345386e-06,0.1,7.510151259249595e-06,0.5,7.510099005492528e-06,0.9,7.509590421155823e-06,1.3,8.750030770871117e-06,1.7,7.511455611031079e-06,0.1,7.503651296525325e-06,0.5,7.501319021429382e-06,0.9,7.5006783695696e-06,1.3,8.749329110348166e-06,1.7
8.741818532804631e-06,0.1,8.373787825050479e-06,0.5,7.524610375134984e-06,0.9,7.514115355174749e-06,1.3,8.749481946936133e-06,1.7,8.750010000000002e-06,0.1,8.750239577112039e-06,0.5,8.740812529073742e-06,0.9,8.740010000000002e-06,1.3,8.750366483424226e-06,1.7,  ,  ,9.247228082307767e-06,0.5,8.775602447254848e-06,0.9,8.753131729868495e-06,1.3,8.904410833198144e-06,1.7,7.527842198894703e-06,0.1,7.510181302315919e-06,0.5,7.510115552666854e-06,0.9,7.509797784415826e-06,1.3,8.750051071591305e-06,1.7,7.511625168467719e-06,0.1,7.503825876860106e-06,0.5,7.501478491217195e-06,0.9,7.500771648361243e-06,1.3,8.749669555174085e-06,1.7
8.74202470127084e-06,0.1,8.47378782505048e-06,0.5,7.526092619349019e-06,0.9,7.514485653310698e-06,1.3,8.750010000000002e-06,1.7,8.750032557825381e-06,0.1,8.750291904824484e-06,0.5,8.74098583511215e-06,0.9,8.740049062500001e-06,1.3,8.750426405552614e-06,1.7,  ,  ,9.258750451642196e-06,0.5,8.780271909441041e-06,0.9,8.753412046656326e-06,1.3,8.916826360785505e-06,1.7,7.528753091234517e-06,0.1,7.510228538348455e-06,0.5,7.510134572221364e-06,0.9,7.510010000000001e-06,1.3,8.750072732336156e-06,1.7,7.511803974677499e-06,0.1,7.503991382459524e-06,0.5,7.501738487760446e-06,0.9,7.500879595275887e-06,1.3,8.750010000000002e-06,1.7
8.742296330431573e-06,0.1,8.573787825050481e-06,0.5,7.527669879455675e-06,0.9,7.514883660394393e-06,1.3,8.7500348514285e-06,1.7,8.750057529117945e-06,0.1,8.750339629689636e-06,0.5,8.741167933640675e-06,0.9,8.740095561464853e-06,1.3,8.750499436651655e-06,1.7,  ,  ,9.281795190311054e-06,0.5,8.786353330689266e-06,0.9,8.753748065875365e-06,1.3,8.931206257258583e-06,1.7,7.529726245170535e-06,0.1,7.510304032672758e-06,0.5,7.510158267811072e-06,0.9,7.510024922316951e-06,1.3,8.75008858874591e-06,1.7,7.511976989400184e-06,0.1,7.504152947154781e-06,0.5,7.502004451923147e-06,0.9,7.501026096181609e-06,1.3,8.750026988414256e-06,1.7
8.742601069359511e-06,0.1,8.656898912525241e-06,0.5,7.529736560245435e-06,0.9,7.515328561842991e-06,1.3,8.75005850176002e-06,1.7,8.750085230697692e-06,0.1,8.750382615178335e-06,0.5,8.741356511788146e-06,0.9,8.74011600196917e-06,1.3,8.750601009521135e-06,1.7,  ,  ,9.327884667648769e-06,0.5,8.788269401431506e-06,0.9,8.754197601898912e-06,1.3,8.944928274534305e-06,1.7,7.530967089448582e-06,0.1,7.510373692217191e-06,0.5,7.510190738839548e-06,0.9,7.510038769264954e-06,1.3,8.750105116188224e-06,1.7,7.512146423897859e-06,0.1,7.504318502239853e-06,0.5,7.502241829440472e-06,0.9,7.501152430824726e-06,1.3,8.750043824413876e-06,1.7
8.742913294998478e-06,0.1,8.740010000000002e-06,0.5,7.532395708203112e-06,0.9,7.51580846041357e-06,1.3,8.750082594358037e-06,1.7,8.750107531150689e-06,0.1,8.750433227572551e-06,0.5,8.741534577670069e-06,0.9,8.740140866568506e-06,1.3,8.750773141257927e-06,1.7,  ,  ,9.407460213632604e-06,0.5,8.792101542915986e-06,0.9,8.754776931049621e-06,1.3,8.957725154877324e-06,1.7,7.53236598139156e-06,0.1,7.510450572472775e-06,0.5,7.51024759498037e-06,0.9,7.510054205080303e-06,1.3,8.750121923364787e-06,1.7,7.512314301412826e-06,0.1,7.504487939883408e-06,0.5,7.502457060054894e-06,0.9,7.501274084016538e-06,1.3,8.750062598087864e-06,1.7
8.743231870219947e-06,0.1,8.740049062500001e-06,0.5,7.535442294690046e-06,0.9,7.516306586321199e-06,1.3,8.750099670968057e-06,1.7,8.750126317093872e-06,0.1,8.750510229793416e-06,0.5,8.741702360531988e-06,0.9,8.740163673940792e-06,1.3,8.750955823707252e-06,1.7,  ,  ,9.507460213632604e-06,0.5,8.798865079553366e-06,0.9,8.755339836074471e-06,1.3,8.969938767144339e-06,1.7,7.533773329251692e-06,0.1,7.510539881503407e-06,0.5,7.510318593766892e-06,0.9,7.510075037297887e-06,1.3,8.750140539337123e-06,1.7,7.512482964343784e-06,0.1,7.504647233157678e-06,0.5,7.502650738644927e-06,0.9,7.501408054459451e-06,1.3,8.750078118365584e-06,1.7
8.743555731910955e-06,0.1,8.740095808807779e-06,0.5,7.539815576440512e-06,0.9,7.516837364190226e-06,1.3,8.750117350997822e-06,1.7,8.750148214645121e-06,0.1,8.750634598281851e-06,0.5,8.74187351577063e-06,0.9,8.740188045715478e-06,1.3,8.751149383736773e-06,1.7,  ,  ,9.607460213632605e-06,0.5,8.805893962277776e-06,0.9,8.75606826211772e-06,1.3,8.981768784518761e-06,1.7,7.535265805547424e-06,0.1,7.510641888234356e-06,0.5,7.510386892769515e-06,0.9,7.510091139183292e-06,1.3,8.750163124240987e-06,1.7,7.512656644201722e-06,0.1,7.504799525746927e-06,0.5,7.502831168154989e-06,0.9,7.501578838163385e-06,1.3,8.750093660764936e-06,1.7
8.743885704323805e-06,0.1,8.740116593213997e-06,0.5,7.545811116854815e-06,0.9,7.517419856943535e-06,1.3,8.750135398063774e-06,1.7,8.750184461284473e-06,0.1,8.750765374837047e-06,0.5,8.742059212617218e-06,0.9,8.740219729211034e-06,1.3,8.751367817141788e-06,1.7,  ,  ,9.707460213632606e-06,0.5,8.812478447329105e-06,0.9,8.756993080971168e-06,1.3,8.993573365324361e-06,1.7,7.537275080209431e-06,0.1,7.510760559607012e-06,0.5,7.510465041296218e-06,0.9,7.510106657561411e-06,1.3,8.75019290823487e-06,1.7,7.512841291774498e-06,0.1,7.50494796705034e-06,0.5,7.503006425772812e-06,0.9,7.501838341732427e-06,1.3,8.750109276462952e-06,1.7
8.744227007588471e-06,0.1,8.740141651120495e-06,0.5,7.553976606041866e-06,0.9,7.517990959290129e-06,1.3,8.750155508310345e-06,1.7,8.750220043444956e-06,0.1,8.750898820892305e-06,0.5,8.74227515058657e-06,0.9,8.740271056979043e-06,1.3,8.75163845388592e-06,1.7,  ,  ,9.807460213632607e-06,0.5,8.81918572662546e-06,0.9,8.75799430210908e-06,1.3,9.005905208557103e-06,1.7,7.539804126596008e-06,0.1,7.510896610110387e-06,0.5,7.510556948600617e-06,0.9,7.510123717785509e-06,1.3,8.750240623667195e-06,1.7,7.513014136386285e-06,0.1,7.50509457427365e-06,0.5,7.503183268704996e-06,0.9,7.502085876936444e-06,1.3,8.750126447153742e-06,1.7
8.744589880646714e-06,0.1,8.740164931251652e-06,0.5,7.566876653325867e-06,0.9,7.518597509075671e-06,1.3,8.750180140212056e-06,1.7,8.750259134715961e-06,0.1,8.751040945563517e-06,0.5,8.742536594472383e-06,0.9,8.740346076518675e-06,1.3,8.752031214492236e-06,1.7,  ,  ,9.907460213632607e-06,0.5,8.826518252872911e-06,0.9,8.75912313070342e-06,1.3,9.019700125025251e-06,1.7,7.542248179131084e-06,0.1,7.511034584937293e-06,0.5,7.510663526813607e-06,0.9,7.510143408829489e-06,1.3,8.750311898203778e-06,1.7,7.513180598735843e-06,0.1,7.505241693721938e-06,0.5,7.503369742582296e-06,0.9,7.502306858170686e-06,1.3,8.75014700540778e-06,1.7
