Load Current (Temp=27) X,Load Current (Temp=27) Y,Load Current (Temp=125) X,Load Current (Temp=125) Y,Load Current (Temp=-55) X,Load Current (Temp=-55) Y,Load Current (Temp=-180) X,Load Current (Temp=-180) Y
1.100628193622235e-05,0.01727539048169588,1.364518026761798e-05,0.0002,1.100637885475273e-05,0.01856634530632506,5.041272154089061e-06,0.0002
1.100635282293812e-05,0.01821960153574959,1.364909591934637e-05,0.0002,1.100645582493564e-05,0.01959158814272425,5.041529960377491e-06,0.0002
1.100643040400547e-05,0.01925298135278702,1.365288856357936e-05,0.0002,1.100654033033848e-05,0.02071720010859533,5.041874508329698e-06,0.0002
1.100651404604185e-05,0.02036709327743666,1.365602604333123e-05,0.0002,1.100663402940859e-05,0.02196527172238291,5.042248643723924e-06,0.0002
1.100660725203792e-05,0.02160859714505678,1.365835440579816e-05,0.0002,1.100673386911052e-05,0.02329513655214149,5.042624491164201e-06,0.0002
1.100671530298834e-05,0.02304783580473687,1.366030700218597e-05,0.0002,1.100684303150567e-05,0.02474917965549963,5.042916487487816e-06,0.0002
1.100682593229175e-05,0.02452141812607176,1.366216260044306e-05,0.0002,1.100696537643813e-05,0.02637881415594001,5.043165347374384e-06,0.0002
1.100693472839408e-05,0.0259705822090903,1.366372291728407e-05,0.0002,1.100710518876283e-05,0.02824111432085553,5.043431119870996e-06,0.0002
1.100704805593133e-05,0.02748010500532923,1.366517062720625e-05,0.0002,1.100725122324933e-05,0.03018629368106182,5.043737580682291e-06,0.0002
1.100716988395218e-05,0.02910285424307272,1.366655124443506e-05,0.0002,1.10074089740099e-05,0.03228753381184586,5.044072319534084e-06,0.0002
1.100730545729685e-05,0.03090869119405415,1.366810493065233e-05,0.0002,1.100758707937672e-05,0.03465989729786013,5.044411485465968e-06,0.0002
1.100746104080925e-05,0.03298106357918578,1.366991764967148e-05,0.0002,1.100779646743265e-05,0.03744894620287857,5.044762604215438e-06,0.0002
1.100764463492585e-05,0.03542653721237704,1.367170401695816e-05,0.0002,1.100805497213144e-05,0.04089222879078899,5.045132674278398e-06,0.0002
1.100786826344336e-05,0.03840526906559034,1.367341386007801e-05,0.0002,1.100833118300319e-05,0.04457135760248657,5.045547562702193e-06,0.0002
1.100813015765986e-05,0.04189370002934494,1.367530000304261e-05,0.0002,1.100861003801709e-05,0.04828570638766416,5.045978131794445e-06,0.0002
1.100841629296361e-05,0.0457050222752647,1.367786161477735e-05,0.0002,1.100889892513875e-05,0.05213368284811932,5.046317595321628e-06,0.0002
1.100871251352675e-05,0.04965068017627509,1.368111868265495e-05,0.0002,1.100920324598377e-05,0.05618723650380542,5.046607638198151e-06,0.0002
1.100902152119806e-05,0.05376666235816957,1.368452596954053e-05,0.0002,1.10095291684756e-05,0.06052852409498286,5.046879079683384e-06,0.0002
1.1009346505147e-05,0.05809544855807047,1.369050458716096e-05,0.0002,1.100988523920033e-05,0.06527138614844272,5.047164007676246e-06,0.0002
1.100969306165764e-05,0.06271158127972026,1.369475164590825e-05,0.0002,1.101027915858173e-05,0.07051839230861146,5.04749684724041e-06,0.0002
1.101006586515942e-05,0.06767732392345721,1.369963508859376e-05,0.0002,1.101071960347524e-05,0.07638511829016827,5.047852297334482e-06,0.0002
1.101047205511701e-05,0.07308777415855246,1.370757031762987e-05,0.0002,1.101122373744449e-05,0.08310018276065095,5.048235135807282e-06,0.0002
1.101092001683408e-05,0.07905462422991329,1.371938702179136e-05,0.0002,1.101180885414544e-05,0.09089393721726675,5.048678173205392e-06,0.0002
1.10114182062074e-05,0.08569050668253511,1.373076143432655e-05,0.0002,1.101251450042583e-05,0.1002931456720295,5.04909306977221e-06,0.0002
1.101198195296339e-05,0.09319961347231721,1.374564722658553e-05,0.0002,1.101341064840381e-05,0.1122298367387678,5.04945549894566e-06,0.0002
1.10126307425494e-05,0.1018414907580367,1.376282836882465e-05,0.0002,1.101445964188464e-05,0.1262024299034111,5.049791219023658e-06,0.0002
1.101339922248863e-05,0.1120776435485988,1.378230713021925e-05,0.0002,1.101565980442104e-05,0.1421885948882952,5.050131762931834e-06,0.0002
1.101434581112297e-05,0.1246862041579383,1.380550045072043e-05,0.0002,1.101707661954664e-05,0.1610605723612754,5.050501586484891e-06,0.0002
1.101553526121468e-05,0.1405296793794886,1.383418496931247e-05,0.0002,1.101875926912149e-05,0.183473464698214,5.050898084420736e-06,0.0002
1.10169246977596e-05,0.1590369741578331,1.387188415977751e-05,0.0002,1.102e-05,0.2,5.051304777966233e-06,0.0002
1.101856893998242e-05,0.1809382805658061,1.392550412922082e-05,0.0002,1.102003245095531e-05,0.2,5.051739364245545e-06,0.0002
1.102e-05,0.2,1.401129047183582e-05,0.0002,1.102009012883099e-05,0.2,5.052241212100289e-06,0.0002
1.102003923121755e-05,0.2,1.418286315706581e-05,0.0002,1.102011160945696e-05,0.2,5.052692241257774e-06,0.0002
1.102010497328122e-05,0.2,1.439286315706581e-05,0.0002,1.102013317167418e-05,0.2,5.053078269381514e-06,0.0002
1.102012968793892e-05,0.2,1.46028631570658e-05,0.0002,1.102015706670688e-05,0.2,5.053435506136689e-06,0.0002
1.102015394324277e-05,0.2,1.48128631570658e-05,0.0002,1.102018598475265e-05,0.2,5.053793916090591e-06,0.0002
1.102018315713755e-05,0.2,1.5005e-05,0.0002,1.102021847792933e-05,0.2,5.054199832351208e-06,0.0002
1.10202161382627e-05,0.2,1.50050625e-05,0.0002,1.10202642371138e-05,0.2,5.054633171342039e-06,0.0002
1.102026222275346e-05,0.2,1.500512293164715e-05,0.0002,1.10203323565479e-05,0.2,5.055107750464879e-06,0.0002
1.102032027397642e-05,0.2,1.500513991714879e-05,0.0002,1.102042478042694e-05,0.2,5.055619653846631e-06,0.0002
1.102043000997018e-05,0.2,1.500515762505283e-05,0.0002,1.1020609628185e-05,0.2,5.056063002459149e-06,0.0002
1.102057079595243e-05,0.2,1.500518054586899e-05,0.0002,1.102080858812927e-05,0.2,5.0564761288603e-06,0.0002
1.102073971793994e-05,0.2,1.500520653683635e-05,0.0002,1.102102206980019e-05,0.2,5.056891599044301e-06,0.0002
1.10209189972685e-05,0.2,1.500523589358619e-05,0.0002,1.1021273924056e-05,0.2,5.057337779815497e-06,0.0002
1.102111994890358e-05,0.2,1.500527018054267e-05,0.0002,1.102158999703081e-05,0.2,5.057816065772408e-06,0.0002
1.102136302758928e-05,0.2,1.500531021283231e-05,0.0002,1.102203570526642e-05,0.2,5.058318210616127e-06,0.0002
1.102168391898346e-05,0.2,1.500535630662656e-05,0.0002,1.102250469683493e-05,0.2,5.058890894305308e-06,0.0002
1.102212654312889e-05,0.2,1.500540665571235e-05,0.0002,1.102301257501034e-05,0.2,5.059435074553783e-06,0.0002
1.102261855586335e-05,0.2,1.500546997971731e-05,0.0002,1.102358279094544e-05,0.2,5.059903683361794e-06,0.0002
1.102316172471941e-05,0.2,1.500552321357356e-05,0.0002,1.102424211002354e-05,0.2,5.060351951570665e-06,0.0002
1.102377220418552e-05,0.2,1.500557799649132e-05,0.0002,1.102504064994295e-05,0.2,5.060817139725952e-06,0.0002
1.102447264829902e-05,0.2,1.500562757747706e-05,0.0002,1.102606394457853e-05,0.2,5.061337961064145e-06,0.0002
1.102530628949396e-05,0.2,1.500566614680699e-05,0.0002,1.102750910250631e-05,0.2,5.061901682117952e-06,0.0002
1.102634592433175e-05,0.2,1.50056952044162e-05,0.0002,1.102930183469827e-05,0.2,5.062549511305039e-06,0.0002
1.10277478306102e-05,0.2,1.500571894370671e-05,0.0002,1.103140021390444e-05,0.2,5.063087635483175e-06,0.0002
1.102977019114824e-05,0.2,1.500574462843753e-05,0.0002,1.103368150231536e-05,0.2,5.063595126525454e-06,0.0002
1.103240444881947e-05,0.2,1.500576994757911e-05,0.0002,1.103616324731975e-05,0.2,5.064123048928628e-06,0.0002
1.103526471358556e-05,0.2,1.500579353588014e-05,0.0002,1.103917610088417e-05,0.2,5.064705122467946e-06,0.0002
1.103851396732373e-05,0.2,1.500581529140525e-05,0.0002,1.104197737079645e-05,0.2,5.065322166827305e-06,0.0002
1.104283288786974e-05,0.2,1.500583672183916e-05,0.0002,1.104415541412443e-05,0.2,5.066055824610518e-06,0.0002
1.104862803191513e-05,0.2,1.500585415733909e-05,0.0002,1.104569760895152e-05,0.2,5.066681938246682e-06,0.0002
1.105442391253498e-05,0.2,1.500586999628931e-05,0.0002,1.104652993947775e-05,0.2,5.067249841467707e-06,0.0002
1.10592938903089e-05,0.2,1.500588357389462e-05,0.0002,1.104714512795238e-05,0.2,5.067835702588946e-06,0.0002
1.10630158480756e-05,0.2,1.500589926402179e-05,0.0002,1.104774788897684e-05,0.2,5.068494001354957e-06,0.0002
1.106572564489344e-05,0.2,1.50059234525712e-05,0.0002,1.104836534878165e-05,0.2,5.069220318816631e-06,0.0002
1.106780041277665e-05,0.2,1.500594421273808e-05,0.0002,1.104885363631203e-05,0.2,5.069966403080846e-06,0.0002
1.106949298011783e-05,0.2,1.500596455461184e-05,0.0002,1.104927552113884e-05,0.2,5.070618271525385e-06,0.0002
1.107107945522227e-05,0.2,1.500598489403524e-05,0.0002,1.10500879237662e-05,0.2,5.071276108387852e-06,0.0002
1.107237960569004e-05,0.2,1.5006e-05,0.0002,1.105072394694717e-05,0.2,5.072018338530833e-06,0.0002
1.107365367380187e-05,0.2,1.500600245344871e-05,0.0002,1.105143159963661e-05,0.2,5.072824233753527e-06,0.0002
1.107486520746212e-05,0.2,1.500600499600978e-05,0.0002,1.105227007802668e-05,0.2,5.073715598562809e-06,0.0002
1.107625287434094e-05,0.2,1.500600755702948e-05,0.0002,1.10531870627878e-05,0.2,5.074466521586217e-06,0.0002
1.107818848136771e-05,0.2,1.500600980821811e-05,0.0002,1.10543880040089e-05,0.2,5.075223535505348e-06,0.0002
1.108000494976785e-05,0.2,1.500601324593051e-05,0.0002,1.10555094880105e-05,0.2,5.076094256471214e-06,0.0002
1.108188847832773e-05,0.2,1.50060188486781e-05,0.0002,1.105667461735177e-05,0.2,5.077111980089854e-06,0.0002
1.108423363623408e-05,0.2,1.500602465994857e-05,0.0002,1.105799422441827e-05,0.2,5.077338005327173e-06,0.0002
1.108727732308085e-05,0.2,1.500603165383242e-05,0.0002,1.105967029889039e-05,0.2,5.077790055801812e-06,0.0002
1.109100211814826e-05,0.2,1.500604068011238e-05,0.0002,1.106295308409854e-05,0.2,5.07859667117622e-06,0.0002
1.109497567764961e-05,0.2,1.50060524907286e-05,0.0002,1.106588626888842e-05,0.2,5.079527786960047e-06,0.0002
1.109920226443549e-05,0.2,1.500606710684932e-05,0.0002,1.106934445912582e-05,0.2,5.08062598510717e-06,0.0002
1.110390904624094e-05,0.2,1.50060829528912e-05,0.0002,1.107281184271634e-05,0.2,5.081679854537392e-06,0.0002
1.110931105529962e-05,0.2,1.50061005959847e-05,0.0002,1.107670786673076e-05,0.2,5.082675078435675e-06,0.0002
1.111556900654158e-05,0.2,1.500612074025854e-05,0.0002,1.108146894920502e-05,0.2,5.083836801365023e-06,0.0002
1.112286656048548e-05,0.2,1.500614425507787e-05,0.0002,1.108701466345853e-05,0.2,5.085218701461005e-06,0.0002
1.113132278360367e-05,0.2,1.500616997294648e-05,0.0002,1.109328873062679e-05,0.2,5.086473587994184e-06,0.0002
1.114136066782122e-05,0.2,1.500619670732531e-05,0.0002,1.110051510156136e-05,0.2,5.087782652525801e-06,0.0002
1.115374963817678e-05,0.2,1.500622347743945e-05,0.0002,1.110879729565099e-05,0.2,5.089373490783345e-06,0.0002
1.11696960147712e-05,0.2,1.500625047438314e-05,0.0002,1.111861043767623e-05,0.2,5.091041121577506e-06,0.0002
1.11874874974819e-05,0.2,1.500627794872447e-05,0.0002,1.113061714363643e-05,0.2,5.092725927786007e-06,0.0002
1.120644564910308e-05,0.2,1.500630610703632e-05,0.0002,1.114600410846091e-05,0.2,5.094873024905127e-06,0.0002
1.122554421647756e-05,0.2,1.500633543163475e-05,0.0002,1.116609808544733e-05,0.2,5.097086173755528e-06,0.0002
1.126374135122652e-05,0.2,1.500636709994974e-05,0.0002,1.118795307894436e-05,0.2,5.099755696838536e-06,0.0002
1.129300848912412e-05,0.2,1.500640344223236e-05,0.0002,1.121282660283052e-05,0.2,5.103439018786508e-06,0.0002
1.135154276491932e-05,0.2,1.500644962907285e-05,0.0002,1.124298094451871e-05,0.2,5.107313770515265e-06,0.0002
1.139495871965026e-05,0.2,1.500650644580365e-05,0.0002,1.128143743511823e-05,0.2,5.113990719473687e-06,0.0002
1.145819363160439e-05,0.2,1.5006562185545e-05,0.0002,1.133427087453815e-05,0.2,5.12147732255893e-06,0.0002
1.158466345551263e-05,0.2,1.500662449141952e-05,0.0002,1.14147886114158e-05,0.2,5.133610824555708e-06,0.0002
1.179466345551263e-05,0.2,1.500671240579372e-05,0.0002,1.156163096762604e-05,0.2,5.155040400491032e-06,0.0002
1.200466345551263e-05,0.2,1.500680401690599e-05,0.0002,1.177163096762604e-05,0.2,5.161543910368517e-06,0.0002
1.221466345551263e-05,0.2,1.500689971562202e-05,0.0002,1.198163096762604e-05,0.2,5.174550930123486e-06,0.0002
1.242466345551263e-05,0.2,1.500698579334812e-05,0.0002,1.219163096762604e-05,0.2,5.200564969633423e-06,0.0002
1.263466345551263e-05,0.2,1.500706948151816e-05,0.0002,1.240163096762604e-05,0.2,5.240397769612845e-06,0.0002
1.284466345551263e-05,0.2,1.50071563663776e-05,0.0002,1.261163096762604e-05,0.2,5.320063369571688e-06,0.0002
1.305466345551263e-05,0.2,1.500724858792304e-05,0.0002,1.282163096762604e-05,0.2,5.479394569489376e-06,0.0002
1.326466345551263e-05,0.2,1.500734899664441e-05,0.0002,1.303163096762604e-05,0.2,5.689394569489375e-06,0.0002
1.339233172775632e-05,0.2,1.500745912833749e-05,0.0002,1.324163096762604e-05,0.2,5.847197284744688e-06,0.0002
1.352e-05,0.2,1.500758010146268e-05,0.0002,1.338081548381302e-05,0.2,6.005e-06,0.0002
1.3520234375e-05,0.1968781249999904,1.500771380954316e-05,0.0002,1.352e-05,0.2,6.005011717418826e-06,0.0003560760187576711
1.352061077876638e-05,0.1918644268318844,1.500786314806468e-05,0.0002,1.352005859375e-05,0.199219531249999,6.00502091890335e-06,0.0004786397926264298
1.352073956759184e-05,0.1901489596767584,1.50080324359674e-05,0.0002,1.352016327285652e-05,0.1978252055511041,6.005024821212224e-06,0.0005306185468270312
1.352086032900842e-05,0.1885404176078712,1.500822812156711e-05,0.0002,1.352019709554801e-05,0.1973746873004708,6.005027816976216e-06,0.0005705221231936775
1.352109684791054e-05,0.1853899858316797,1.500845386951614e-05,0.0002,1.352023001550499e-05,0.1969361934735758,6.005031479300014e-06,0.0006193042761799601
1.352135444446405e-05,0.1819587997389219,1.500867490702705e-05,0.0002,1.352028008911247e-05,0.1962692130218969,6.005034309722173e-06,0.0006570054993377466
1.352166652478092e-05,0.1778018899181859,1.500895047450852e-05,0.0002,1.352033142119224e-05,0.1955854697193882,6.005037006603555e-06,0.0006929279593498453
1.352196349679474e-05,0.1738462226940524,1.500912196628525e-05,0.0002,1.352043408535177e-05,0.1942179831143709,6.005039863046944e-06,0.0007309757852901176
1.352218709560672e-05,0.1708678865185008,1.500928813385679e-05,0.0002,1.35205719736974e-05,0.192381310350685,6.005043124494142e-06,0.0007744182619745732
1.352241031010437e-05,0.1678946694097378,1.500944561125741e-05,0.0002,1.352080527191755e-05,0.1892737780582348,6.00504841185571e-06,0.0008448459180503588
1.352262318313739e-05,0.1650592006099578,1.500960458490807e-05,0.0002,1.35210626361916e-05,0.1858456859279052,6.005052229293508e-06,0.0008956941895205229
1.352283337599265e-05,0.1622594317778791,1.500978331165032e-05,0.0002,1.352136311033527e-05,0.18184337033421,6.005055295556496e-06,0.0009365368125257744
1.352305149908201e-05,0.1593540322276875,1.501000013106618e-05,0.0002,1.352160852102068e-05,0.1785745000046115,6.005058247369812e-06,0.0009758549658972448
1.352328187629487e-05,0.1562854077523781,1.501028629854958e-05,0.0002,1.352184929413646e-05,0.1753674021024207,6.005061151791284e-06,0.001014541859905696
1.352353322783422e-05,0.1529374052481801,1.501061248951681e-05,0.0002,1.352208281541626e-05,0.1722568986554067,6.005064287113014e-06,0.001056304345341497
1.35238331047033e-05,0.1489430453520663,1.50109799685574e-05,0.0002,1.352229147974629e-05,0.1694774897793623,6.005068135239744e-06,0.001107561393386263
1.352421672877395e-05,0.1438331727309959,1.50112652936578e-05,0.0002,1.352249191072982e-05,0.1668077490787615,6.005073728619655e-06,0.001182065213807375
1.352440373524453e-05,0.1413422465429231,1.501151940754218e-05,0.0002,1.352269260775284e-05,0.1641344647321615,6.005077699339247e-06,0.001234955198766794
1.352461010314806e-05,0.1385934260678193,1.501178566246933e-05,0.0002,1.352288588823188e-05,0.1615599687513134,6.005081127427737e-06,0.001280617337449399
1.352479148007717e-05,0.1361774853721048,1.501210376936992e-05,0.0002,1.3523079579356e-05,0.1589800029780509,6.005084536150687e-06,0.00132602152715336
1.352498496309716e-05,0.1336002915458752,1.501246842959815e-05,0.0002,1.352321844102835e-05,0.1571303655023401,6.005088062314864e-06,0.001372990033983778
1.352523214780273e-05,0.1303077912676314,1.501276981293355e-05,0.0002,1.352335945066388e-05,0.1552521171571835,6.005092269489223e-06,0.001429029596444163
1.352549507440921e-05,0.1268056088692947,1.501310701832839e-05,0.0002,1.352353576404707e-05,0.1529036228930527,6.005098114913045e-06,0.001506890641755514
1.352578846182815e-05,0.1228976884490418,1.501355890067473e-05,0.0002,1.352376401416666e-05,0.1498633313001557,6.005102622195586e-06,0.001566927645200388
1.352612411306449e-05,0.118426813980998,1.501404375227518e-05,0.0002,1.352399729084607e-05,0.1467560859303268,6.005106474312257e-06,0.001618237839260269
1.352651189020018e-05,0.1132616225336005,1.501458524187772e-05,0.0002,1.35242200780842e-05,0.1437885599184922,6.005110309278893e-06,0.001669319594849618
1.352696177594742e-05,0.1072691443803833,1.5015189390634e-05,0.0002,1.352444630029155e-05,0.1407752801165406,6.005114403198342e-06,0.001723850601917277
1.352748433404697e-05,0.1003086704943632,1.501583806307859e-05,0.0002,1.352470761765396e-05,0.1372945328492532,6.005119830005637e-06,0.001796135675078495
1.352808807745661e-05,0.09226680827796223,1.501652184844833e-05,0.0002,1.352501342848251e-05,0.1332211326129308,6.005126156524139e-06,0.001880404901527675
1.352878808719859e-05,0.08294267851476769,1.501726100861177e-05,0.0002,1.352532589964579e-05,0.1290590167180434,6.005130716107127e-06,0.001941138546932366
1.352957356114811e-05,0.07248016550719652,1.501803739460953e-05,0.0002,1.35256080546987e-05,0.1253007114132667,6.005135045156579e-06,0.00199880148562508
1.353044353474445e-05,0.06089211720395218,1.501886085612684e-05,0.0002,1.352590518060009e-05,0.121342994406855,6.005139691061044e-06,0.002060684933098512
1.353141690542632e-05,0.04792681972148569,1.501974588946786e-05,0.0002,1.352625052846404e-05,0.1167429608589736,6.00514574190465e-06,0.002141282169935903
1.353253235134779e-05,0.03306908004749282,1.502059583276397e-05,0.0002,1.352668194735589e-05,0.1109964612195012,6.005152578508407e-06,0.00223234573198276
1.353384431735948e-05,0.01559369277170591,1.502143723760733e-05,0.0002,1.352719661911637e-05,0.1041410333699591,6.005157647263418e-06,0.002299861548724135
1.3535e-05,0.0002,1.502232774546855e-05,0.0002,1.352781745132959e-05,0.0958715482898797,6.005162584416959e-06,0.002365624433893641
1.353510466855227e-05,0.0002,1.502335408083247e-05,0.0002,1.352854449080945e-05,0.08618738241807072,6.005168176242861e-06,0.002440107554903636
1.353521486562118e-05,0.0002,1.50247441906113e-05,0.0002,1.352938216352314e-05,0.07502958187176539,6.005175260351813e-06,0.002534467886144497
1.353527283232455e-05,0.0002,1.502607808061798e-05,0.0002,1.353036153372482e-05,0.06198437078542987,6.005181500893437e-06,0.002617591900575808
1.353532605141288e-05,0.0002,1.502720384276857e-05,0.0002,1.353153003516518e-05,0.0464199315998261,6.005187075330933e-06,0.002691843408022635
1.353542264714823e-05,0.0002,1.502833473104426e-05,0.0002,1.353278736263413e-05,0.02967232971334666,6.005193126290632e-06,0.002772442191214013
1.353554116536936e-05,0.0002,1.5029612886007e-05,0.0002,1.353400020375302e-05,0.01351728600981156,6.005201015651908e-06,0.002877528483407422
1.35357207360571e-05,0.0002,1.503158397262166e-05,0.0002,1.3535e-05,0.0002,6.005208540336452e-06,0.002977757281542661
1.353594132219699e-05,0.0002,1.503323938171309e-05,0.0002,1.353509591437872e-05,0.0002,6.005215016833425e-06,0.003064024221223862
1.353617457927805e-05,0.0002,1.503474367544924e-05,0.0002,1.353519702522682e-05,0.0002,6.005222208630894e-06,0.003159818963501937
1.353644016514699e-05,0.0002,1.503643200687412e-05,0.0002,1.353525054260697e-05,0.0002,6.005231020136092e-06,0.003277188212743057
1.353676837741613e-05,0.0002,1.503907549152895e-05,0.0002,1.353529968347872e-05,0.0002,6.005239194456443e-06,0.003386070159824579
1.353721317823307e-05,0.0002,1.504135975966495e-05,0.0002,1.353538582526128e-05,0.0002,6.005246995760528e-06,0.003489983530232045
1.35377475910961e-05,0.0002,1.5043566855937e-05,0.0002,1.353548929733791e-05,0.0002,6.005257207367063e-06,0.003626002129275039
1.353830159380327e-05,0.0002,1.504661311564322e-05,0.0002,1.353565133768894e-05,0.0002,6.005268428321364e-06,0.003775465240561949
1.353889465127691e-05,0.0002,1.505014968434641e-05,0.0002,1.353584178564928e-05,0.0002,6.005278080135948e-06,0.003904027410825472
1.353954095248106e-05,0.0002,1.505357096125335e-05,0.0002,1.353605099076015e-05,0.0002,6.00529082740334e-06,0.004073821012486466
1.354025573701243e-05,0.0002,1.505977001683889e-05,0.0002,1.353630282303794e-05,0.0002,6.005305102641737e-06,0.00426396718793178
1.354105849547104e-05,0.0002,1.506552516471972e-05,0.0002,1.353663451789476e-05,0.0002,6.005318348697418e-06,0.004440404649607835
1.354197365190831e-05,0.0002,1.507425703574379e-05,0.0002,1.353707856031814e-05,0.0002,6.005334883722645e-06,0.004660651185627558
1.35430308586825e-05,0.0002,1.508558752723209e-05,0.0002,1.353752432745896e-05,0.0002,6.005352781587271e-06,0.004899050742443732
1.354427048173658e-05,0.0002,1.510536730946224e-05,0.0002,1.353799310541549e-05,0.0002,6.005376443998772e-06,0.005214234063636512
1.354575816101487e-05,0.0002,1.513364078829523e-05,0.0002,1.353850439195339e-05,0.0002,6.00540424556066e-06,0.005584550867986597
1.354758990499164e-05,0.0002,1.519018774596122e-05,0.0002,1.353906960539045e-05,0.0002,6.005438321288998e-06,0.006038439569452304
1.354992859187366e-05,0.0002,1.53032816612932e-05,0.0002,1.353971165384167e-05,0.0002,6.005483169004143e-06,0.006635811135189251
1.355306655162387e-05,0.0002,1.549616241428552e-05,0.0002,1.354045261351224e-05,0.0002,6.005532039698453e-06,0.007286768783398134
1.355756751185007e-05,0.0002,1.570616241428552e-05,0.0002,1.354132014915754e-05,0.0002,6.005580569543263e-06,0.007933186316262796
1.356354013967688e-05,0.0002,1.585558120714276e-05,0.0002,1.354235975996118e-05,0.0002,6.005637620392563e-06,0.008693103628934374
1.357192809979807e-05,0.0002,1.6005e-05,0.0002,1.354363660142953e-05,0.0002,6.005690879091085e-06,0.009402509493254321
1.358070247979712e-05,0.0002,1.600505859375e-05,0.0009804687499728002,1.354526388292989e-05,0.0002,6.005736955483375e-06,0.0100162470385519
1.358915166917347e-05,0.0002,1.600513480553884e-05,0.001995609777317215,1.354744544565055e-05,0.0002,6.00578318120009e-06,0.01063197358520263
1.359628508845416e-05,0.0002,1.600516537803755e-05,0.002402835460163525,1.355003176668873e-05,0.0002,6.005838102232952e-06,0.01136352174291294
1.360306537389158e-05,0.0002,1.600519521193737e-05,0.002800223005756733,1.355309343634132e-05,0.0002,6.005898761340803e-06,0.01217150105949859
1.361151756001513e-05,0.0002,1.600523598984469e-05,0.00334338473120968,1.355684173191513e-05,0.0002,6.005949213954634e-06,0.01284352987572559
1.362009377338782e-05,0.0002,1.60052792221443e-05,0.003919238962106148,1.356166938310103e-05,0.0002,6.006000634283119e-06,0.0135284486511466
1.362763974342142e-05,0.0002,1.60053260175287e-05,0.004542553482326669,1.356845456855122e-05,0.0002,6.006064639857011e-06,0.01438100289538687
1.363532276526365e-05,0.0002,1.600536901587366e-05,0.005115291437143179,1.357908445245098e-05,0.0002,6.006158471357345e-06,0.01563083847982826
1.364439747084445e-05,0.0002,1.600540503364368e-05,0.005595048133735805,1.358921462522578e-05,0.0002,6.006245898046723e-06,0.01679536198234626
1.365389403364224e-05,0.0002,1.600543778492111e-05,0.006031295149129928,1.359688334946947e-05,0.0002,6.00630947846953e-06,0.01764225321413985
1.365956106932223e-05,0.0002,1.60054707156583e-05,0.006469932568562091,1.360345947506795e-05,0.0002,6.006375842883312e-06,0.01852622720571776
1.366267202992339e-05,0.0002,1.600550446469633e-05,0.006919469755149996,1.361123916880479e-05,0.0002,6.006449808199898e-06,0.01951144522264167
1.366465532345913e-05,0.0002,1.600553938217634e-05,0.007384570588833849,1.362047650839224e-05,0.0002,6.006517485324953e-06,0.02041290452837227
1.366631176829734e-05,0.0002,1.600557504980886e-05,0.007859663454046059,1.362736884952899e-05,0.0002,6.006591894731038e-06,0.02140403781743
1.366807300861054e-05,0.0002,1.600560873508469e-05,0.008308351328073985,1.36342122199294e-05,0.0002,6.006682871985509e-06,0.0226158548469799
1.366946266994214e-05,0.0002,1.600564302463543e-05,0.008765088143910383,1.364303374570384e-05,0.0002,6.006794999004252e-06,0.02410938673663655
1.367077607296372e-05,0.0002,1.600567558076163e-05,0.009198735744863483,1.365420723158655e-05,0.0002,6.006935512006698e-06,0.02598101992922186
1.367150881066966e-05,0.0002,1.600570026529543e-05,0.009527533735151739,1.366458614511049e-05,0.0002,6.007097864243453e-06,0.02814355172279077
1.367234720191969e-05,0.0002,1.600571996068273e-05,0.009789876293929476,1.367347178572692e-05,0.0002,6.007244688337024e-06,0.0300992486491638
1.367309432597982e-05,0.0002,1.600574197116854e-05,0.01008305596497277,1.368090938231826e-05,0.0002,6.007391239026936e-06,0.03205130383878643
1.367388107630306e-05,0.0002,1.600577363781029e-05,0.01050485563301158,1.368686213968279e-05,0.0002,6.007548769089858e-06,0.03414960427690972
1.367545457694953e-05,0.0002,1.600579769932678e-05,0.01082535503272779,1.369144649288685e-05,0.0002,6.007726980997399e-06,0.03652338688535617
1.367679039455938e-05,0.0002,1.600582052684628e-05,0.01112941759242871,1.369493957944384e-05,0.0002,6.007938372438319e-06,0.03933912087840458
1.367798267359969e-05,0.0002,1.600584728655406e-05,0.01148585690008184,1.369759907232413e-05,0.0002,6.008197378222034e-06,0.04278907791749655
1.36790236231408e-05,0.0002,1.60058819436558e-05,0.01194748949529706,1.369965969087432e-05,0.0002,6.008508951191543e-06,0.04693922987135229
1.367999939711401e-05,0.0002,1.60059276842722e-05,0.01255675450565154,1.370138267680623e-05,0.0002,6.008856253044084e-06,0.05156529054720362
1.368110156230647e-05,0.0002,1.600598141578507e-05,0.01327245825709357,1.37030451740193e-05,0.0002,6.009222040708266e-06,0.05643758223410714
1.368228366670047e-05,0.0002,1.600603217973231e-05,0.01394863403430685,1.370379950825188e-05,0.0002,6.009601013650633e-06,0.06148550182643443
1.368359100525693e-05,0.0002,1.600608300955735e-05,0.01462568730392138,1.37048883004633e-05,0.0002,6.010007899053572e-06,0.0669052153935818
1.368523324283948e-05,0.0002,1.600613642134983e-05,0.01533713237973935,1.370569809607344e-05,0.0002,6.010467925699495e-06,0.0730327703172713
1.368683133356646e-05,0.0002,1.600619453126956e-05,0.01611115651047752,1.370629697386797e-05,0.0002,6.010969209836305e-06,0.07970987501957547
1.36881642468962e-05,0.0002,1.600625909153783e-05,0.01697109928389224,1.37068293359453e-05,0.0002,6.011476857507662e-06,0.0864717420020532
