"Ref. Voltage (VREF=0.6,Temp=27) X","Ref. Voltage (VREF=0.6,Temp=27) Y","Ref. Voltage (VREF=0.6,Temp=125) X","Ref. Voltage (VREF=0.6,Temp=125) Y","Ref. Voltage (VREF=0.6,Temp=-55) X","Ref. Voltage (VREF=0.6,Temp=-55) Y","Ref. Voltage (VREF=0.6,Temp=-180) X","Ref. Voltage (VREF=0.6,Temp=-180) Y","Ref. Voltage (VREF=0.7,Temp=27) X","Ref. Voltage (VREF=0.7,Temp=27) Y","Ref. Voltage (VREF=0.7,Temp=125) X","Ref. Voltage (VREF=0.7,Temp=125) Y","Ref. Voltage (VREF=0.7,Temp=-55) X","Ref. Voltage (VREF=0.7,Temp=-55) Y","Ref. Voltage (VREF=0.7,Temp=-180) X","Ref. Voltage (VREF=0.7,Temp=-180) Y","Ref. Voltage (VREF=0.8,Temp=27) X","Ref. Voltage (VREF=0.8,Temp=27) Y","Ref. Voltage (VREF=0.8,Temp=125) X","Ref. Voltage (VREF=0.8,Temp=125) Y","Ref. Voltage (VREF=0.8,Temp=-55) X","Ref. Voltage (VREF=0.8,Temp=-55) Y","Ref. Voltage (VREF=0.8,Temp=-180) X","Ref. Voltage (VREF=0.8,Temp=-180) Y","Ref. Voltage (VREF=0.9,Temp=27) X","Ref. Voltage (VREF=0.9,Temp=27) Y","Ref. Voltage (VREF=0.9,Temp=125) X","Ref. Voltage (VREF=0.9,Temp=125) Y","Ref. Voltage (VREF=0.9,Temp=-55) X","Ref. Voltage (VREF=0.9,Temp=-55) Y","Ref. Voltage (VREF=0.9,Temp=-180) X","Ref. Voltage (VREF=0.9,Temp=-180) Y","Ref. Voltage (VREF=1,Temp=27) X","Ref. Voltage (VREF=1,Temp=27) Y","Ref. Voltage (VREF=1,Temp=125) X","Ref. Voltage (VREF=1,Temp=125) Y","Ref. Voltage (VREF=1,Temp=-55) X","Ref. Voltage (VREF=1,Temp=-55) Y","Ref. Voltage (VREF=1,Temp=-180) X","Ref. Voltage (VREF=1,Temp=-180) Y"
5.014884055165418e-06,0.6,6.005061292246834e-06,0.6,5.010042630006551e-06,0.6,5.445798824500572e-08,0.6,5.013614656202982e-06,0.7,6.005083569197974e-06,0.7,5.010891051153011e-06,0.7,5.222057832213862e-08,0.7,5.013265682416957e-06,0.8,6.005048986773185e-06,0.8,5.011897153551557e-06,0.8,5.211843707481139e-08,0.8,5.011637961989452e-06,0.9,6.005060729953628e-06,0.9,5.014055270474472e-06,0.9,5.512027119421641e-08,0.9,5.010515308667463e-06,1,6.005052166517137e-06,1,5.019058354552687e-06,1,5.718517929779122e-08,1
5.015222350584008e-06,0.6,6.005064602107817e-06,0.6,5.010309990977507e-06,0.6,5.454301506062969e-08,0.6,5.013855776798495e-06,0.7,6.005087007056086e-06,0.7,5.011096547691796e-06,0.7,5.227335220554163e-08,0.7,5.013470340609146e-06,0.8,6.005051953741565e-06,0.8,5.012152578676121e-06,0.8,5.22894820323888e-08,0.8,5.01176786198984e-06,0.9,6.0050638189989e-06,0.9,5.01447460389365e-06,0.9,5.53008544081308e-08,0.9,5.010568205019333e-06,1,6.005054825572085e-06,1,5.019711784205114e-06,1,5.731432736606393e-08,1
5.015499902153349e-06,0.6,6.005069293542461e-06,0.6,5.010516432208584e-06,0.6,5.465724360138834e-08,0.6,5.014127599974028e-06,0.7,6.005091362132045e-06,0.7,5.01126171978648e-06,0.7,5.232124536643847e-08,0.7,5.013690319690806e-06,0.8,6.005054674379113e-06,0.8,5.012372314558117e-06,0.8,5.246384406960085e-08,0.8,5.011915410279761e-06,0.9,6.005067811675294e-06,0.9,5.014889624084678e-06,0.9,5.547516307974664e-08,0.9,5.010635810078209e-06,1,6.00505747173657e-06,1,5.020451718366139e-06,1,5.749074682278578e-08,1
5.015776527050539e-06,0.6,6.005073579554366e-06,0.6,5.010681489375461e-06,0.6,5.476426366415282e-08,0.6,5.01444809199849e-06,0.7,6.0050965407329e-06,0.7,5.011420997384433e-06,0.7,5.237647923417185e-08,0.7,5.013934228819973e-06,0.8,6.005057354116993e-06,0.8,5.012601540934286e-06,0.8,5.264688911168193e-08,0.8,5.012091609691785e-06,0.9,6.005071309304643e-06,0.9,5.015321799987656e-06,0.9,5.565979895697291e-08,0.9,5.010717179979673e-06,1,6.005060216111169e-06,1,5.021228560582051e-06,1,5.762811298025062e-08,1
5.015996154698729e-06,0.6,6.005076936897302e-06,0.6,5.010873091353623e-06,0.6,5.488556500635789e-08,0.6,5.01484773289981e-06,0.7,6.005100548582854e-06,0.7,5.01158745725468e-06,0.7,5.240845069088068e-08,0.7,5.014212787040896e-06,0.8,6.005060118229076e-06,0.8,5.012891347391922e-06,0.8,5.271733371056673e-08,0.8,5.012306567060616e-06,0.9,6.005074942158877e-06,0.9,5.0158133912345e-06,0.9,5.574760204506844e-08,0.9,5.010814342237146e-06,1,6.005063291815923e-06,1,5.02192599658433e-06,1,5.778148236793637e-08,1
5.01622267318069e-06,0.6,6.005080105745388e-06,0.6,5.011070326847428e-06,0.6,5.498293812642201e-08,0.6,5.015264877904821e-06,0.7,6.005104107015148e-06,0.7,5.011789102468732e-06,0.7,5.243951556480572e-08,0.7,5.014528344437001e-06,0.8,6.005063211408546e-06,0.8,5.013329691424119e-06,0.8,5.281299874939646e-08,0.8,5.012540300034147e-06,0.9,6.005078197289028e-06,0.9,5.016374235123759e-06,0.9,5.582608241850629e-08,0.9,5.010910988783577e-06,1,6.005067332830516e-06,1,5.022611503769043e-06,1,5.798945974421837e-08,1
5.016455936305761e-06,0.6,6.005083268477452e-06,0.6,5.011222993555512e-06,0.6,5.507463342256116e-08,0.6,5.015687716068721e-06,0.7,6.0051076394529e-06,0.7,5.01203987247764e-06,0.7,5.247108223286387e-08,0.7,5.01489480994581e-06,0.8,6.005067255078869e-06,0.8,5.013748499150928e-06,0.8,5.288017876300862e-08,0.8,5.012792099203204e-06,0.9,6.00508129811209e-06,0.9,5.017011656355335e-06,0.9,5.591131104226412e-08,0.9,5.011011228759443e-06,1,6.005070701350629e-06,1,5.023339080943087e-06,1,5.822348269561112e-08,1
5.016682232587032e-06,0.6,6.005086672004351e-06,0.6,5.011368830693331e-06,0.6,5.51970329264215e-08,0.6,5.016130524072661e-06,0.7,6.005111397940577e-06,0.7,5.012241128115565e-06,0.7,5.251689735429878e-08,0.7,5.015349462604583e-06,0.8,6.005070743452937e-06,0.8,5.014137488430425e-06,0.8,5.292977967534878e-08,0.8,5.013064084390602e-06,0.9,6.005084503015005e-06,0.9,5.017551817519691e-06,0.9,5.597363483790034e-08,0.9,5.011120853440226e-06,1,6.005074219835658e-06,1,5.024193454169568e-06,1,5.841155080739279e-08,1
5.016949814645959e-06,0.6,6.005090912604469e-06,0.6,5.011521342288537e-06,0.6,5.533264799818708e-08,0.6,5.016605427127503e-06,0.7,6.005116181904776e-06,0.7,5.012428248883842e-06,0.7,5.256047202033787e-08,0.7,5.015804947338229e-06,0.8,6.005074309711199e-06,0.8,5.014514714928779e-06,0.8,5.297932061894138e-08,0.8,5.013361074917725e-06,0.9,6.005088066831414e-06,0.9,5.018066251388242e-06,0.9,5.602766984149687e-08,0.9,5.011246286838957e-06,1,6.00507740212252e-06,1,5.025157344819809e-06,1,5.857753495836998e-08,1
5.017255602867556e-06,0.6,6.005095822180439e-06,0.6,5.01169510114349e-06,0.6,5.547377123118219e-08,0.6,5.017134925832874e-06,0.7,6.005121608433097e-06,0.7,5.012639815101188e-06,0.7,5.260099984569916e-08,0.7,5.016277598163286e-06,0.8,6.005077527095063e-06,0.8,5.014888769247075e-06,0.8,5.300732607455698e-08,0.8,5.013692574246338e-06,0.9,6.005092849898304e-06,0.9,5.018596519852293e-06,0.9,5.608528061827858e-08,0.9,5.011397553172498e-06,1,6.005080430414373e-06,1,5.02601963193569e-06,1,5.869660181450569e-08,1
5.017529204647229e-06,0.6,6.005099901577727e-06,0.6,5.011932784631056e-06,0.6,5.56452756738733e-08,0.6,5.017618278384561e-06,0.7,6.00512594828459e-06,0.7,5.012927526479028e-06,0.7,5.264995729222963e-08,0.7,5.016793991902814e-06,0.8,6.00508059875444e-06,0.8,5.015283604205475e-06,0.8,5.304270571280127e-08,0.8,5.014017401486146e-06,0.9,6.005098332931037e-06,0.9,5.019149204327663e-06,0.9,5.612021158349693e-08,0.9,5.011588579367742e-06,1,6.005083559680575e-06,1,5.026887347733953e-06,1,5.884213633392438e-08,1
5.017786698599897e-06,0.6,6.005103477553967e-06,0.6,5.012161137477727e-06,0.6,5.581818306192577e-08,0.6,5.018076857882284e-06,0.7,6.005129912430386e-06,0.7,5.013341656202265e-06,0.7,5.271579475190748e-08,0.7,5.017375296442649e-06,0.8,6.00508377739207e-06,0.8,5.015733996600206e-06,0.8,5.30740447414519e-08,0.8,5.014341785190289e-06,0.9,6.005102186237949e-06,0.9,5.019770922441869e-06,0.9,5.615621942776963e-08,0.9,5.011805113405012e-06,1,6.005087023536597e-06,1,5.027851145980743e-06,1,5.895558969655239e-08,1
5.018039704621131e-06,0.6,6.005106985177501e-06,0.6,5.012346072008385e-06,0.6,5.600064651765209e-08,0.6,5.018497798607105e-06,0.7,6.005133955202905e-06,0.7,5.013748011221666e-06,0.7,5.280230837142085e-08,0.7,5.018053056296414e-06,0.8,6.005087318683995e-06,0.8,5.016231117527699e-06,0.8,5.310701227522744e-08,0.8,5.014682859952728e-06,0.9,6.005105722947992e-06,0.9,5.020513006902348e-06,0.9,5.619045488710984e-08,0.9,5.012036836005312e-06,1,6.005091566317833e-06,1,5.02902598857366e-06,1,5.905569942827709e-08,1
5.018295886035969e-06,0.6,6.005110681117201e-06,0.6,5.012537249720216e-06,0.6,5.619232961922968e-08,0.6,5.018820490674258e-06,0.7,6.005138528415391e-06,0.7,5.014115342401125e-06,0.7,5.289761378271175e-08,0.7,5.018876043314465e-06,0.8,6.005092081544652e-06,0.8,5.016831297139132e-06,0.8,5.314914002379805e-08,0.8,5.015055200747869e-06,0.9,6.005109310608686e-06,0.9,5.021231480595006e-06,0.9,5.623238429296747e-08,0.9,5.012283662371174e-06,1,6.005095305686811e-06,1,5.030174488830084e-06,1,5.918694327472952e-08,1
5.018567364744439e-06,0.6,6.005115212854373e-06,0.6,5.012768300473213e-06,0.6,5.628753664775947e-08,0.6,5.019238748879291e-06,0.7,6.00514415979952e-06,0.7,5.014460110084394e-06,0.7,5.300341950301363e-08,0.7,5.019605741561348e-06,0.8,6.005097501925421e-06,0.8,5.017331268750972e-06,0.8,5.319048022017599e-08,0.8,5.015479698874262e-06,0.9,6.005113255676229e-06,0.9,5.02185102354868e-06,0.9,5.628764910375453e-08,0.9,5.012547717959307e-06,1,6.00509915289313e-06,1,5.03127586895671e-06,1,5.932355930952393e-08,1
5.018871330090053e-06,0.6,6.005120323445137e-06,0.6,5.013132609543554e-06,0.6,5.638885067168542e-08,0.6,5.019591130773997e-06,0.7,6.005149522376718e-06,0.7,5.014792319696294e-06,0.7,5.313269330288838e-08,0.7,5.020166493741287e-06,0.8,6.00510132046434e-06,0.8,5.017797685396573e-06,0.8,5.323219811612101e-08,0.8,5.015988329787788e-06,0.9,6.005118989690508e-06,0.9,5.022462269603786e-06,0.9,5.63324217522368e-08,0.9,5.012835288113561e-06,1,6.00510264941772e-06,1,5.032519866763947e-06,1,5.949300587008026e-08,1
5.019252445286809e-06,0.6,6.005124794605752e-06,0.6,5.013537513935839e-06,0.6,5.646937069458254e-08,0.6,5.019901283452102e-06,0.7,6.005153998923884e-06,0.7,5.015127690986633e-06,0.7,5.329893601587095e-08,0.7,5.020669796982353e-06,0.8,6.005104824029091e-06,0.8,5.018270143509897e-06,0.8,5.328354903483006e-08,0.8,5.016607263851579e-06,0.9,6.005124248051845e-06,0.9,5.023090024569827e-06,0.9,5.638269298729043e-08,0.9,5.013156772417351e-06,1,6.005106017730001e-06,1,5.03414066222722e-06,1,5.96555803576423e-08,1
5.019635968779885e-06,0.6,6.00512877065011e-06,0.6,5.013901141515883e-06,0.6,5.653753701529984e-08,0.6,5.02026127869105e-06,0.7,6.005158432340343e-06,0.7,5.015487271878902e-06,0.7,5.34503003785643e-08,0.7,5.02107277273968e-06,0.8,6.005108370588593e-06,0.8,5.018759352296119e-06,0.8,5.335274172618523e-08,0.8,5.017226431051062e-06,0.9,6.005128372616612e-06,0.9,5.023823361630387e-06,0.9,5.644724303582582e-08,0.9,5.013482725858278e-06,1,6.005109594945843e-06,1,5.035610478838162e-06,1,5.981486660547168e-08,1
5.019964236165569e-06,0.6,6.005132743341867e-06,0.6,5.014245514240008e-06,0.6,5.662062785470203e-08,0.6,5.020626133907518e-06,0.7,6.005163370409976e-06,0.7,5.015886538178716e-06,0.7,5.361201969991686e-08,0.7,5.021505210139117e-06,0.8,6.005112254559277e-06,0.8,5.01927767645522e-06,0.8,5.343953843031682e-08,0.8,5.01788322701563e-06,0.9,6.005132373322705e-06,0.9,5.024749921012764e-06,0.9,5.653589118733574e-08,0.9,5.013805221468677e-06,1,6.005113866836322e-06,1,5.037183665485585e-06,1,6.00130576592487e-08,1
5.020270379084548e-06,0.6,6.00513710962735e-06,0.6,5.014567280512916e-06,0.6,5.668541488672187e-08,0.6,5.020961940870841e-06,0.7,6.005169357861348e-06,0.7,5.016320422303001e-06,0.7,5.372811228447183e-08,0.7,5.021935216051546e-06,0.8,6.005117775767929e-06,0.8,5.019858391260009e-06,0.8,5.353545257918091e-08,0.8,5.018614406029094e-06,0.9,6.005136584127492e-06,0.9,5.025522131858326e-06,0.9,5.663736889538653e-08,0.9,5.014141608966668e-06,1,6.005119693763642e-06,1,5.039266575291923e-06,1,6.025169619724345e-08,1
5.020555711333488e-06,0.6,6.005142477813329e-06,0.6,5.014877727875964e-06,0.6,5.673203949603616e-08,0.6,5.021293396304227e-06,0.7,6.005175326967531e-06,0.7,5.016845414490799e-06,0.7,5.386640643196956e-08,0.7,5.022273256694492e-06,0.8,6.005123119120059e-06,0.8,5.020544121446734e-06,0.8,5.364407603391368e-08,0.8,5.019482843930714e-06,0.9,6.005141850697294e-06,0.9,5.026254234981317e-06,0.9,5.674814216673953e-08,0.9,5.014509305777664e-06,1,6.00512418181738e-06,1,5.04136622144191e-06,1,6.044164439560936e-08,1
5.020831126787669e-06,0.6,6.005148040327839e-06,0.6,5.015190255501177e-06,0.6,5.678673182095558e-08,0.6,5.021637519513374e-06,0.7,6.005180332477751e-06,0.7,5.017307459279216e-06,0.7,5.406014643689022e-08,0.7,5.022632383958957e-06,0.8,6.005127232456264e-06,0.8,5.021191029099773e-06,0.8,5.377922035951024e-08,0.8,5.020350537488568e-06,0.9,6.005148090483226e-06,0.9,5.027021073389969e-06,0.9,5.687966061898666e-08,0.9,5.014935123048009e-06,1,6.005128065448216e-06,1,5.043713182068891e-06,1,6.069667260729775e-08,1
5.02111136792115e-06,0.6,6.005152599401629e-06,0.6,5.015523139525842e-06,0.6,5.685027405855862e-08,0.6,5.022018906128351e-06,0.7,6.005185396329779e-06,0.7,5.01773480966717e-06,0.7,5.421890155464903e-08,0.7,5.023021497416247e-06,0.8,6.005131183272794e-06,0.8,5.021741075474248e-06,0.8,5.394699638502574e-08,0.8,5.021005682345183e-06,0.9,6.005152871146097e-06,0.9,5.027904678150392e-06,0.9,5.705416156891589e-08,0.9,5.015439698309671e-06,1,6.00513195520895e-06,1,5.047093709850662e-06,1,6.096312529547509e-08,1
5.021407264228753e-06,0.6,6.00515697281026e-06,0.6,5.015894499064924e-06,0.6,5.691119682067559e-08,0.6,5.022501676708047e-06,0.7,6.005191398461896e-06,0.7,5.018161184520449e-06,0.7,5.44195219556296e-08,0.7,5.023378711903393e-06,0.8,6.00513531874131e-06,0.8,5.02227054686601e-06,0.8,5.4100169055132e-08,0.8,5.021591310302828e-06,0.9,6.005157295785252e-06,0.9,5.029024652640749e-06,0.9,5.723438379602303e-08,0.9,5.015994161443798e-06,1,6.005136139295689e-06,1,5.05053813814783e-06,1,6.119016923310939e-08,1
5.021730237300608e-06,0.6,6.005161682699561e-06,0.6,5.01628149891498e-06,0.6,5.698148650211597e-08,0.6,5.022991902336099e-06,0.7,6.005197915225322e-06,0.7,5.018597640047842e-06,0.7,5.447736870166988e-08,0.7,5.0237334595843e-06,0.8,6.005140359321009e-06,0.8,5.022797780086455e-06,0.8,5.425689627009048e-08,0.8,5.022062838540613e-06,0.9,6.005161972362762e-06,0.9,5.029957668928007e-06,0.9,5.740961258605707e-08,0.9,5.016542353066153e-06,1,6.005141816441787e-06,1,5.05572047040802e-06,1,6.142820992316018e-08,1
5.02209311524787e-06,0.6,6.005167421755777e-06,0.6,5.016707932947155e-06,0.6,5.707077806254774e-08,0.6,5.023410179653493e-06,0.7,6.005203883792108e-06,0.7,5.01905685829661e-06,0.7,5.459306219375045e-08,0.7,5.024110048209053e-06,0.8,6.005146270438008e-06,0.8,5.023373680074764e-06,0.8,5.437521668876747e-08,0.8,5.022515113051659e-06,0.9,6.005167853575798e-06,0.9,5.030862862980827e-06,0.9,5.75694833776514e-08,0.9,5.017125235895234e-06,1,6.00514786215021e-06,1,5.061988376745216e-06,1,6.153230618940084e-08,1
5.022507020780357e-06,0.6,6.00517330244275e-06,0.6,5.017174597989346e-06,0.6,5.717926462188018e-08,0.6,5.023807746062633e-06,0.7,6.005209457405973e-06,0.7,5.019540639909314e-06,0.7,5.470504696762122e-08,0.7,5.024544828065473e-06,0.8,6.005151086961667e-06,0.8,5.024042170347549e-06,0.8,5.452058858231363e-08,0.8,5.023005796954125e-06,0.9,6.005174561655421e-06,0.9,5.031854594209538e-06,0.9,5.771949132194025e-08,0.9,5.017785420320331e-06,1,6.005152351164266e-06,1,5.072545717945754e-06,1,6.164017118323481e-08,1
5.022980148210768e-06,0.6,6.005178378051521e-06,0.6,5.01760321811685e-06,0.6,5.729878187625997e-08,0.6,5.024184000329999e-06,0.7,6.005215635794845e-06,0.7,5.020060833614312e-06,0.7,5.480319561443683e-08,0.7,5.025070140766993e-06,0.8,6.005155456171815e-06,0.8,5.024817577890007e-06,0.8,5.471459152494113e-08,0.8,5.023371436197638e-06,0.9,6.005179807430296e-06,0.9,5.033118608262561e-06,0.9,5.795698383996467e-08,0.9,5.018591009479414e-06,1,6.005156641747205e-06,1,5.087037333247348e-06,1,6.173652092074515e-08,1
5.023396633431895e-06,0.6,6.005183313501125e-06,0.6,5.018016399854966e-06,0.6,5.743251217408583e-08,0.6,5.02455507960561e-06,0.7,6.005222696196352e-06,0.7,5.020650283523406e-06,0.7,5.493275788573134e-08,0.7,5.025543522237297e-06,0.8,6.005159980905431e-06,0.8,5.02546740228005e-06,0.8,5.488090623828555e-08,0.8,5.023736549601816e-06,0.9,6.005184844988816e-06,0.9,5.034306492582306e-06,0.9,5.818140887065814e-08,0.9,5.019669721860244e-06,1,6.005161236679175e-06,1,5.116020563850536e-06,1,6.179519599977251e-08,1
5.023766610949027e-06,0.6,6.005188815150453e-06,0.6,5.018416206328091e-06,0.6,5.759377609966542e-08,0.6,5.0249391955365e-06,0.7,6.005229887448253e-06,0.7,5.021317456171158e-06,0.7,5.502667461883406e-08,0.7,5.025972115876429e-06,0.8,6.005165386518683e-06,0.8,5.026087753289161e-06,0.8,5.508624279752908e-08,0.8,5.024147350890416e-06,0.9,6.0051904717781e-06,0.9,5.035451937713408e-06,0.9,5.837550101970817e-08,0.9,5.020811460907167e-06,1,6.005167317684353e-06,1,5.173987025056912e-06,1,6.186517874632255e-08,1
5.024118480705138e-06,0.6,6.005194928282355e-06,0.6,5.018815057829905e-06,0.6,5.778767772488652e-08,0.6,5.025346847971438e-06,0.7,6.005236291679168e-06,0.7,5.021860963715326e-06,0.7,5.512598001982484e-08,0.7,5.026381377921072e-06,0.8,6.005171649743952e-06,0.8,5.026729405413159e-06,0.8,5.514471861939837e-08,0.8,5.024523909143124e-06,0.9,6.005197566672457e-06,0.9,5.036760896637995e-06,0.9,5.852806631710983e-08,0.9,5.021773835672884e-06,1,6.005173941840044e-06,1,5.289919947469663e-06,1,6.192806054481073e-08,1
5.024464545945522e-06,0.6,6.005201426081904e-06,0.6,5.019219013642661e-06,0.6,5.79780616374968e-08,0.6,5.025791817824646e-06,0.7,6.00524342246338e-06,0.7,5.02234040943734e-06,0.7,5.523840564501611e-08,0.7,5.02677816841351e-06,0.8,6.005176993141535e-06,0.8,5.027429675601746e-06,0.8,5.526167026313695e-08,0.8,5.02490060936639e-06,0.9,6.005204065212343e-06,0.9,5.038566870721583e-06,0.9,5.867146138093646e-08,0.9,5.022504634637014e-06,1,6.005178935559463e-06,1,5.499919947469663e-06,1,6.200407141564645e-08,1
5.024776025470641e-06,0.6,6.005206985060641e-06,0.6,5.019655962917273e-06,0.6,5.817051766016411e-08,0.6,5.026296983374578e-06,0.7,6.005251363470427e-06,0.7,5.022801175040843e-06,0.7,5.535798912262678e-08,0.7,5.027182244248154e-06,0.8,6.005181903080611e-06,0.8,5.028262303395156e-06,0.8,5.537053080261526e-08,0.8,5.025307984246897e-06,0.9,6.005209740136941e-06,0.9,5.040071983568188e-06,0.9,5.882383508997594e-08,0.9,5.023129059966867e-06,1,6.005183822114348e-06,1,5.709919947469663e-06,1,6.210442675223242e-08,1
5.025058695942628e-06,0.6,6.005212755649997e-06,0.6,5.020116010757317e-06,0.6,5.835945491864008e-08,0.6,5.026885917008535e-06,0.7,6.005259364051975e-06,0.7,5.023255556182929e-06,0.7,5.545996966780452e-08,0.7,5.027610215690287e-06,0.8,6.005187135711564e-06,0.8,5.029143048976878e-06,0.8,5.548491375090389e-08,0.8,5.025797937501071e-06,0.9,6.005215834576001e-06,0.9,5.041713899555247e-06,0.9,5.895132286537403e-08,0.9,5.023622438413928e-06,1,6.005189334299182e-06,1,5.857459973734831e-06,1,6.219047269554036e-08,1
5.025330473519273e-06,0.6,6.005219583032846e-06,0.6,5.020608040059312e-06,0.6,5.857805976808488e-08,0.6,5.027382395795371e-06,0.7,6.005266910359823e-06,0.7,5.023751814261538e-06,0.7,5.555225860080993e-08,0.7,5.028081380030762e-06,0.8,6.005193950584811e-06,0.8,5.029884648539608e-06,0.8,5.559233099145492e-08,0.8,5.026324482313024e-06,0.9,6.005223701261532e-06,0.9,5.044108413233094e-06,0.9,5.912196597620507e-08,0.9,5.0241315986976e-06,1,6.005196398825281e-06,1,6.005e-06,1,6.228541833913783e-08,1
5.025603248759263e-06,0.6,6.005226502987796e-06,0.6,5.021190699901296e-06,0.6,5.879603767794345e-08,0.6,5.027843842754632e-06,0.7,6.005276240250632e-06,0.7,5.02430414414716e-06,0.7,5.565911069469587e-08,0.7,5.028636274940589e-06,0.8,6.005201014690938e-06,0.8,5.030612093781925e-06,0.8,5.56830075848884e-08,0.8,5.026803034860745e-06,0.9,6.005231437472248e-06,0.9,5.046251938730884e-06,0.9,5.928597024231289e-08,0.9,5.024630745550765e-06,1,6.005202556399053e-06,1,6.005005437238197e-06,1,6.239543003706583e-08,1
5.025889932241059e-06,0.6,6.005232883769389e-06,0.6,5.02178367493963e-06,0.6,5.897252200652527e-08,0.6,5.02826174720218e-06,0.7,6.005285748470411e-06,0.7,5.024969710262314e-06,0.7,5.5809827911763e-08,0.7,5.02921067218211e-06,0.8,6.005206691428878e-06,0.8,5.031387917856554e-06,0.8,5.580210883275054e-08,0.8,5.027251934658082e-06,0.9,6.005238039536459e-06,0.9,5.048830784439159e-06,0.9,5.943278629581677e-08,0.9,5.02500178082533e-06,1,6.005207989279566e-06,1,6.005010277538741e-06,1,6.251960978862861e-08,1
5.026206828618946e-06,0.6,6.005239425516084e-06,0.6,5.022266800641022e-06,0.6,5.917359616765381e-08,0.6,5.028629400255129e-06,0.7,6.005294756226709e-06,0.7,5.025575884524069e-06,0.7,5.594162922045636e-08,0.7,5.029720385020209e-06,0.8,6.005212439496617e-06,0.8,5.032313230669345e-06,0.8,5.591599524685671e-08,0.8,5.027678429944193e-06,0.9,6.005245364220804e-06,0.9,5.052320270791684e-06,0.9,5.956238477395347e-08,0.9,5.025390284706099e-06,1,6.005213814845098e-06,1,6.005012119275968e-06,1,6.265735136173159e-08,1
5.026585042360208e-06,0.6,6.005247000322721e-06,0.6,5.022712335204693e-06,0.6,5.93467915042612e-08,0.6,5.028977604466408e-06,0.7,6.005305328816176e-06,0.7,5.026124969455475e-06,0.7,5.611139773393615e-08,0.7,5.030185033488716e-06,0.8,6.005219549919892e-06,0.8,5.033337860567815e-06,0.8,5.604579428465592e-08,0.8,5.02810198679934e-06,0.9,6.005254263517494e-06,0.9,5.05594034880726e-06,0.9,5.969511644117624e-08,0.9,5.025799792087466e-06,1,6.005221616284063e-06,1,6.005013889348192e-06,1,6.281807578194633e-08,1
5.027031833538746e-06,0.6,6.00525478211583e-06,0.6,5.023134398569325e-06,0.6,5.95196159038475e-08,0.6,5.029327635765043e-06,0.7,6.005316635416338e-06,0.7,5.026670602385002e-06,0.7,5.628618974925707e-08,0.7,5.030600374110278e-06,0.8,6.005227152755297e-06,0.8,5.034209402411813e-06,0.8,5.614906523548741e-08,0.8,5.028543078284597e-06,0.9,6.005262525981365e-06,0.9,5.062042174749266e-06,0.9,5.987684325060998e-08,0.9,5.026186727955841e-06,1,6.005229161867892e-06,1,6.005015957127538e-06,1,6.302268109422978e-08,1
5.02742185277871e-06,0.6,6.005262104602521e-06,0.6,5.023552453772497e-06,0.6,5.969205111968139e-08,0.6,5.029701284117145e-06,0.7,6.005327939250958e-06,0.7,5.027233256797102e-06,0.7,5.646838683819086e-08,0.7,5.030986725730063e-06,0.8,6.005233703693876e-06,0.8,5.035094592885759e-06,0.8,5.624507541595684e-08,0.8,5.029026733725218e-06,0.9,6.005270450991753e-06,0.9,5.068666821110311e-06,0.9,6.007944841891856e-08,0.9,5.026587458212881e-06,1,6.005235464880163e-06,1,6.005017908315829e-06,1,6.322444956839634e-08,1
5.027782988183576e-06,0.6,6.00527001393725e-06,0.6,5.024002859947875e-06,0.6,5.98290697901258e-08,0.6,5.030135056702792e-06,0.7,6.005341700746466e-06,0.7,5.027830980760945e-06,0.7,5.665888352306901e-08,0.7,5.031371138398149e-06,0.8,6.005240352626295e-06,0.8,5.036102301092493e-06,0.8,5.637053524930427e-08,0.8,5.029596444955798e-06,0.9,6.005280874377763e-06,0.9,5.080884257232822e-06,0.9,6.027686239454552e-08,0.9,5.027037894746029e-06,1,6.00524229675471e-06,1,6.005020202431561e-06,1,6.342562018164317e-08,1
5.02810987714206e-06,0.6,6.005278414381585e-06,0.6,5.024498540638114e-06,0.6,5.9951745554525e-08,0.6,5.030743148914102e-06,0.7,6.005356249440761e-06,0.7,5.0285060483374e-06,0.7,5.676544484869734e-08,0.7,5.031779826098746e-06,0.8,6.005248873460864e-06,0.8,5.03743015778599e-06,0.8,5.651872987490355e-08,0.8,5.030218215075287e-06,0.9,6.005292125381798e-06,0.9,5.097909626044312e-06,0.9,6.049969179902341e-08,0.9,5.027612562526408e-06,1,6.005251069135718e-06,1,6.005022217775158e-06,1,6.363700747777913e-08,1
5.028412975647161e-06,0.6,6.005287766722907e-06,0.6,5.025049125273305e-06,0.6,6.008400859370971e-08,0.6,5.031226187056826e-06,0.7,6.005372024342202e-06,0.7,5.029334260246709e-06,0.7,5.688611537864188e-08,0.7,5.032257907468485e-06,0.8,6.005257757243103e-06,0.8,5.038533418800394e-06,0.8,5.666302694851719e-08,0.8,5.030772058243083e-06,0.9,6.005301935094158e-06,0.9,5.126982285647527e-06,0.9,6.072526428674507e-08,0.9,5.028142644171653e-06,1,6.005259219860222e-06,1,6.005024095949633e-06,1,6.386567341863202e-08,1
