Output Voltage (Temp=27) X,Output Voltage (Temp=27) Y,Output Voltage (Temp=125) X,Output Voltage (Temp=125) Y,Output Voltage (Temp=-55) X,Output Voltage (Temp=-55) Y,Output Voltage (Temp=-180) X,Output Voltage (Temp=-180) Y
1.000603419735972e-05,0.8088440978514168,1.102039885110509e-05,0.1601682447668054,1.00062069639254e-05,0.8107465790444268,5.022769783702658e-06,0.766774712722341
1.000604385522642e-05,0.8088512050969542,1.102047879847827e-05,0.1623149181654724,1.000623654543841e-05,0.8108073182707978,5.022795728744457e-06,0.7659779545302111
1.000605467743785e-05,0.8088589160242231,1.102061599278207e-05,0.1657550713476359,1.000626515737406e-05,0.8108682758360117,5.022837134667656e-06,0.7647296387734355
1.000606695552827e-05,0.8088700431525773,1.102076477005709e-05,0.1692755345319677,1.000629319911249e-05,0.8109297806741185,5.022867242112564e-06,0.7638402079659131
1.000608111002848e-05,0.8088854124297843,1.102095810543247e-05,0.1735596094012482,1.00063202306113e-05,0.8109904664041534,5.022899565925057e-06,0.7629027382575169
1.000609678174444e-05,0.8089025686240632,1.102116422341121e-05,0.1777987646860799,1.000634657038266e-05,0.8110507278221403,5.022940691704824e-06,0.7617369216458951
1.000611399168782e-05,0.8089207212292816,1.102139828881304e-05,0.1822561585728404,1.000637320393566e-05,0.8111125318225513,5.023002890887442e-06,0.7600347231242944
1.000613316443384e-05,0.8089420512219477,1.102168540566202e-05,0.1872845379748315,1.00064012131216e-05,0.8111781308140399,5.02308306699297e-06,0.7579616089790582
1.000615497865448e-05,0.8089687767784363,1.102206774760359e-05,0.1933679900549135,1.000643255015507e-05,0.8112518416854105,5.023172011134054e-06,0.7558492542524868
1.000618038065846e-05,0.8090019980303186,1.102258116106975e-05,0.2006870269989163,1.000647343992189e-05,0.8113479779147305,5.023282255468112e-06,0.7535738919871661
1.000621083575962e-05,0.8090441092082765,1.10231542536197e-05,0.2080027472900422,1.000651992341656e-05,0.8114564943185284,5.023431245960029e-06,0.7512943483623197
1.000624859334927e-05,0.8091002090373799,1.102379099837907e-05,0.2153869527475445,1.000656651404332e-05,0.8115635291023383,5.023550069452537e-06,0.7502710637069098
1.000628439384873e-05,0.8091571394426673,1.102451057417261e-05,0.2230994750713976,1.000661109456311e-05,0.8116634359383721,5.023659132815816e-06,0.7500397972848383
1.000631422977988e-05,0.809207006963626,1.102534423419883e-05,0.2315004404581381,1.000665771538127e-05,0.8117643989941313,5.023738666427819e-06,0.7503280364879
1.000634222973223e-05,0.8092556078407213,1.102634785141526e-05,0.2411584796094137,1.000670788499242e-05,0.8118681566932481,5.023834244917107e-06,0.7512198201391771
1.00063709984028e-05,0.8093072050810909,1.10276187096767e-05,0.2529900852376923,1.000676176001912e-05,0.8119731453129123,5.023964761311811e-06,0.7534824750204935
1.000640248210562e-05,0.8093653886127643,1.102937047577282e-05,0.2689203329581532,1.0006819789745e-05,0.8120781973572695,5.024062211291235e-06,0.7560080570392893
1.000643853747565e-05,0.8094339045481831,1.103185809870467e-05,0.2911387989933489,1.000688254665376e-05,0.8121821173722412,5.024173422381849e-06,0.7598015114549426
1.000648075518292e-05,0.8095161783414113,1.103534418416492e-05,0.3217394849159243,1.00069509702131e-05,0.8122839788858698,5.024314697320759e-06,0.765988978552851
1.000653054141871e-05,0.809615195299059,1.10393356465942e-05,0.3560898421293337,1.00070264420782e-05,0.8123827984052697,5.024467876110708e-06,0.7742407874444421
1.000659131372666e-05,0.8097377406977916,1.104430274728444e-05,0.3977962714768432,1.000711083526501e-05,0.8124770939233406,5.024618973103383e-06,0.7836339251895719
1.000665973130926e-05,0.8098764545787288,1.105074663405894e-05,0.4500761471512833,1.000720637872388e-05,0.8125641784993919,5.024784467232327e-06,0.7948546924102986
1.000673199730333e-05,0.8100220644295217,1.105875453462357e-05,0.5119016595190962,1.000731565875767e-05,0.8126396201506945,5.024967199752834e-06,0.8076860235069238
1.000679915165429e-05,0.810154961009163,1.106655581553049e-05,0.568378551072016,1.000744256855813e-05,0.8126968023539791,5.025170964080077e-06,0.821632522513731
1.000686489219022e-05,0.8102814237313097,1.107420877254237e-05,0.6196248590697702,1.000757274886018e-05,0.8127235939291139,5.02541347170696e-06,0.8364813050312472
1.000693424880682e-05,0.8104096183987474,1.10816673619116e-05,0.6648318297787073,1.00076940454474e-05,0.812721983572785,5.025524414882244e-06,0.8424205733728872
1.00070086546613e-05,0.8105399303325236,1.108801621932312e-05,0.6986583576901273,1.00078382507062e-05,0.8126932005655416,5.025635228021809e-06,0.8476703731129273
1.000708899381413e-05,0.8106711211463387,1.10929099198113e-05,0.720822819174414,1.000803226440737e-05,0.8126250642847029,5.025745667267268e-06,0.8521519178339408
1.000717611527219e-05,0.810801354594413,1.109698096126114e-05,0.7358147513351078,1.000820309738887e-05,0.8125496078359133,5.02577910391327e-06,0.8533580551134086
1.000727113286082e-05,0.8109285919409869,1.11008190742018e-05,0.7466331998727522,1.000836583715686e-05,0.8124726318297318,5.025840879514258e-06,0.8553997416914301
1.000737574072241e-05,0.8110507440812453,1.110361236924187e-05,0.752595041527616,1.000853203547336e-05,0.8123947239660687,5.025895578621201e-06,0.8570050760153044
1.000749232642173e-05,0.8111652216594321,1.110592286402735e-05,0.7565109073370047,1.000871246830651e-05,0.8123152523382045,5.025965714444354e-06,0.858773843841372
1.000762424310829e-05,0.8112684365751411,1.110846792923497e-05,0.7600081542908025,1.000891462354279e-05,0.812235018644592,5.026028617798288e-06,0.8600634606011917
1.000777642002759e-05,0.8113549403721073,1.111166603716775e-05,0.7634995059986789,1.000912516351536e-05,0.812160147191193,5.026085002516337e-06,0.8609588986564319
1.000794019670773e-05,0.8114123550319176,1.111539177949443e-05,0.7666153476106699,1.000930169759464e-05,0.8120993754244956,5.026137672437571e-06,0.8615621520148014
1.000810970190717e-05,0.8114379933979349,1.111915672314966e-05,0.7689785213824901,1.000943726065757e-05,0.8120494909029021,5.026198132027131e-06,0.8619671981418062
1.000831360398359e-05,0.8114347615677874,1.112328677250895e-05,0.7709004011342611,1.000956099248044e-05,0.8119986004378279,5.026261021969591e-06,0.8620751874719981
1.000855386392338e-05,0.811402312175972,1.112785191837925e-05,0.772432460287326,1.00097020906499e-05,0.8119331200853083,5.02632946543563e-06,0.8618526727174587
1.000877548699127e-05,0.8113587261793977,1.113288653358446e-05,0.7736117258243246,1.000989260382612e-05,0.8118357377814416,5.026400290141719e-06,0.8612847587979079
1.000897423901571e-05,0.8113156773231602,1.113849153473562e-05,0.7744937971616486,1.001011582075426e-05,0.8117219964329363,5.02647147304651e-06,0.8604109468345966
1.000916553033751e-05,0.8112738414274314,1.1144797997674e-05,0.7751292472667353,1.001035944179806e-05,0.8116197527213829,5.026550542583355e-06,0.8591399971385003
1.00093408110953e-05,0.8112353232624497,1.115200809213102e-05,0.775566424007985,1.00105910426243e-05,0.8115631803651436,5.026616260077717e-06,0.8578795227776956
1.000949457605335e-05,0.8112001753902669,1.116038667635049e-05,0.7758478418236633,1.001082624978951e-05,0.8115669128787895,5.026688895121917e-06,0.8563088355304649
1.000964240953255e-05,0.8111636456052624,1.117032437068735e-05,0.7760120591688531,1.001107484523395e-05,0.8116668014807706,5.026764527211391e-06,0.8545098227730071
1.000980576585253e-05,0.8111188384456403,1.118242260768097e-05,0.7760940621948025,1.001126222309644e-05,0.8118241508182333,5.026846623792289e-06,0.8524030886834292
1.001001084306444e-05,0.8110561413184102,1.119762932639669e-05,0.7761231468819386,1.00114379445837e-05,0.8120431654773942,5.026960140539525e-06,0.8492863029340471
1.001030694832458e-05,0.8109617575983152,1.121570973932975e-05,0.7761222351147199,1.001166850076154e-05,0.8124199144208617,5.027116027768712e-06,0.8447310665561875
1.001068892623535e-05,0.8108684323389972,1.123530405066499e-05,0.7761108651458688,1.001186142462654e-05,0.8127836571242829,5.027298823652855e-06,0.8391323092236854
1.001102738538021e-05,0.810855122344014,1.125740541596838e-05,0.7760973543259037,1.001207132658485e-05,0.8131859284854391,5.027493656202878e-06,0.8330141777407519
1.001127969043131e-05,0.8109141829780736,1.128383343896801e-05,0.7760827228581567,1.001231994908503e-05,0.8136120118734557,5.027689357589019e-06,0.8268480068534411
1.001151887124274e-05,0.8110442890502079,1.131752121245291e-05,0.7760652290658565,1.00125843866312e-05,0.8139504538353592,5.027884443874723e-06,0.8207944517594401
1.001176359521434e-05,0.8112592595401146,1.13642233676044e-05,0.7760413811917022,1.001292624260558e-05,0.8141546063987228,5.028083795844981e-06,0.8148048498117481
1.001205211939644e-05,0.8115982753376092,1.143715081916244e-05,0.7760041491130147,1.001332192278221e-05,0.8140401314691222,5.028290672728884e-06,0.8088908359161733
1.001239976981771e-05,0.8120549079773578,1.158101856873621e-05,0.7759306767821643,1.001375392217866e-05,0.8135254153892064,5.028513935792361e-06,0.802944934185427
1.001266272002912e-05,0.812383439876604,1.179101856873621e-05,0.7758234527381109,1.001424037247079e-05,0.8125842848408055,5.028755232536757e-06,0.7971188736997483
1.001294488652507e-05,0.812669975241857,1.200101856873621e-05,0.7757162292166153,1.001481379607187e-05,0.811236657839709,5.028985717879407e-06,0.7922010761284763
1.001331454114023e-05,0.8128861578454212,1.221101856873621e-05,0.7756090017652165,1.00154585834915e-05,0.8097775416791277,5.029039439120695e-06,0.7911487478671781
1.001371383608514e-05,0.8128858015980934,1.242101856873621e-05,0.7755017726463896,1.001607924364108e-05,0.8087316034434334,5.029099836548092e-06,0.7900102826059183
1.001417377807209e-05,0.8125881252432736,1.263101856873621e-05,0.7753945426700142,1.001661406991051e-05,0.8082641970079683,5.029162091408041e-06,0.788887084482551
1.001471331042941e-05,0.8119012060409362,1.284101856873621e-05,0.7752873118459498,1.001712553030574e-05,0.808244927130364,5.029207976269301e-06,0.7880920687567209
1.001529702222239e-05,0.8108889355570397,1.305101856873621e-05,0.7751801139624303,1.00176471285333e-05,0.8086202453591227,5.029252823294103e-06,0.7873419254972147
1.00159283821095e-05,0.8096890302655166,1.326101856873621e-05,0.7750728885479834,1.001822044616348e-05,0.8093555654194158,5.029291691064959e-06,0.7867130730702605
1.001661606872432e-05,0.8085139334632949,1.33905092843681e-05,0.7750067633155496,1.001892820064657e-05,0.8104120513856611,5.02933272490211e-06,0.7860702578798234
1.001731268471939e-05,0.8076820444077755,1.352e-05,0.774940641558338,1.001980067440936e-05,0.8114279724749422,5.02936407001131e-06,0.7855935795453336
1.001795718709033e-05,0.8073462564267734,1.3520234375e-05,0.7954683159210922,1.002046655928795e-05,0.8117774245204562,5.029394534122647e-06,0.7851421256683447
1.001859478176078e-05,0.8074436365705562,1.352060900789162e-05,0.8070038316494508,1.002106703387753e-05,0.811715240818167,5.029440260450919e-06,0.7844866359681835
1.001926527100119e-05,0.8079280386014311,1.352073743269903e-05,0.8107512205070253,1.002167655414188e-05,0.8113346090328312,5.029484446253149e-06,0.7838787730650054
1.002003779874027e-05,0.8087555561954027,1.352085800016694e-05,0.8142614925186067,1.002234903871378e-05,0.8106988054932721,5.029525357498201e-06,0.7833386948266985
1.002104808158989e-05,0.8097991840631578,1.352109913510275e-05,0.8209495964925584,1.002317982754759e-05,0.809909017901176,5.029575167398114e-06,0.7827112813727273
1.00220023537143e-05,0.810386075112251,1.352138215498641e-05,0.8282814819836902,1.002412358239383e-05,0.8093533056618418,5.029643700458008e-06,0.7819051170763366
1.002277415960499e-05,0.8104592122985939,1.352168701730016e-05,0.8355028459239672,1.002486094022484e-05,0.8092818726518801,5.029739494084704e-06,0.7808979589216687
1.002352486908075e-05,0.8101966000592123,1.352197480619262e-05,0.8416696059227651,1.002557357638141e-05,0.8095036426474765,5.029849542696573e-06,0.7799368101198019
1.002432886347254e-05,0.8096728227429973,1.352227136374417e-05,0.8474095391160144,1.002634929803898e-05,0.8099403229534087,5.029976778195369e-06,0.7791286030436028
1.002537416041133e-05,0.8089304508167907,1.352253848246146e-05,0.8521234644063642,1.00273342735561e-05,0.8104850251889464,5.030145491993604e-06,0.7786740572039667
1.002673098786479e-05,0.8083460033384672,1.352276971989776e-05,0.8559291523779875,1.002848164027675e-05,0.8107804549403862,5.03037422397811e-06,0.7794098105851447
1.002768309607457e-05,0.8083114683922756,1.352300781405637e-05,0.8596625980388729,1.002935897310396e-05,0.8107007693539708,5.030601132815561e-06,0.7818293696102989
1.002859929215251e-05,0.8085495636730732,1.352325898228261e-05,0.8634863606379942,1.003023413259442e-05,0.810424985780514,5.030756775384943e-06,0.7844593226691601
1.002961940456087e-05,0.8089689743441243,1.352352165167083e-05,0.867451178889208,1.003127277713045e-05,0.8100467810828356,5.030904776093115e-06,0.7876363546716597
1.003101235688749e-05,0.8094295993792203,1.352380837655489e-05,0.8718371603123408,1.003266334699292e-05,0.8097791730513536,5.031077699564992e-06,0.7920667455998474
1.003231096880489e-05,0.8095394686128191,1.352414234921551e-05,0.8771311628341475,1.00337676379958e-05,0.8098264414134808,5.031289467546537e-06,0.7983186090308695
1.003342135104713e-05,0.8093855350821408,1.352451866471793e-05,0.8834327917535594,1.003484652590564e-05,0.8100216917564089,5.031496308026321e-06,0.8050150648407541
1.003461909456877e-05,0.8090928052263732,1.352492132240186e-05,0.8906282756736094,1.003618628091036e-05,0.8102533883735138,5.031729467910831e-06,0.8128091319272811
1.003627388696085e-05,0.8087889903128149,1.352525367002838e-05,0.8969298502755223,1.00381262767071e-05,0.8103083514035103,5.032030562742937e-06,0.8223552423426522
1.003788972623416e-05,0.8087559858648677,1.352556483618274e-05,0.9031195557974439,1.003952112013151e-05,0.8101841517322721,5.032103551042045e-06,0.8245279225748727
1.003930031963676e-05,0.808898131241708,1.352588456620327e-05,0.9097566259246486,1.004111549869555e-05,0.810037523219087,5.032223285133457e-06,0.8278633065873894
1.004095764349433e-05,0.8090871781761855,1.352623265568923e-05,0.9172834709477398,1.004349976394274e-05,0.8100044944834736,5.032347662511619e-06,0.8309291232631749
1.00437013550783e-05,0.8091462028945969,1.352663609910213e-05,0.9263793738083113,1.004541556607786e-05,0.8100787062428204,5.032490045137164e-06,0.8338027448336476
1.004564457480815e-05,0.8090440999690768,1.352713084930186e-05,0.9380568805171424,1.004780168118213e-05,0.8101339038881359,5.032602509252192e-06,0.835524263116777
1.004790201916241e-05,0.8089420373316796,1.35277692558191e-05,0.9539575064684048,1.005115679873691e-05,0.8101033198667172,5.032725489164138e-06,0.8368143726512663
1.005220362818206e-05,0.8089539963563499,1.352859111547779e-05,0.9758199949615408,1.005420714291486e-05,0.8100700698053837,5.032859928346198e-06,0.8375207469487369
1.005521769331833e-05,0.8090046403934612,1.352957242493946e-05,1.004084199509829,1.005949885916843e-05,0.8100750893084955,5.033005741133721e-06,0.837533473846909
1.006017701732319e-05,0.8090059180030853,1.353074551597832e-05,1.041258557005905,1.006463653871232e-05,0.810083621059456,5.033127178088192e-06,0.8370096573254062
1.006508031696886e-05,0.808983302685359,1.353210911117579e-05,1.089658736118234,1.007473082260273e-05,0.8100782627635083,5.033232803517183e-06,0.8362133150725076
1.007309696528689e-05,0.808983448101018,1.353340559231872e-05,1.14117900533826,1.008587891442631e-05,0.8100767598915936,5.033351498671531e-06,0.835007743362602
1.008194676527798e-05,0.8089881109092261,1.353420279615936e-05,1.175485056565316,1.010787711584203e-05,0.8100771319086314,5.033526318164013e-06,0.8327812035013287
1.009964636526016e-05,0.8089865754805107,1.3535e-05,1.212085823587709,1.01500474439549e-05,0.8100770493294611,5.033663364561843e-06,0.830748337647932
1.012282148985628e-05,0.8089863173026092,1.353508802840004e-05,1.199352547635375,1.022352769517776e-05,0.8100774476093149,5.033861968744691e-06,0.827515647183754
1.016917173904853e-05,0.8089864554226521,1.353517448047809e-05,1.199059384960982,1.037048819762348e-05,0.8100784537922677,5.034044590498662e-06,0.8243591806501523
1.026187223743302e-05,0.8089863930894851,1.353522396186329e-05,1.199413116007675,1.058048819762347e-05,0.810079859930612,5.034257322507473e-06,0.8205929716816404
1.044727323420199e-05,0.8089863196655157,1.353526932710498e-05,1.199293695515019,1.079048819762347e-05,0.8100812323525325,5.03449645997262e-06,0.8163846918248342
1.065727323420199e-05,0.8089862344121024,1.353534315452221e-05,1.199267951979791,1.089774409881174e-05,0.8100819291998168,5.034745505206028e-06,0.8121598606967039
1.0831136617101e-05,0.8089861603949201,1.353543262673721e-05,1.199292664996229,1.1005e-05,0.8100826264815499,5.03492889704269e-06,0.8092092783490996
1.1005e-05,0.8089860858076581,1.353557056088483e-05,1.199287519123105,1.100505859375e-05,0.7808009244661968,5.035123997471352e-06,0.8062677726532789
1.100505859375e-05,0.7795636664271132,1.353576807814102e-05,1.199281565886809,1.100513438433333e-05,0.7429911797853701,5.035262607852752e-06,0.8043186318697155
1.100513435512815e-05,0.7408250572120298,1.353601360411103e-05,1.199273178643291,1.100516347237453e-05,0.724356941282213,5.035363097569283e-06,0.8029847344917808
1.10051666821639e-05,0.7189187265863984,1.353628871194238e-05,1.199262083296733,1.100519383514421e-05,0.7013486698432745,5.035450092442792e-06,0.8018864820833292
1.100519720018917e-05,0.694009914753386,1.353658788535596e-05,1.199249319134994,1.100522834068075e-05,0.6728364782719354,5.03554269854515e-06,0.8007767153845077
1.100523565372229e-05,0.6586891073188736,1.353693734569224e-05,1.199234022396396,1.100526348794606e-05,0.6428083679996908,5.035600049898445e-06,0.8001205198455998
1.100527599917454e-05,0.6185755067730324,1.353737676238995e-05,1.199214519532468,1.100529747838328e-05,0.6141585381448453,5.035656825247676e-06,0.7994945641813427
1.100531696366154e-05,0.576719199647054,1.353799592673967e-05,1.199186655860838,1.100533103506242e-05,0.5877115088351534,5.035713115957684e-06,0.7988974661234329
1.100535705668345e-05,0.5372855508033183,1.353867711922436e-05,1.199155447538992,1.100536551701176e-05,0.563598271710456,5.035791458199988e-06,0.7981062574297477
1.100539500941073e-05,0.5034733228910898,1.353939308484665e-05,1.199121931262844,1.100540102210159e-05,0.5425424558362334,5.035872256536633e-06,0.7973400576320252
1.10054310569286e-05,0.4757331138643633,1.354016636416781e-05,1.199084772980557,1.100543496638628e-05,0.5259475371264759,5.035947048155331e-06,0.7966772147542754
1.100546640544611e-05,0.4530798322995797,1.354100942500486e-05,1.199042938412397,1.100547100209484e-05,0.5116823527471949,5.036037737469467e-06,0.7959360233930262
1.100550040513922e-05,0.4353714483626107,1.35419425950483e-05,1.198994749162014,1.100551446935998e-05,0.4981573992314631,5.036156757124138e-06,0.7950738696285151
1.10055364414247e-05,0.4204104410114607,1.354299056160151e-05,1.198937860574253,1.100556043591916e-05,0.4871602172063103,5.036305929033671e-06,0.7941889971819959
1.100556995924781e-05,0.4094059229539103,1.354417954274481e-05,1.198869132569314,1.100560120849301e-05,0.4795228965335585,5.03647031690963e-06,0.7934959701003108
1.100560533786637e-05,0.4001876913994319,1.354554853131016e-05,1.198783470069817,1.100564257227621e-05,0.4732891360007363,5.036655061794027e-06,0.7931159210066413
1.100564999926416e-05,0.3912078443378869,1.354714793948249e-05,1.198672809800921,1.100569871283955e-05,0.4667162609076222,5.036879486162282e-06,0.793323952453698
1.100569063781934e-05,0.3850462813841476,1.354905390880242e-05,1.198522881665997,1.100574098636133e-05,0.4630140786899362,5.037170473112177e-06,0.7947762217714031
1.100571948098653e-05,0.3816160883784555,1.35513801088383e-05,1.198306833740106,1.100578275539252e-05,0.4602892417267357,5.037462383521338e-06,0.7975560139933076
1.100574052879627e-05,0.3795265176496823,1.355431543040527e-05,1.1979671887241,1.100581425981858e-05,0.4587984728990186,5.037757046622013e-06,0.8015033111623576
1.100576288432779e-05,0.3776318551562313,1.355818410468963e-05,1.197362345293845,1.100583750208765e-05,0.4579862298185639,5.038061682997867e-06,0.8063652609188038
1.100579719445555e-05,0.3752780044205694,1.356359737682281e-05,1.196058930834136,1.100586812294463e-05,0.4572494503306195,5.038373377144667e-06,0.8115511301354075
1.100582249208889e-05,0.373922078431042,1.357171141034726e-05,1.1923259571231,1.100590021659345e-05,0.4568360214152781,5.038689526910696e-06,0.8163385183416417
1.100584647244508e-05,0.372892991328333,1.357935082807763e-05,1.18523797246399,1.100592800540631e-05,0.4567356999196249,5.03902530352428e-06,0.8202208151205955
1.100587497634957e-05,0.3719453163730853,1.358618933823396e-05,1.174146637613873,1.100595695262788e-05,0.4568454734768964,5.03934988904779e-06,0.8224034770288232
1.100591130626816e-05,0.3711000157853145,1.359299457132135e-05,1.15728516851123,1.10059909875496e-05,0.4572044158251511,5.0396373147782e-06,0.8229672832082709
1.100595406154887e-05,0.3705305425552817,1.360021909556008e-05,1.132480157890534,1.100603196817807e-05,0.45789907017944,5.039869005763299e-06,0.8225445130911421
1.100600178486683e-05,0.3703273030912451,1.360903353998829e-05,1.094157504677981,1.100608011995123e-05,0.4589947194505362,5.040060270030832e-06,0.8216834053351024
1.10060525931877e-05,0.3705029868871105,1.361610854808496e-05,1.059455583343803,1.100613784733173e-05,0.4605942411716056,5.04025268759453e-06,0.8204416000289383
1.100610353561282e-05,0.3709945217146609,1.362245580401523e-05,1.026920868147852,1.100619479851756e-05,0.4623854880604427,5.040466639206958e-06,0.8187345824832414
1.100615705872899e-05,0.3717721425068491,1.362912234386282e-05,0.9921086955723136,1.100625170881873e-05,0.4643153883634447,5.040728851051484e-06,0.8163457867063141
1.10062156043833e-05,0.3728549778207714,1.363727239893802e-05,0.949213116404284,1.100631211643654e-05,0.4664590290461315,5.041012839534674e-06,0.8135808302918182
1.100628193622235e-05,0.3742977653836417,1.364518026761798e-05,0.9077338417487441,1.100637885475273e-05,0.4688907004728611,5.041272154089061e-06,0.8110335933688165
1.100635282293812e-05,0.3760190416958601,1.364909591934637e-05,0.8874504364940252,1.100645582493564e-05,0.4717277817283375,5.041529960377491e-06,0.8085897317002846
1.100643040400547e-05,0.3780414429549341,1.365288856357936e-05,0.8682348725724778,1.100654033033848e-05,0.4748357704365088,5.041874508329698e-06,0.805617016641043
1.100651404604185e-05,0.3803142720424747,1.365602604333123e-05,0.8530354156822927,1.100663402940859e-05,0.4782285543840489,5.042248643723924e-06,0.8029363932578195
1.100660725203792e-05,0.3828911478868184,1.365835440579816e-05,0.8425666088100232,1.100673386911052e-05,0.4817433530951035,5.042624491164201e-06,0.8009951678412089
1.100671530298834e-05,0.3858647139227605,1.366030700218597e-05,0.8347407094225188,1.100684303150567e-05,0.4854350394371114,5.042916487487816e-06,0.8001154890383486
1.100682593229175e-05,0.3888337822587108,1.366216260044306e-05,0.8285413272347177,1.100696537643813e-05,0.4893576422806664,5.043165347374384e-06,0.7998659500297823
1.100693472839408e-05,0.3916355557566935,1.366372291728407e-05,0.8245017530048334,1.100710518876283e-05,0.4935416318508821,5.043431119870996e-06,0.8001807301129632
1.100704805593133e-05,0.3943987547519306,1.366517062720625e-05,0.8217749014657741,1.100725122324933e-05,0.4975611000709507,5.043737580682291e-06,0.8012939629598875
1.100716988395218e-05,0.3971713245424858,1.366655124443506e-05,0.8199901265196785,1.10074089740099e-05,0.5015015918105774,5.044072319534084e-06,0.803334453105409
1.100730545729685e-05,0.4000012717925937,1.366810493065233e-05,0.8186498934957457,1.100758707937672e-05,0.5054658146558596,5.044411485465968e-06,0.8060480510840349
1.100746104080925e-05,0.4029101820926932,1.366991764967148e-05,0.817520639882426,1.100779646743265e-05,0.5095068970148804,5.044762604215438e-06,0.8091634237519639
1.100764463492585e-05,0.4058815222207561,1.367170401695816e-05,0.8165250690067088,1.100805497213144e-05,0.5136503989512324,5.045132674278398e-06,0.8122856717934083
1.100786826344336e-05,0.4088532780144781,1.367341386007801e-05,0.8155553868464052,1.100833118300319e-05,0.5171465870525644,5.045547562702193e-06,0.8150051446909028
1.100813015765986e-05,0.4114909154663415,1.367530000304261e-05,0.814514722616123,1.100861003801709e-05,0.5198108313275644,5.045978131794445e-06,0.8165428902901111
1.100841629296361e-05,0.4134299395172892,1.367786161477735e-05,0.8133716221049198,1.100889892513875e-05,0.5217736813212527,5.046317595321628e-06,0.8167483345195191
1.100871251352675e-05,0.4145198023568081,1.368111868265495e-05,0.8124703538253246,1.100920324598377e-05,0.5230894797615494,5.046607638198151e-06,0.816264569550228
1.100902152119806e-05,0.4147998224400774,1.368452596954053e-05,0.8119525997225424,1.10095291684756e-05,0.5237747946107686,5.046879079683384e-06,0.815347160289127
1.1009346505147e-05,0.4142984081052873,1.369050458716096e-05,0.8113531352238812,1.100988523920033e-05,0.523809956019503,5.047164007676246e-06,0.8140236468752712
1.100969306165764e-05,0.4130200273468997,1.369475164590825e-05,0.8110588784298295,1.101027915858173e-05,0.5231372093853414,5.04749684724041e-06,0.8121929901347963
1.101006586515942e-05,0.4109489404974169,1.369963508859376e-05,0.8108547232579532,1.101071960347524e-05,0.5216741975411135,5.047852297334482e-06,0.8101088003831624
1.101047205511701e-05,0.40803979119645,1.370757031762987e-05,0.8107129110457929,1.101122373744449e-05,0.519279988448217,5.048235135807282e-06,0.8079408372521677
1.101092001683408e-05,0.4042199984331369,1.371938702179136e-05,0.8106355768722876,1.101180885414544e-05,0.5157721793289608,5.048678173205392e-06,0.8058024830687703
1.10114182062074e-05,0.3994056320420629,1.373076143432655e-05,0.8106125360411923,1.101251450042583e-05,0.5107868472018169,5.04909306977221e-06,0.8043706140473746
1.101198195296339e-05,0.39343822764074,1.374564722658553e-05,0.8106045455946334,1.101341064840381e-05,0.5036402119873421,5.04945549894566e-06,0.8037005463243475
1.10126307425494e-05,0.386102056513257,1.376282836882465e-05,0.810598291500473,1.101445964188464e-05,0.4944907709765418,5.049791219023658e-06,0.803632489906015
1.101339922248863e-05,0.3769979145839802,1.378230713021925e-05,0.8105887617208084,1.101565980442104e-05,0.4833184225369312,5.050131762931834e-06,0.8041415675652385
1.101434581112297e-05,0.3654268823101908,1.380550045072043e-05,0.8105762607616155,1.101707661954664e-05,0.4694386660974591,5.050501586484891e-06,0.8052894050969592
1.101553526121468e-05,0.3505993792919921,1.383418496931247e-05,0.8105609327636099,1.101875926912149e-05,0.4521547224590088,5.050898084420736e-06,0.8070262342665003
1.10169246977596e-05,0.3330621221258602,1.387188415977751e-05,0.8105413024846427,1.102e-05,0.4388380532816433,5.051304777966233e-06,0.8090550105449197
1.101856893998242e-05,0.3121037510922161,1.392550412922082e-05,0.8105136907597823,1.102003245095531e-05,0.4520836282481191,5.051739364245545e-06,0.8110994639439687
1.102e-05,0.2936360007951492,1.401129047183582e-05,0.8104695109341667,1.102009012883099e-05,0.4553842039916042,5.052241212100289e-06,0.8128186480880761
1.102003923121755e-05,0.3072705454458629,1.418286315706581e-05,0.8103810149061513,1.102011160945696e-05,0.4542992639800331,5.052692241257774e-06,0.813531486934932
1.102010497328122e-05,0.3103650553371243,1.439286315706581e-05,0.8102726625185638,1.102013317167418e-05,0.454824668312919,5.053078269381514e-06,0.8134642382561045
1.102012968793892e-05,0.3097832598858591,1.46028631570658e-05,0.8101644493445602,1.102015706670688e-05,0.4559713816076444,5.053435506136689e-06,0.8129096009880706
1.102015394324277e-05,0.3105543970896004,1.48128631570658e-05,0.8100561238816129,1.102018598475265e-05,0.4566328441234973,5.053793916090591e-06,0.8119798469156567
1.102018315713755e-05,0.3116888596013042,1.5005e-05,0.8099570071473828,1.102021847792933e-05,0.457215212088311,5.054199832351208e-06,0.8106532169379481
1.10202161382627e-05,0.3124341981240703,1.50050625e-05,0.8099859709523366,1.10202642371138e-05,0.4583418654836716,5.054633171342039e-06,0.8091400981998548
1.102026222275346e-05,0.3135100970287742,1.500512293164715e-05,0.8100164808078509,1.10203323565479e-05,0.4599618466125918,5.055107750464879e-06,0.8076292785206086
1.102032027397642e-05,0.3149995419875986,1.500513991714879e-05,0.8100253163345915,1.102042478042694e-05,0.462052491085845,5.055619653846631e-06,0.8064354005197414
1.102043000997018e-05,0.3176570428200323,1.500515762505283e-05,0.8100347504359188,1.1020609628185e-05,0.466111557736307,5.056063002459149e-06,0.80591785591359
